"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2004","65860","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","All Races","Both Genders",7895,234,"2.9639012000                  ",558,"7.0677644000                  ",35,"0.4433185500                  ",7068,"89.5250158300                 "
"2004","65860","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",2236,28,"1.2522361300                  ",137,"6.1270125200                  ",7,"0.3130590300                  ",2064,"92.3076923000                 "
"2004","65860","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","All Races","Both Genders",5144,48,"0.9331259700                  ",160,"3.1104199000                  ",14,"0.2721617400                  ",4922,"95.6842923700                 "
"2004","65860","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2004","65860","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders",15275,310,"2.0294599000                  ",855,"5.5973813400                  ",56,"0.3666121100                  ",14054,"92.0065466400                 "
"2004","65845","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders",1498,1,"0.0667556700                  ",17,"1.1348464600                  ",1,"0.0667556700                  ",1479,"98.7316421800                 "
"2004","65629","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders",1775,40,"2.2535211200                  ",85,"4.7887323900                  ",10,"0.5633802800                  ",1640,"92.3943661900                 "
"2004","65841","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders",1517,6,"0.3955174600                  ",54,"3.5596572100                  ",3,"0.1977587300                  ",1454,"95.8470665700                 "
"2004","65874","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders",304,52,"17.1052631500                 ",15,"4.9342105200                  ",3,"0.9868421000                  ",234,"76.9736842100                 "
"2004","65875","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders",207,11,"5.3140096600                  ",46,"22.2222222200                 ",1,"0.4830917800                  ",149,"71.9806763200                 "
