"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2002","48307","02","0063","","03","Elem      ","N","Albany","","Elementary School Type/ Prek-12","223",109,"48.878900                     ",114,"51.121000                     ",0,"0.000000                      ",3,"1.345200                      ",2,"0.896800                      ",0,"0.000000                      ",218,"97.757800                     "
"2002","48307","02","0063","","03","Mid/Jr Hi ","N","Albany","","Middle/Junior High School Type/ Prek-12","101",49,"48.514800                     ",52,"51.485100                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.990000                      ",0,"0.000000                      ",100,"99.009900                     "
"2002","48307","02","0063","","03","High      ","N","Albany","","High School Type/ PreK-12","137",67,"48.905100                     ",70,"51.094800                     ",0,"0.000000                      ",2,"1.459800                      ",1,"0.729900                      ",1,"0.729900                      ",133,"97.080200                     "
"2002","48307","02","0063","","03","El/Sec    ","N","Albany","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2002","48307","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","461",225,"48.806900                     ",236,"51.193000                     ",0,"0.000000                      ",5,"1.084500                      ",4,"0.867600                      ",1,"0.216900                      ",451,"97.830800                     "
"2002","47221","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","223",109,"48.878900                     ",114,"51.121000                     ",0,"0.000000                      ",3,"1.345200                      ",2,"0.896800                      ",0,"0.000000                      ",218,"97.757800                     "
"2002","47223","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","137",67,"48.905100                     ",70,"51.094800                     ",0,"0.000000                      ",2,"1.459800                      ",1,"0.729900                      ",1,"0.729900                      ",133,"97.080200                     "
"2002","47224","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","101",49,"48.514800                     ",52,"51.485100                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.990000                      ",0,"0.000000                      ",100,"99.009900                     "
"2002","48122","02","0350","","03","Elem      ","N","Belleville","","Elementary School Type/ Prek-12","500",244,"48.800000                     ",256,"51.200000                     ",1,"0.200000                      ",1,"0.200000                      ",3,"0.600000                      ",4,"0.800000                      ",491,"98.200000                     "
"2002","48122","02","0350","","03","Mid/Jr Hi ","N","Belleville","","Middle/Junior High School Type/ Prek-12","134",52,"38.805900                     ",82,"61.194000                     ",1,"0.746200                      ",1,"0.746200                      ",0,"0.000000                      ",1,"0.746200                      ",131,"97.761100                     "
"2002","48122","02","0350","","03","High      ","N","Belleville","","High School Type/ PreK-12","263",116,"44.106400                     ",147,"55.893500                     ",0,"0.000000                      ",3,"1.140600                      ",0,"0.000000                      ",0,"0.000000                      ",260,"98.859300                     "
"2002","48122","02","0350","","03","El/Sec    ","N","Belleville","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2002","48122","02","0350","","03","Summary   ","N","Belleville","","Grades PreK-12","897",412,"45.930800                     ",485,"54.069100                     ",2,"0.222900                      ",5,"0.557400                      ",3,"0.334400                      ",5,"0.557400                      ",882,"98.327700                     "
"2002","46494","02","0350","0020","04","Elem      ","N","Belleville","Belleville El","Grades PreK-12","139",62,"44.604300                     ",77,"55.395600                     ",0,"0.000000                      ",1,"0.719400                      ",1,"0.719400                      ",2,"1.438800                      ",135,"97.122300                     "
"2002","46495","02","0350","0040","04","High      ","N","Belleville","Belleville Hi","Grades PreK-12","257",114,"44.357900                     ",143,"55.642000                     ",0,"0.000000                      ",3,"1.167300                      ",0,"0.000000                      ",0,"0.000000                      ",254,"98.832600                     "
"2002","46496","02","0350","0060","04","Mid/Jr Hi ","N","Belleville","Belleville Mid","Grades PreK-12","134",52,"38.805900                     ",82,"61.194000                     ",1,"0.746200                      ",1,"0.746200                      ",0,"0.000000                      ",1,"0.746200                      ",131,"97.761100                     "
"2002","48019","02","0350","0100","04","Elem      ","N","Belleville","Belleville Intermediate","Grades PreK-12","361",182,"50.415500                     ",179,"49.584400                     ",1,"0.277000                      ",0,"0.000000                      ",2,"0.554000                      ",2,"0.554000                      ",356,"98.614900                     "
"2002","49731","02","0350","9406","4C","High      ","Y","Belleville","Dane County Transition School","Grades PreK-12","6",2,"33.333300                     ",4,"66.666600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",6,"100.000000                    "
"2002","48308","02","0413","","03","Elem      ","N","Beloit","","Elementary School Type/ Prek-12","3464",1679,"48.469900                     ",1785,"51.530000                     ",10,"0.288600                      ",40,"1.154700                      ",943,"27.222800                     ",550,"15.877500                     ",1921,"55.456100                     "
"2002","48308","02","0413","","03","Mid/Jr Hi ","N","Beloit","","Middle/Junior High School Type/ Prek-12","1603",780,"48.658700                     ",823,"51.341200                     ",6,"0.374200                      ",9,"0.561400                      ",484,"30.193300                     ",190,"11.852700                     ",914,"57.018000                     "
"2002","48308","02","0413","","03","High      ","N","Beloit","","High School Type/ PreK-12","1900",945,"49.736800                     ",955,"50.263100                     ",4,"0.210500                      ",27,"1.421000                      ",492,"25.894700                     ",172,"9.052600                      ",1205,"63.421000                     "
"2002","48308","02","0413","","03","El/Sec    ","N","Beloit","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2002","48308","02","0413","","03","Summary   ","N","Beloit","","Grades PreK-12","6967",3404,"48.858900                     ",3563,"51.141000                     ",20,"0.287000                      ",76,"1.090800                      ",1919,"27.544100                     ",912,"13.090200                     ",4040,"57.987600                     "
