"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2002","48388","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","All Races","Both Genders",384,144,"37.5000000000                 ",240,"62.5000000000                 "
"2002","48388","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48388","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","All Races","Both Genders",315,,"",,""
"2002","48388","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48388","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","All Races","Both Genders",699,144,"20.6008583600                 ",555,"79.3991416300                 "
"2002","47492","07","0070","0020","04","Elem      ","N","Algoma","Algoma El","Grades PreK-12","All Races","Both Genders",384,144,"37.5000000000                 ",240,"62.5000000000                 "
"2002","47493","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","All Races","Both Genders",315,,"",,""
"2002","48395","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","All Races","Both Genders",1366,205,"15.0073206400                 ",1161,"84.9926793500                 "
"2002","48395","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",741,71,"9.5816464200                  ",670,"90.4183535700                 "
"2002","48395","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","All Races","Both Genders",1099,47,"4.2766151000                  ",1052,"95.7233848900                 "
"2002","48395","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48395","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","All Races","Both Genders",3206,323,"10.0748596300                 ",2883,"89.9251403600                 "
"2002","47536","07","0182","0020","04","High      ","N","Ashwaubenon","Ashwaubenon Hi","Grades PreK-12","All Races","Both Genders",1099,47,"4.2766151000                  ",1052,"95.7233848900                 "
"2002","47537","07","0182","0045","04","Mid/Jr Hi ","N","Ashwaubenon","Parkview Mid","Grades PreK-12","All Races","Both Genders",741,71,"9.5816464200                  ",670,"90.4183535700                 "
"2002","47525","07","0182","0050","04","Elem      ","N","Ashwaubenon","Pioneer El","Grades PreK-12","All Races","Both Genders",459,50,"10.8932461800                 ",409,"89.1067538100                 "
"2002","47538","07","0182","0055","04","Elem      ","N","Ashwaubenon","Cormier School and Early Learning","Grades PreK-12","All Races","Both Genders",239,40,"16.7364016700                 ",199,"83.2635983200                 "
"2002","47539","07","0182","0060","04","Elem      ","N","Ashwaubenon","Valley View El","Grades PreK-12","All Races","Both Genders",668,115,"17.2155688600                 ",553,"82.7844311300                 "
"2002","48366","07","0658","","03","Elem      ","N","Brillion","","Elementary School Type/ Prek-12","All Races","Both Genders",342,53,"15.4970760200                 ",289,"84.5029239700                 "
"2002","48366","07","0658","","03","Mid/Jr Hi ","N","Brillion","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",197,17,"8.6294416200                  ",180,"91.3705583700                 "
"2002","48366","07","0658","","03","High      ","N","Brillion","","High School Type/ PreK-12","All Races","Both Genders",327,22,"6.7278287400                  ",305,"93.2721712500                 "
"2002","48366","07","0658","","03","El/Sec    ","N","Brillion","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48366","07","0658","","03","Summary   ","N","Brillion","","Grades PreK-12","All Races","Both Genders",866,92,"10.6235565800                 ",774,"89.3764434100                 "
"2002","47431","07","0658","0020","04","Elem      ","N","Brillion","Brillion El","Grades PreK-12","All Races","Both Genders",342,53,"15.4970760200                 ",289,"84.5029239700                 "
"2002","47432","07","0658","0021","04","Mid/Jr Hi ","N","Brillion","Brillion Mid","Grades PreK-12","All Races","Both Genders",197,17,"8.6294416200                  ",180,"91.3705583700                 "
"2002","47433","07","0658","0040","04","High      ","N","Brillion","Brillion Hi","Grades PreK-12","All Races","Both Genders",327,22,"6.7278287400                  ",305,"93.2721712500                 "
"2002","48050","07","1029","","03","Elem      ","N","Cedar Grove-Belgium Area","","Elementary School Type/ Prek-12","All Races","Both Genders",434,22,"5.0691244200                  ",412,"94.9308755700                 "
"2002","48050","07","1029","","03","Mid/Jr Hi ","N","Cedar Grove-Belgium Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",277,21,"7.5812274300                  ",256,"92.4187725600                 "
"2002","48050","07","1029","","03","High      ","N","Cedar Grove-Belgium Area","","High School Type/ PreK-12","All Races","Both Genders",317,13,"4.1009463700                  ",304,"95.8990536200                 "
"2002","48050","07","1029","","03","El/Sec    ","N","Cedar Grove-Belgium Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48050","07","1029","","03","Summary   ","N","Cedar Grove-Belgium Area","","Grades PreK-12","All Races","Both Genders",1028,56,"5.4474708100                  ",972,"94.5525291800                 "
"2002","46342","07","1029","0020","04","Elem      ","N","Cedar Grove-Belgium Area","Cedar Grove El","Grades PreK-12","All Races","Both Genders",434,22,"5.0691244200                  ",412,"94.9308755700                 "
"2002","46343","07","1029","0040","04","High      ","N","Cedar Grove-Belgium Area","Cedar Grove Hi","Grades PreK-12","All Races","Both Genders",317,13,"4.1009463700                  ",304,"95.8990536200                 "
"2002","48996","07","1029","0200","04","Mid/Jr Hi ","N","Cedar Grove-Belgium Area","Cedar Grove Mid","Grades PreK-12","All Races","Both Genders",277,21,"7.5812274300                  ",256,"92.4187725600                 "
"2002","48081","07","1085","","03","Elem      ","N","Chilton","","Elementary School Type/ Prek-12","All Races","Both Genders",449,103,"22.9398663600                 ",346,"77.0601336300                 "
"2002","48081","07","1085","","03","Mid/Jr Hi ","N","Chilton","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",400,65,"16.2500000000                 ",335,"83.7500000000                 "
"2002","48081","07","1085","","03","High      ","N","Chilton","","High School Type/ PreK-12","All Races","Both Genders",475,41,"8.6315789400                  ",434,"91.3684210500                 "
"2002","48081","07","1085","","03","El/Sec    ","N","Chilton","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48081","07","1085","","03","Summary   ","N","Chilton","","Grades PreK-12","All Races","Both Genders",1324,209,"15.7854984800                 ",1115,"84.2145015100                 "
"2002","46269","07","1085","0020","04","Elem      ","N","Chilton","Chilton El","Grades PreK-12","All Races","Both Genders",449,103,"22.9398663600                 ",346,"77.0601336300                 "
"2002","49359","07","1085","0030","04","Mid/Jr Hi ","N","Chilton","Chilton Mid","Grades PreK-12","All Races","Both Genders",400,65,"16.2500000000                 ",335,"83.7500000000                 "
"2002","46270","07","1085","0040","04","High      ","N","Chilton","Chilton Hi","Grades PreK-12","All Races","Both Genders",475,41,"8.6315789400                  ",434,"91.3684210500                 "
"2002","48390","07","1407","","03","Elem      ","N","Denmark","","Elementary School Type/ Prek-12","All Races","Both Genders",763,68,"8.9121887200                  ",695,"91.0878112700                 "
"2002","48390","07","1407","","03","Mid/Jr Hi ","N","Denmark","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",347,27,"7.7809798200                  ",320,"92.2190201700                 "
"2002","48390","07","1407","","03","High      ","N","Denmark","","High School Type/ PreK-12","All Races","Both Genders",562,33,"5.8718861200                  ",529,"94.1281138700                 "
"2002","48390","07","1407","","03","El/Sec    ","N","Denmark","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",11,,"",,""
