"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2004","66382","04","0084","","03","High Schools","N","Alma","","PreK-12","136                           ","28                            ","20.588200                     ","108                           ","79.411700                     "
"2004","66382","04","0084","","03","Mid/Jr Hi Schools","N","Alma","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66382","04","0084","","03","Elem. Schools","N","Alma","","PreK-12","232                           ","22                            ","9.482700                      ","210                           ","90.517200                     "
"2004","66382","04","0084","","03","El/Sec Combined Schls","N","Alma","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66399","04","0084","0020","04","Elem. Schools","N","Alma","Alma El","PreK-12","232                           ","22                            ","9.482700                      ","210                           ","90.517200                     "
"2004","66400","04","0084","0040","04","High Schools","N","Alma","Alma Hi","PreK-12","136                           ","28                            ","20.588200                     ","108                           ","79.411700                     "
"2004","66385","04","0091","","03","El/Sec Combined Schls","N","Alma Center","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66385","04","0091","","03","Elem. Schools","N","Alma Center","","PreK-12","339                           ","41                            ","12.094300                     ","298                           ","87.905600                     "
"2004","66385","04","0091","","03","Mid/Jr Hi Schools","N","Alma Center","","PreK-12","92                            ","15                            ","16.304300                     ","77                            ","83.695600                     "
"2004","66385","04","0091","","03","High Schools","N","Alma Center","","PreK-12","196                           ","29                            ","14.795900                     ","167                           ","85.204000                     "
"2004","66383","04","0091","0060","04","High Schools","N","Alma Center","Lincoln Hi","PreK-12","196                           ","29                            ","14.795900                     ","167                           ","85.204000                     "
"2004","66384","04","0091","0070","04","","N","Alma Center","Lincoln Jr","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66112","04","0091","0080","04","Elem. Schools","N","Alma Center","Lincoln El","PreK-12","339                           ","41                            ","12.094300                     ","298                           ","87.905600                     "
"2004","66389","04","0154","","03","High Schools","N","Arcadia","","PreK-12","304                           ","35                            ","11.513100                     ","269                           ","88.486800                     "
"2004","66389","04","0154","","03","Mid/Jr Hi Schools","N","Arcadia","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66389","04","0154","","03","Elem. Schools","N","Arcadia","","PreK-12","605                           ","87                            ","14.380100                     ","518                           ","85.619800                     "
"2004","66389","04","0154","","03","El/Sec Combined Schls","N","Arcadia","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66386","04","0154","0020","04","Elem. Schools","N","Arcadia","Arcadia El","PreK-12","605                           ","87                            ","14.380100                     ","518                           ","85.619800                     "
"2004","66387","04","0154","0040","04","High Schools","N","Arcadia","Arcadia Hi","PreK-12","304                           ","35                            ","11.513100                     ","269                           ","88.486800                     "
"2004","66376","04","0245","","03","El/Sec Combined Schls","N","Bangor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66376","04","0245","","03","Elem. Schools","N","Bangor","","PreK-12","249                           ","33                            ","13.253000                     ","216                           ","86.746900                     "
"2004","66376","04","0245","","03","Mid/Jr Hi Schools","N","Bangor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66376","04","0245","","03","High Schools","N","Bangor","","PreK-12","372                           ","52                            ","13.978400                     ","320                           ","86.021500                     "
"2004","66373","04","0245","0020","04","Elem. Schools","N","Bangor","Bangor El","PreK-12","249                           ","33                            ","13.253000                     ","216                           ","86.746900                     "
"2004","66374","04","0245","0040","04","High Schools","N","Bangor","Bangor Mid/Hi","PreK-12","372                           ","52                            ","13.978400                     ","320                           ","86.021500                     "
"2004","66363","04","0476","","03","High Schools","N","Black River Falls","","PreK-12","689                           ","123                           ","17.851900                     ","566                           ","82.148000                     "
"2004","66363","04","0476","","03","Mid/Jr Hi Schools","N","Black River Falls","","PreK-12","433                           ","71                            ","16.397200                     ","362                           ","83.602700                     "
"2004","66363","04","0476","","03","Elem. Schools","N","Black River Falls","","PreK-12","796                           ","108                           ","13.567800                     ","688                           ","86.432100                     "
"2004","66363","04","0476","","03","El/Sec Combined Schls","N","Black River Falls","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66377","04","0476","0040","04","High Schools","N","Black River Falls","Black River Falls Hi","PreK-12","689                           ","123                           ","17.851900                     ","566                           ","82.148000                     "
"2004","66378","04","0476","0060","04","Mid/Jr Hi Schools","N","Black River Falls","Black River Falls Mid","PreK-12","433                           ","71                            ","16.397200                     ","362                           ","83.602700                     "
"2004","66379","04","0476","0080","04","Elem. Schools","N","Black River Falls","Forrest Street El","PreK-12","315                           ","57                            ","18.095200                     ","258                           ","81.904700                     "
"2004","66380","04","0476","0100","04","Elem. Schools","N","Black River Falls","Gebhardt El","PreK-12","194                           ","29                            ","14.948400                     ","165                           ","85.051500                     "
"2004","66381","04","0476","0130","04","Elem. Schools","N","Black River Falls","Third Street El","PreK-12","287                           ","22                            ","7.665500                      ","265                           ","92.334400                     "
"2004","66367","04","0485","","03","El/Sec Combined Schls","N","Blair-Taylor","","PreK-12","325                           ","46                            ","14.153800                     ","279                           ","85.846100                     "
"2004","66367","04","0485","","03","Elem. Schools","N","Blair-Taylor","","PreK-12","383                           ","52                            ","13.577000                     ","331                           ","86.422900                     "
"2004","66367","04","0485","","03","Mid/Jr Hi Schools","N","Blair-Taylor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66367","04","0485","","03","High Schools","N","Blair-Taylor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","65406","04","0485","0011","04","El/Sec Combined Schls","N","Blair-Taylor","Blair-Taylor Hi","PreK-12","325                           ","46                            ","14.153800                     ","279                           ","85.846100                     "
"2004","66366","04","0485","0034","04","Elem. Schools","N","Blair-Taylor","Blair-Taylor El","PreK-12","383                           ","52                            ","13.577000                     ","331                           ","86.422900                     "
"2004","66354","04","0980","","03","High Schools","N","Cashton","","PreK-12","291                           ","40                            ","13.745700                     ","251                           ","86.254200                     "
"2004","66354","04","0980","","03","Mid/Jr Hi Schools","N","Cashton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66354","04","0980","","03","Elem. Schools","N","Cashton","","PreK-12","246                           ","38                            ","15.447100                     ","208                           ","84.552800                     "
"2004","66354","04","0980","","03","El/Sec Combined Schls","N","Cashton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66369","04","0980","0020","04","Elem. Schools","N","Cashton","Cashton El","PreK-12","246                           ","38                            ","15.447100                     ","208                           ","84.552800                     "
"2004","66370","04","0980","0040","04","High Schools","N","Cashton","Cashton Hi","PreK-12","291                           ","40                            ","13.745700                     ","251                           ","86.254200                     "
"2004","66350","04","1155","","03","El/Sec Combined Schls","N","Cochrane-Fountain City","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66350","04","1155","","03","Elem. Schools","N","Cochrane-Fountain City","","PreK-12","363                           ","37                            ","10.192800                     ","326                           ","89.807100                     "
"2004","66350","04","1155","","03","Mid/Jr Hi Schools","N","Cochrane-Fountain City","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66350","04","1155","","03","High Schools","N","Cochrane-Fountain City","","PreK-12","355                           ","52                            ","14.647800                     ","303                           ","85.352100                     "
"2004","66348","04","1155","0020","04","Elem. Schools","N","Cochrane-Fountain City","Cochrane-Fountain City El","PreK-12","363                           ","37                            ","10.192800                     ","326                           ","89.807100                     "
"2004","66349","04","1155","0040","04","High Schools","N","Cochrane-Fountain City","Cochrane-Fountain City Hi","PreK-12","355                           ","52                            ","14.647800                     ","303                           ","85.352100                     "
"2004","66345","04","1421","","03","High Schools","N","De Soto Area","","PreK-12","192                           ","26                            ","13.541600                     ","166                           ","86.458300                     "
"2004","66345","04","1421","","03","Mid/Jr Hi Schools","N","De Soto Area","","PreK-12","136                           ","15                            ","11.029400                     ","121                           ","88.970500                     "
"2004","66345","04","1421","","03","Elem. Schools","N","De Soto Area","","PreK-12","244                           ","18                            ","7.377000                      ","226                           ","92.622900                     "
