"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2006","12337","10","0007","","03","High Schools","N","Abbotsford","","High Schools","346",168,48.554900,178,51.445000,0,.000000,1,.289000,1,.289000,35,10.115600,309,89.306300
"2006","12337","10","0007","","03","Mid/Jr Hi Schools","N","Abbotsford","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","12337","10","0007","","03","Elem. Schools","N","Abbotsford","","Elem. Schools","320",148,46.250000,172,53.750000,0,.000000,4,1.250000,2,.625000,62,19.375000,252,78.750000
"2006","12337","10","0007","","03","El/Sec Combined Schls","N","Abbotsford","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","12337","10","0007","","03","Summary","N","Abbotsford","","Summary","666",316,47.447400,350,52.552500,0,.000000,5,.750700,3,.450400,97,14.564500,561,84.234200
"2006","12331","10","0007","0020","04","Elem. Schools","N","Abbotsford","Abbotsford Elementary","Elem. Schools","320",148,46.250000,172,53.750000,0,.000000,4,1.250000,2,.625000,62,19.375000,252,78.750000
"2006","12332","10","0007","0040","04","High Schools","N","Abbotsford","Abbotsford Jr/Sr High","High Schools","346",168,48.554900,178,51.445000,0,.000000,1,.289000,1,.289000,35,10.115600,309,89.306300
"2006","00132","10","0007","9100","4C","Elem. Schools","Y","Abbotsford","Rural Virtual Academy","Elem. Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","15361","10","0112","","03","High Schools","N","Altoona","","High Schools","473",246,52.008400,227,47.991500,5,1.057000,20,4.228300,10,2.114100,5,1.057000,433,91.543300
"2006","15361","10","0112","","03","Mid/Jr Hi Schools","N","Altoona","","Mid/Jr Hi Schools","429",192,44.755200,237,55.244700,3,.699300,12,2.797200,12,2.797200,5,1.165500,397,92.540700
