"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2001","43105","12","0170","","03","Elem      ","N","Ashland","","Elementary School Type/ Prek-12","All Races","Both Genders",555,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",555,"100.0000000000                "
"2001","43105","12","0170","","03","Mid/Jr Hi ","N","Ashland","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",902,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",902,"100.0000000000                "
"2001","43105","12","0170","","03","High      ","N","Ashland","","High School Type/ PreK-12","All Races","Both Genders",786,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",786,"100.0000000000                "
"2001","43105","12","0170","","03","El/Sec    ","N","Ashland","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43105","12","0170","","03","Summary   ","N","Ashland","","Grades PreK-12","All Races","Both Genders",2243,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",2243,"100.0000000000                "
"2001","42692","12","0170","0020","04","High      ","N","Ashland","Ashland Hi","Grades PreK-12","All Races","Both Genders",786,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",786,"100.0000000000                "
"2001","42693","12","0170","0030","04","Mid/Jr Hi ","N","Ashland","Ashland Mid","Grades PreK-12","All Races","Both Genders",498,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",498,"100.0000000000                "
"2001","42694","12","0170","0060","04","Mid/Jr Hi ","N","Ashland","Lake Superior Intermediate","Grades PreK-12","All Races","Both Genders",404,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",404,"100.0000000000                "
"2001","42695","12","0170","0080","04","Elem      ","N","Ashland","Lake Superior Primary","Grades PreK-12","All Races","Both Genders",400,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",400,"100.0000000000                "
"2001","42696","12","0170","0120","04","Elem      ","N","Ashland","Marengo Valley El","Grades PreK-12","All Races","Both Genders",155,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",155,"100.0000000000                "
"2001","43108","12","0315","","03","Elem      ","N","Bayfield","","Elementary School Type/ Prek-12","All Races","Both Genders",238,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",238,"100.0000000000                "
"2001","43108","12","0315","","03","Mid/Jr Hi ","N","Bayfield","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",127,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",127,"100.0000000000                "
"2001","43108","12","0315","","03","High      ","N","Bayfield","","High School Type/ PreK-12","All Races","Both Genders",171,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",171,"100.0000000000                "
"2001","43108","12","0315","","03","El/Sec    ","N","Bayfield","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43108","12","0315","","03","Summary   ","N","Bayfield","","Grades PreK-12","All Races","Both Genders",536,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",536,"100.0000000000                "
"2001","41771","12","0315","0020","04","Elem      ","N","Bayfield","Bayfield El","Grades PreK-12","All Races","Both Genders",219,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",219,"100.0000000000                "
"2001","41772","12","0315","0030","04","Mid/Jr Hi ","N","Bayfield","Bayfield Mid","Grades PreK-12","All Races","Both Genders",127,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",127,"100.0000000000                "
"2001","41773","12","0315","0040","04","High      ","N","Bayfield","Bayfield Hi","Grades PreK-12","All Races","Both Genders",171,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",171,"100.0000000000                "
"2001","41782","12","0315","0060","04","Elem      ","N","Bayfield","La Pointe El","Grades PreK-12","All Races","Both Genders",19,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",19,"100.0000000000                "
"2001","43076","12","0840","","03","Elem      ","N","Butternut","","Elementary School Type/ Prek-12","All Races","Both Genders",105,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",105,"100.0000000000                "
"2001","43076","12","0840","","03","Mid/Jr Hi ","N","Butternut","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43076","12","0840","","03","High      ","N","Butternut","","High School Type/ PreK-12","All Races","Both Genders",128,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",128,"100.0000000000                "
