"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2003","53607","10","0007","","03","Elem      ","N","Abbotsford","","Elementary School Type/ Prek-12","269",124,"46.096600                     ",145,"53.903300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",37,"13.754600                     ",232,"86.245300                     "
"2003","53607","10","0007","","03","Mid/Jr Hi ","N","Abbotsford","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53607","10","0007","","03","High      ","N","Abbotsford","","High School Type/ PreK-12","386",192,"49.740900                     ",194,"50.259000                     ",0,"0.000000                      ",2,"0.518100                      ",2,"0.518100                      ",32,"8.290100                      ",350,"90.673500                     "
"2003","53607","10","0007","","03","El/Sec    ","N","Abbotsford","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53607","10","0007","","03","Summary   ","N","Abbotsford","","Grades PreK-12","655",316,"48.244200                     ",339,"51.755700                     ",0,"0.000000                      ",2,"0.305300                      ",2,"0.305300                      ",69,"10.534300                     ",582,"88.854900                     "
"2003","52770","10","0007","0020","04","Elem      ","N","Abbotsford","Abbotsford El","Grades PreK-12","269",124,"46.096600                     ",145,"53.903300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",37,"13.754600                     ",232,"86.245300                     "
"2003","54601","10","0007","0040","04","High      ","N","Abbotsford","Abbotsford Jr/Sr Hi","Grades PreK-12","386",192,"49.740900                     ",194,"50.259000                     ",0,"0.000000                      ",2,"0.518100                      ",2,"0.518100                      ",32,"8.290100                      ",350,"90.673500                     "
"2003","53657","10","0112","","03","Elem      ","N","Altoona","","Elementary School Type/ Prek-12","529",253,"47.826000                     ",276,"52.173900                     ",7,"1.323200                      ",14,"2.646500                      ",11,"2.079300                      ",3,"0.567100                      ",494,"93.383700                     "
"2003","53657","10","0112","","03","Mid/Jr Hi ","N","Altoona","","Middle/Junior High School Type/ Prek-12","436",220,"50.458700                     ",216,"49.541200                     ",2,"0.458700                      ",12,"2.752200                      ",5,"1.146700                      ",2,"0.458700                      ",415,"95.183400                     "
"2003","53657","10","0112","","03","High      ","N","Altoona","","High School Type/ PreK-12","451",198,"43.902400                     ",253,"56.097500                     ",9,"1.995500                      ",16,"3.547600                      ",4,"0.886900                      ",6,"1.330300                      ",416,"92.239400                     "
"2003","53657","10","0112","","03","El/Sec    ","N","Altoona","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53657","10","0112","","03","Summary   ","N","Altoona","","Grades PreK-12","1416",671,"47.387000                     ",745,"52.612900                     ",18,"1.271100                      ",42,"2.966100                      ",20,"1.412400                      ",11,"0.776800                      ",1325,"93.573400                     "
"2003","52977","10","0112","0040","04","High      ","N","Altoona","Altoona Hi","Grades PreK-12","451",198,"43.902400                     ",253,"56.097500                     ",9,"1.995500                      ",16,"3.547600                      ",4,"0.886900                      ",6,"1.330300                      ",416,"92.239400                     "
"2003","52978","10","0112","0060","04","Mid/Jr Hi ","N","Altoona","Altoona Mid","Grades PreK-12","436",220,"50.458700                     ",216,"49.541200                     ",2,"0.458700                      ",12,"2.752200                      ",5,"1.146700                      ",2,"0.458700                      ",415,"95.183400                     "
"2003","52979","10","0112","0080","04","Elem      ","N","Altoona","Pedersen El","Grades PreK-12","529",253,"47.826000                     ",276,"52.173900                     ",7,"1.323200                      ",14,"2.646500                      ",11,"2.079300                      ",3,"0.567100                      ",494,"93.383700                     "
"2003","53658","10","0217","","03","Elem      ","N","Augusta","","Elementary School Type/ Prek-12","281",124,"44.128100                     ",157,"55.871800                     ",2,"0.711700                      ",1,"0.355800                      ",2,"0.711700                      ",5,"1.779300                      ",271,"96.441200                     "
"2003","53658","10","0217","","03","Mid/Jr Hi ","N","Augusta","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53658","10","0217","","03","High      ","N","Augusta","","High School Type/ PreK-12","352",172,"48.863600                     ",180,"51.136300                     ",1,"0.284000                      ",0,"0.000000                      ",6,"1.704500                      ",6,"1.704500                      ",339,"96.306800                     "
"2003","53658","10","0217","","03","El/Sec    ","N","Augusta","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53658","10","0217","","03","Summary   ","N","Augusta","","Grades PreK-12","633",296,"46.761400                     ",337,"53.238500                     ",3,"0.473900                      ",1,"0.157900                      ",8,"1.263800                      ",11,"1.737700                      ",610,"96.366500                     "
"2003","52981","10","0217","0020","04","Elem      ","N","Augusta","Augusta El","Grades PreK-12","281",124,"44.128100                     ",157,"55.871800                     ",2,"0.711700                      ",1,"0.355800                      ",2,"0.711700                      ",5,"1.779300                      ",271,"96.441200                     "
"2003","52982","10","0217","0040","04","High      ","N","Augusta","Augusta Hi","Grades PreK-12","352",172,"48.863600                     ",180,"51.136300                     ",1,"0.284000                      ",0,"0.000000                      ",6,"1.704500                      ",6,"1.704500                      ",339,"96.306800                     "
"2003","53429","10","0497","","03","Elem      ","N","Bloomer","","Elementary School Type/ Prek-12","403",182,"45.161200                     ",221,"54.838700                     ",0,"0.000000                      ",2,"0.496200                      ",4,"0.992500                      ",1,"0.248100                      ",396,"98.263000                     "
"2003","53429","10","0497","","03","Mid/Jr Hi ","N","Bloomer","","Middle/Junior High School Type/ Prek-12","245",104,"42.448900                     ",141,"57.551000                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.408100                      ",0,"0.000000                      ",244,"99.591800                     "
"2003","53429","10","0497","","03","High      ","N","Bloomer","","High School Type/ PreK-12","416",208,"50.000000                     ",208,"50.000000                     ",0,"0.000000                      ",2,"0.480700                      ",3,"0.721100                      ",0,"0.000000                      ",411,"98.798000                     "
"2003","53429","10","0497","","03","El/Sec    ","N","Bloomer","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53429","10","0497","","03","Summary   ","N","Bloomer","","Grades PreK-12","1064",494,"46.428500                     ",570,"53.571400                     ",0,"0.000000                      ",4,"0.375900                      ",8,"0.751800                      ",1,"0.093900                      ",1051,"98.778100                     "
"2003","52983","10","0497","0020","04","Elem      ","N","Bloomer","Bloomer El","Grades PreK-12","403",182,"45.161200                     ",221,"54.838700                     ",0,"0.000000                      ",2,"0.496200                      ",4,"0.992500                      ",1,"0.248100                      ",396,"98.263000                     "
"2003","52984","10","0497","0040","04","High      ","N","Bloomer","Bloomer Hi","Grades PreK-12","416",208,"50.000000                     ",208,"50.000000                     ",0,"0.000000                      ",2,"0.480700                      ",3,"0.721100                      ",0,"0.000000                      ",411,"98.798000                     "
"2003","52985","10","0497","0060","04","Mid/Jr Hi ","N","Bloomer","Bloomer Middle School","Grades PreK-12","245",104,"42.448900                     ",141,"57.551000                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.408100                      ",0,"0.000000                      ",244,"99.591800                     "
"2003","53444","10","0735","","03","Elem      ","N","Bruce","","Elementary School Type/ Prek-12","258",119,"46.124000                     ",139,"53.875900                     ",2,"0.775100                      ",0,"0.000000                      ",1,"0.387500                      ",3,"1.162700                      ",252,"97.674400                     "
"2003","53444","10","0735","","03","Mid/Jr Hi ","N","Bruce","","Middle/Junior High School Type/ Prek-12","133",58,"43.609000                     ",75,"56.390900                     ",1,"0.751800                      ",1,"0.751800                      ",1,"0.751800                      ",1,"0.751800                      ",129,"96.992400                     "
"2003","53444","10","0735","","03","High      ","N","Bruce","","High School Type/ PreK-12","229",115,"50.218300                     ",114,"49.781600                     ",0,"0.000000                      ",3,"1.310000                      ",0,"0.000000                      ",1,"0.436600                      ",225,"98.253200                     "
