"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2002","48483","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","All Races","Both Genders",7654,1818,"23.7522863800                 ",5836,"76.2477136100                 "
"2002","48483","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",2272,444,"19.5422535200                 ",1828,"80.4577464700                 "
"2002","48483","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","All Races","Both Genders",4874,709,"14.5465736500                 ",4165,"85.4534263400                 "
"2002","48483","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48483","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders",14800,2971,"20.0743243200                 ",11829,"79.9256756700                 "
"2002","47920","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders",1468,149,"10.1498637600                 ",1319,"89.8501362300                 "
"2002","47979","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders",1734,272,"15.6862745000                 ",1462,"84.3137254900                 "
"2002","47919","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders",1441,235,"16.3081193600                 ",1206,"83.6918806300                 "
"2002","44911","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders",285,93,"32.6315789400                 ",192,"67.3684210500                 "
"2002","44912","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders",247,147,"59.5141700400                 ",100,"40.4858299500                 "
"2002","44913","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","All Races","Both Genders",297,74,"24.9158249100                 ",223,"75.0841750800                 "
"2002","49013","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","All Races","Both Genders",316,23,"7.2784810100                  ",293,"92.7215189800                 "
"2002","44914","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","All Races","Both Genders",470,30,"6.3829787200                  ",440,"93.6170212700                 "
"2002","44957","06","0147","0130","04","Elem      ","N","Appleton Area","Ferber El","Grades PreK-12","All Races","Both Genders",803,90,"11.2079701100                 ",713,"88.7920298800                 "
"2002","44958","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","All Races","Both Genders",264,117,"44.3181818100                 ",147,"55.6818181800                 "
"2002","44959","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","All Races","Both Genders",415,90,"21.6867469800                 ",325,"78.3132530100                 "
"2002","44960","06","0147","0180","04","Elem      ","N","Appleton Area","Highlands El","Grades PreK-12","All Races","Both Genders",654,212,"32.4159021400                 ",442,"67.5840978500                 "
"2002","47921","06","0147","0190","04","Elem      ","N","Appleton Area","Horizons El","Grades PreK-12","All Races","Both Genders",489,172,"35.1738241300                 ",317,"64.8261758600                 "
"2002","47923","06","0147","0195","04","Elem      ","N","Appleton Area","Houdini El","Grades PreK-12","All Races","Both Genders",664,37,"5.5722891500                  ",627,"94.4277108400                 "
"2002","49331","06","0147","0200","04","Elem      ","N","Appleton Area","Huntley El","Grades PreK-12","All Races","Both Genders",586,109,"18.6006825900                 ",477,"81.3993174000                 "
"2002","49302","06","0147","0210","04","Mid/Jr Hi ","Y","Appleton Area","Magellan Mid","Grades PreK-12","All Races","Both Genders",38,3,"7.8947368400                  ",35,"92.1052631500                 "
"2002","47924","06","0147","0220","04","Elem      ","N","Appleton Area","Berry El","Grades PreK-12","All Races","Both Genders",524,24,"4.5801526700                  ",500,"95.4198473200                 "
"2002","49271","06","0147","0230","04","Mid/Jr Hi ","Y","Appleton Area","Appleton Community Learning Center","Grades PreK-12","All Races","Both Genders",6,5,"83.3333333300                 ",1,"16.6666666600                 "
"2002","47910","06","0147","0240","04","Elem      ","N","Appleton Area","Jefferson El","Grades PreK-12","All Races","Both Genders",436,175,"40.1376146700                 ",261,"59.8623853200                 "
"2002","47911","06","0147","0260","04","Elem      ","N","Appleton Area","Johnston El","Grades PreK-12","All Races","Both Genders",522,116,"22.2222222200                 ",406,"77.7777777700                 "
"2002","47912","06","0147","0280","04","Elem      ","N","Appleton Area","Lincoln El","Grades PreK-12","All Races","Both Genders",424,194,"45.7547169800                 ",230,"54.2452830100                 "
"2002","47913","06","0147","0300","04","Mid/Jr Hi ","N","Appleton Area","Madison Mid","Grades PreK-12","All Races","Both Genders",742,121,"16.3072776200                 ",621,"83.6927223700                 "
"2002","47914","06","0147","0320","04","Elem      ","N","Appleton Area","McKinley El","Grades PreK-12","All Races","Both Genders",472,108,"22.8813559300                 ",364,"77.1186440600                 "
"2002","47915","06","0147","0340","04","Elem      ","N","Appleton Area","Richmond El","Grades PreK-12","All Races","Both Genders",256,37,"14.4531250000                 ",219,"85.5468750000                 "
"2002","47916","06","0147","0360","04","Mid/Jr Hi ","N","Appleton Area","Roosevelt Mid","Grades PreK-12","All Races","Both Genders",475,139,"29.2631578900                 ",336,"70.7368421000                 "
"2002","47988","06","0147","0400","04","High      ","Y","Appleton Area","Appleton Central Alternative School","Grades PreK-12","All Races","Both Genders",91,42,"46.1538461500                 ",49,"53.8461538400                 "
"2002","47918","06","0147","0410","04","Mid/Jr Hi ","N","Appleton Area","Wilson Mid","Grades PreK-12","All Races","Both Genders",541,146,"26.9870609900                 ",395,"73.0129390000                 "
"2002","49303","06","0147","0420","04","High      ","Y","Appleton Area","Renaissance Sch","Grades PreK-12","All Races","Both Genders",140,11,"7.8571428500                  ",129,"92.1428571400                 "
"2002","48346","06","0336","","03","Elem      ","N","Beaver Dam","","Elementary School Type/ Prek-12","All Races","Both Genders",1429,402,"28.1315605300                 ",1027,"71.8684394600                 "
