"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"1997","05256","10","0007","","03","Elem      ","N","Abbotsford","","Elementary School Type/ Prek-12","All Races","Both Genders",296,,"",,""
"1997","05256","10","0007","","03","Mid/Jr Hi ","N","Abbotsford","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",157,,"",,""
"1997","05256","10","0007","","03","High      ","N","Abbotsford","","High School Type/ PreK-12","All Races","Both Genders",231,,"",,""
"1997","05256","10","0007","","03","El/Sec    ","N","Abbotsford","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05256","10","0007","","03","Summary   ","N","Abbotsford","","Grades PreK-12","All Races","Both Genders",684,,"",,""
"1997","06743","10","0007","0020","04","Elem      ","N","Abbotsford","Abbotsford El","Grades PreK-12","All Races","Both Genders",296,,"",,""
"1997","06744","10","0007","0040","04","High      ","N","Abbotsford","Abbotsford Hi","Grades PreK-12","All Races","Both Genders",231,,"",,""
"1997","06745","10","0007","0060","04","Mid/Jr Hi ","N","Abbotsford","Abbotsford Jr","Grades PreK-12","All Races","Both Genders",157,,"",,""
"1997","05332","10","0112","","03","Elem      ","N","Altoona","","Elementary School Type/ Prek-12","All Races","Both Genders",502,,"",,""
"1997","05332","10","0112","","03","Mid/Jr Hi ","N","Altoona","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",480,,"",,""
"1997","05332","10","0112","","03","High      ","N","Altoona","","High School Type/ PreK-12","All Races","Both Genders",419,,"",,""
"1997","05332","10","0112","","03","El/Sec    ","N","Altoona","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05332","10","0112","","03","Summary   ","N","Altoona","","Grades PreK-12","All Races","Both Genders",1401,,"",,""
"1997","07074","10","0112","0040","04","High      ","N","Altoona","Altoona Hi","Grades PreK-12","All Races","Both Genders",419,,"",,""
"1997","07075","10","0112","0060","04","Mid/Jr Hi ","N","Altoona","Altoona Mid","Grades PreK-12","All Races","Both Genders",480,,"",,""
"1997","07076","10","0112","0080","04","Elem      ","N","Altoona","Pedersen El","Grades PreK-12","All Races","Both Genders",502,,"",,""
"1997","05333","10","0217","","03","Elem      ","N","Augusta","","Elementary School Type/ Prek-12","All Races","Both Genders",322,,"",,""
"1997","05333","10","0217","","03","Mid/Jr Hi ","N","Augusta","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05333","10","0217","","03","High      ","N","Augusta","","High School Type/ PreK-12","All Races","Both Genders",399,,"",,""
"1997","05333","10","0217","","03","El/Sec    ","N","Augusta","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05333","10","0217","","03","Summary   ","N","Augusta","","Grades PreK-12","All Races","Both Genders",721,,"",,""
"1997","07078","10","0217","0020","04","Elem      ","N","Augusta","Augusta El","Grades PreK-12","All Races","Both Genders",322,,"",,""
"1997","07079","10","0217","0040","04","High      ","N","Augusta","Augusta Hi","Grades PreK-12","All Races","Both Genders",399,,"",,""
"1997","05334","10","0497","","03","Elem      ","N","Bloomer","","Elementary School Type/ Prek-12","All Races","Both Genders",471,,"",,""
"1997","05334","10","0497","","03","Mid/Jr Hi ","N","Bloomer","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",283,,"",,""
"1997","05334","10","0497","","03","High      ","N","Bloomer","","High School Type/ PreK-12","All Races","Both Genders",403,,"",,""
"1997","05334","10","0497","","03","El/Sec    ","N","Bloomer","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05334","10","0497","","03","Summary   ","N","Bloomer","","Grades PreK-12","All Races","Both Genders",1157,,"",,""
"1997","07080","10","0497","0020","04","Elem      ","N","Bloomer","Bloomer El","Grades PreK-12","All Races","Both Genders",471,,"",,""
