"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"2002","48400","09","0140","","03","Summary   ","N","Antigo","","Grades PreK-12","All Races","Both Genders","3022",9,"0.297800                      ",186,"6.154800                      ",166,"5.493000                      ",181,"5.989400                      ",219,"7.246800                      ",217,"7.180600                      ",194,"6.419500                      ",204,"6.750400                      ",240,"7.941700                      ",221,"7.313000                      ",294,"9.728600                      ",313,"10.357300                     ",260,"8.603500                      ",318,"10.522800                     "
"2002","47563","09","0140","0020","04","Elem      ","N","Antigo","Aniwa El","Grades PreK-12","All Races","Both Genders","85",0,"0.000000                      ",10,"11.764700                     ",11,"12.941100                     ",11,"12.941100                     ",16,"18.823500                     ",17,"20.000000                     ",9,"10.588200                     ",11,"12.941100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47564","09","0140","0050","04","Mid/Jr Hi ","N","Antigo","Antigo Mid","Grades PreK-12","All Races","Both Genders","569",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",125,"21.968300                     ",229,"40.246000                     ",215,"37.785500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47565","09","0140","0070","04","High      ","N","Antigo","Antigo Hi","Grades PreK-12","All Races","Both Genders","1165",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",284,"24.377600                     ",308,"26.437700                     ",258,"22.145900                     ",315,"27.038600                     "
"2002","47566","09","0140","0080","04","Elem      ","N","Antigo","Crestwood El","Grades PreK-12","All Races","Both Genders","134",0,"0.000000                      ",22,"16.417900                     ",17,"12.686500                     ",15,"11.194000                     ",21,"15.671600                     ",28,"20.895500                     ",18,"13.432800                     ",13,"9.701400                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47567","09","0140","0100","04","Elem      ","N","Antigo","East El","Grades PreK-12","All Races","Both Genders","119",9,"7.563000                      ",0,"0.000000                      ",13,"10.924300                     ",21,"17.647000                     ",34,"28.571400                     ",21,"17.647000                     ",21,"17.647000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","49320","09","0140","0110","04","Elem      ","Y","Antigo","Chrysalis El Charter School","Grades PreK-12","All Races","Both Genders","30",0,"0.000000                      ",5,"16.666600                     ",2,"6.666600                      ",2,"6.666600                      ",5,"16.666600                     ",5,"16.666600                     ",4,"13.333300                     ",7,"23.333300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47585","09","0140","0140","04","Elem      ","Y","Antigo","Lily El","Grades PreK-12","All Races","Both Genders","25",0,"0.000000                      ",1,"4.000000                      ",4,"16.000000                     ",1,"4.000000                      ",6,"24.000000                     ",4,"16.000000                     ",5,"20.000000                     ",4,"16.000000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","46803","09","0140","0160","04","Elem      ","N","Antigo","Mattoon El","Grades PreK-12","All Races","Both Genders","83",0,"0.000000                      ",12,"14.457800                     ",10,"12.048100                     ",12,"14.457800                     ",14,"16.867400                     ",11,"13.253000                     ",14,"16.867400                     ",10,"12.048100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47568","09","0140","0180","04","Elem      ","N","Antigo","North El","Grades PreK-12","All Races","Both Genders","142",0,"0.000000                      ",0,"0.000000                      ",26,"18.309800                     ",35,"24.647800                     ",27,"19.014000                     ",26,"18.309800                     ",28,"19.718300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47569","09","0140","0200","04","Elem      ","N","Antigo","Pleasant View El","Grades PreK-12","All Races","Both Genders","126",0,"0.000000                      ",14,"11.111100                     ",26,"20.634900                     ",24,"19.047600                     ",23,"18.253900                     ",22,"17.460300                     ",17,"13.492000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","46791","09","0140","0240","04","Elem      ","N","Antigo","River Grove El","Grades PreK-12","All Races","Both Genders","97",0,"0.000000                      ",9,"9.278300                      ",11,"11.340200                     ",13,"13.402000                     ",14,"14.432900                     ",16,"16.494800                     ",22,"22.680400                     ",12,"12.371100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47571","09","0140","0260","04","Elem      ","N","Antigo","Spring Valley El","Grades PreK-12","All Races","Both Genders","148",0,"0.000000                      ",22,"14.864800                     ",14,"9.459400                      ",21,"14.189100                     ",24,"16.216200                     ",24,"16.216200                     ",21,"14.189100                     ",22,"14.864800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","47572","09","0140","0280","04","Elem      ","N","Antigo","West El","Grades PreK-12","All Races","Both Genders","171",0,"0.000000                      ",0,"0.000000                      ",32,"18.713400                     ",26,"15.204600                     ",35,"20.467800                     ",43,"25.146100                     ",35,"20.467800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","44922","09","0140","0300","04","Elem      ","N","Antigo","Antigo Kindergarten Center","Grades PreK-12","All Races","Both Genders","91",0,"0.000000                      ",91,"100.000000                    ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","48982","09","0140","0800","04","El/Sec    ","Y","Antigo","Chrysalis Family Charter Sch","Grades PreK-12","All Races","Both Genders","37",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",11,"29.729700                     ",6,"16.216200                     ",10,"27.027000                     ",5,"13.513500                     ",2,"5.405400                      ",3,"8.108100                      "
"2002","48187","09","0196","","03","Summary   ","N","Athens","","Grades PreK-12","All Races","Both Genders","557",39,"7.001700                      ",34,"6.104100                      ",34,"6.104100                      ",29,"5.206400                      ",35,"6.283600                      ",34,"6.104100                      ",29,"5.206400                      ",37,"6.642700                      ",36,"6.463100                      ",26,"4.667800                      ",59,"10.592400                     ",49,"8.797100                      ",63,"11.310500                     ",53,"9.515200                      "
"2002","47573","09","0196","0020","04","Elem      ","N","Athens","Athens El","Grades PreK-12","All Races","Both Genders","234",39,"16.666600                     ",34,"14.529900                     ",34,"14.529900                     ",29,"12.393100                     ",35,"14.957200                     ",34,"14.529900                     ",29,"12.393100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2002","49398","09","0196","0040","04","High      ","N","Athens","Athens Hi","Grades PreK-12","All Races","Both Genders","224",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",59,"26.339200                     ",49,"21.875000                     ",63,"28.125000                     ",53,"23.660700                     "
"2002","47574","09","0196","0060","04","Mid/Jr Hi ","N","Athens","Athens Jr","Grades PreK-12","All Races","Both Genders","99",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",37,"37.373700                     ",36,"36.363600                     ",26,"26.262600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
