"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"1997","05178","05","0014","","03","Summary   ","N","Adams-Friendship Area","","Grades PreK-12","All Races","Both Genders","2042",25,"1.224200                      ",152,"7.443600                      ",148,"7.247700                      ",137,"6.709100                      ",136,"6.660100                      ",157,"7.688500                      ",156,"7.639500                      ",190,"9.304600                      ",177,"8.667900                      ",147,"7.198800                      ",235,"11.508300                     ",176,"8.619000                      ",130,"6.366300                      ",76,"3.721800                      "
"1997","06385","05","0014","0020","04","Elem      ","N","Adams-Friendship Area","Adams El","Grades PreK-12","All Races","Both Genders","283",0,"0.000000                      ",68,"24.028200                     ",72,"25.441600                     ",71,"25.088300                     ",72,"25.441600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06386","05","0014","0040","04","High      ","N","Adams-Friendship Area","Adams-Friendship Hi","Grades PreK-12","All Races","Both Genders","617",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",235,"38.087500                     ",176,"28.525100                     ",130,"21.069600                     ",76,"12.317600                     "
"1997","06384","05","0014","0080","04","Elem      ","N","Adams-Friendship Area","Castle Rock El","Grades PreK-12","All Races","Both Genders","161",0,"0.000000                      ",26,"16.149000                     ",21,"13.043400                     ",23,"14.285700                     ",14,"8.695600                      ",30,"18.633500                     ",20,"12.422300                     ",27,"16.770100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06387","05","0014","0100","04","Mid/Jr Hi ","N","Adams-Friendship Area","Adams-Friendship Jr","Grades PreK-12","All Races","Both Genders","324",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",177,"54.629600                     ",147,"45.370300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06388","05","0014","0120","04","Elem      ","N","Adams-Friendship Area","Friendship El","Grades PreK-12","All Races","Both Genders","309",25,"8.090600                      ",9,"2.912600                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",76,"24.595400                     ",97,"31.391500                     ",102,"33.009700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06427","05","0014","0140","04","Elem      ","N","Adams-Friendship Area","Grand Marsh El","Grades PreK-12","All Races","Both Genders","168",0,"0.000000                      ",26,"15.476100                     ",23,"13.690400                     ",24,"14.285700                     ",17,"10.119000                     ",26,"15.476100                     ",23,"13.690400                     ",29,"17.261900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06426","05","0014","0180","04","Elem      ","N","Adams-Friendship Area","Pine Land El","Grades PreK-12","All Races","Both Genders","51",0,"0.000000                      ",7,"13.725400                     ",15,"29.411700                     ",9,"17.647000                     ",13,"25.490100                     ",7,"13.725400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06969","05","0014","0200","04","Elem      ","N","Adams-Friendship Area","Roche a Crie El","Grades PreK-12","All Races","Both Genders","129",0,"0.000000                      ",16,"12.403100                     ",17,"13.178200                     ",10,"7.751900                      ",20,"15.503800                     ",18,"13.953400                     ",16,"12.403100                     ",32,"24.806200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","05384","05","0105","","03","Summary   ","N","Almond-Bancroft","","Grades PreK-12","All Races","Both Genders","532",0,"0.000000                      ",42,"7.894700                      ",30,"5.639000                      ",38,"7.142800                      ",35,"6.578900                      ",39,"7.330800                      ",41,"7.706700                      ",47,"8.834500                      ",36,"6.766900                      ",39,"7.330800                      ",59,"11.090200                     ",40,"7.518700                      ",46,"8.646600                      ",40,"7.518700                      "
