"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2004","67121","08","0602","","03","Elem      ","N","Bonduel","","Elementary School Type/ Prek-12","All Races","Both Genders",337,112,"33.2344213600                 ",225,"66.7655786300                 "
"2004","67121","08","0602","","03","Mid/Jr Hi ","N","Bonduel","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",192,66,"34.3750000000                 ",126,"65.6250000000                 "
"2004","67121","08","0602","","03","High      ","N","Bonduel","","High School Type/ PreK-12","All Races","Both Genders",331,66,"19.9395770300                 ",265,"80.0604229600                 "
"2004","67121","08","0602","","03","El/Sec    ","N","Bonduel","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67121","08","0602","","03","Summary   ","N","Bonduel","","Grades PreK-12","All Races","Both Genders",860,244,"28.3720930200                 ",616,"71.6279069700                 "
"2004","67135","08","0602","0020","04","Elem      ","N","Bonduel","Bonduel El","Grades PreK-12","All Races","Both Genders",294,102,"34.6938775500                 ",192,"65.3061224400                 "
"2004","67136","08","0602","0021","04","Mid/Jr Hi ","N","Bonduel","Bonduel Mid","Grades PreK-12","All Races","Both Genders",192,66,"34.3750000000                 ",126,"65.6250000000                 "
"2004","67137","08","0602","0040","04","High      ","N","Bonduel","Bonduel Hi","Grades PreK-12","All Races","Both Genders",331,66,"19.9395770300                 ",265,"80.0604229600                 "
"2004","67138","08","0602","0080","04","Elem      ","N","Bonduel","Navarino El","Grades PreK-12","All Races","Both Genders",43,10,"23.2558139500                 ",33,"76.7441860400                 "
"2004","66720","08","0623","","03","Elem      ","N","Bowler","","Elementary School Type/ Prek-12","All Races","Both Genders",261,141,"54.0229885000                 ",120,"45.9770114900                 "
"2004","66720","08","0623","","03","Mid/Jr Hi ","N","Bowler","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66720","08","0623","","03","High      ","N","Bowler","","High School Type/ PreK-12","All Races","Both Genders",227,106,"46.6960352400                 ",121,"53.3039647500                 "
"2004","66720","08","0623","","03","El/Sec    ","N","Bowler","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66720","08","0623","","03","Summary   ","N","Bowler","","Grades PreK-12","All Races","Both Genders",488,247,"50.6147540900                 ",241,"49.3852459000                 "
"2004","66718","08","0623","0020","04","Elem      ","N","Bowler","Bowler El","Grades PreK-12","All Races","Both Genders",261,141,"54.0229885000                 ",120,"45.9770114900                 "
"2004","66719","08","0623","0040","04","High      ","N","Bowler","Bowler Hi","Grades PreK-12","All Races","Both Genders",227,106,"46.6960352400                 ",121,"53.3039647500                 "
"2004","65827","08","1141","","03","Elem      ","N","Clintonville","","Elementary School Type/ Prek-12","All Races","Both Genders",553,264,"47.7396021600                 ",289,"52.2603978300                 "
"2004","65827","08","1141","","03","Mid/Jr Hi ","N","Clintonville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",407,134,"32.9238329200                 ",273,"67.0761670700                 "
"2004","65827","08","1141","","03","High      ","N","Clintonville","","High School Type/ PreK-12","All Races","Both Genders",626,141,"22.5239616600                 ",485,"77.4760383300                 "
"2004","65827","08","1141","","03","El/Sec    ","N","Clintonville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","65827","08","1141","","03","Summary   ","N","Clintonville","","Grades PreK-12","All Races","Both Genders",1586,539,"33.9848675900                 ",1047,"66.0151324000                 "
"2004","65840","08","1141","0015","04","Elem      ","N","Clintonville","Bear Creek El","Grades PreK-12","All Races","Both Genders",56,19,"33.9285714200                 ",37,"66.0714285700                 "
"2004","65821","08","1141","0020","04","Mid/Jr Hi ","N","Clintonville","Clintonville Mid","Grades PreK-12","All Races","Both Genders",407,134,"32.9238329200                 ",273,"67.0761670700                 "
"2004","65822","08","1141","0040","04","High      ","N","Clintonville","Clintonville Hi","Grades PreK-12","All Races","Both Genders",626,141,"22.5239616600                 ",485,"77.4760383300                 "
"2004","65823","08","1141","0060","04","Elem      ","N","Clintonville","Dellwood El","Grades PreK-12","All Races","Both Genders",106,26,"24.5283018800                 ",80,"75.4716981100                 "
"2004","65824","08","1141","0100","04","Elem      ","N","Clintonville","Longfellow El","Grades PreK-12","All Races","Both Genders",391,219,"56.0102301700                 ",172,"43.9897698200                 "
"2004","69830","08","1141","9408","4C","High      ","Y","Clintonville","Waupaca County Charter","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67113","08","1169","","03","Elem      ","N","Coleman","","Elementary School Type/ Prek-12","All Races","Both Genders",516,271,"52.5193798400                 ",245,"47.4806201500                 "
"2004","67113","08","1169","","03","Mid/Jr Hi ","N","Coleman","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67113","08","1169","","03","High      ","N","Coleman","","High School Type/ PreK-12","All Races","Both Genders",282,78,"27.6595744600                 ",204,"72.3404255300                 "
"2004","67113","08","1169","","03","El/Sec    ","N","Coleman","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67113","08","1169","","03","Summary   ","N","Coleman","","Grades PreK-12","All Races","Both Genders",798,349,"43.7343358300                 ",449,"56.2656641600                 "
"2004","67129","08","1169","0040","04","Elem      ","N","Coleman","Coleman El/Mid","Grades PreK-12","All Races","Both Genders",516,271,"52.5193798400                 ",245,"47.4806201500                 "
"2004","67130","08","1169","0060","04","High      ","N","Coleman","Coleman Hi","Grades PreK-12","All Races","Both Genders",282,78,"27.6595744600                 ",204,"72.3404255300                 "
"2004","66497","08","1218","","03","Elem      ","N","Crandon","","Elementary School Type/ Prek-12","All Races","Both Genders",424,181,"42.6886792400                 ",243,"57.3113207500                 "
"2004","66497","08","1218","","03","Mid/Jr Hi ","N","Crandon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",261,108,"41.3793103400                 ",153,"58.6206896500                 "
"2004","66497","08","1218","","03","High      ","N","Crandon","","High School Type/ PreK-12","All Races","Both Genders",305,132,"43.2786885200                 ",173,"56.7213114700                 "
"2004","66497","08","1218","","03","El/Sec    ","N","Crandon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",34,14,"41.1764705800                 ",20,"58.8235294100                 "
"2004","66497","08","1218","","03","Summary   ","N","Crandon","","Grades PreK-12","All Races","Both Genders",1024,435,"42.4804687500                 ",589,"57.5195312500                 "
"2004","66493","08","1218","0022","04","Mid/Jr Hi ","N","Crandon","Crandon Mid","Grades PreK-12","All Races","Both Genders",261,108,"41.3793103400                 ",153,"58.6206896500                 "
"2004","66494","08","1218","0040","04","Elem      ","N","Crandon","Crandon El","Grades PreK-12","All Races","Both Genders",424,181,"42.6886792400                 ",243,"57.3113207500                 "
"2004","66495","08","1218","0060","04","High      ","N","Crandon","Crandon Hi","Grades PreK-12","All Races","Both Genders",305,132,"43.2786885200                 ",173,"56.7213114700                 "
"2004","65318","08","1218","0800","04","El/Sec    ","Y","Crandon","Crandon Alternative  Resource Sch (CARS)","Grades PreK-12","All Races","Both Genders",34,14,"41.1764705800                 ",20,"58.8235294100                 "
"2004","67118","08","1232","","03","Elem      ","N","Crivitz","","Elementary School Type/ Prek-12","All Races","Both Genders",399,237,"59.3984962400                 ",162,"40.6015037500                 "
"2004","67118","08","1232","","03","Mid/Jr Hi ","N","Crivitz","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",150,3,"2.0000000000                  ",147,"98.0000000000                 "
"2004","67118","08","1232","","03","High      ","N","Crivitz","","High School Type/ PreK-12","All Races","Both Genders",317,105,"33.1230283900                 ",212,"66.8769716000                 "
"2004","67118","08","1232","","03","El/Sec    ","N","Crivitz","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67118","08","1232","","03","Summary   ","N","Crivitz","","Grades PreK-12","All Races","Both Genders",866,345,"39.8383371800                 ",521,"60.1616628100                 "
"2004","67115","08","1232","0020","04","Elem      ","N","Crivitz","Crivitz El","Grades PreK-12","All Races","Both Genders",399,237,"59.3984962400                 ",162,"40.6015037500                 "
"2004","67116","08","1232","0040","04","High      ","N","Crivitz","Crivitz Hi","Grades PreK-12","All Races","Both Genders",317,105,"33.1230283900                 ",212,"66.8769716000                 "
"2004","67117","08","1232","0080","04","Mid/Jr Hi ","N","Crivitz","Crivitz Mid","Grades PreK-12","All Races","Both Genders",150,3,"2.0000000000                  ",147,"98.0000000000                 "
