"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2000","33242","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","7674",3730,"48.605600                     ",3944,"51.394300                     ",45,"0.586300                      ",853,"11.115400                     ",102,"1.329100                      ",195,"2.541000                      ",6479,"84.427900                     "
"2000","33242","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","2304",1095,"47.526000                     ",1209,"52.473900                     ",13,"0.564200                      ",213,"9.244700                      ",36,"1.562500                      ",46,"1.996500                      ",1996,"86.631900                     "
"2000","33242","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","4673",2315,"49.539900                     ",2358,"50.460000                     ",23,"0.492100                      ",372,"7.960600                      ",47,"1.005700                      ",87,"1.861700                      ",4144,"88.679600                     "
"2000","33242","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","33242","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","14651",7140,"48.733800                     ",7511,"51.266100                     ",81,"0.552800                      ",1438,"9.815000                      ",185,"1.262700                      ",328,"2.238700                      ",12619,"86.130600                     "
"2000","32699","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","1467",746,"50.852000                     ",721,"49.147900                     ",7,"0.477100                      ",97,"6.612100                      ",7,"0.477100                      ",14,"0.954300                      ",1342,"91.479200                     "
"2000","32757","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","1696",849,"50.058900                     ",847,"49.941000                     ",8,"0.471600                      ",176,"10.377300                     ",16,"0.943300                      ",46,"2.712200                      ",1450,"85.495200                     "
"2000","32698","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","1422",684,"48.101200                     ",738,"51.898700                     ",7,"0.492200                      ",94,"6.610400                      ",22,"1.547100                      ",25,"1.758000                      ",1274,"89.592100                     "
"2000","31592","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","289",138,"47.750800                     ",151,"52.249100                     ",3,"1.038000                      ",8,"2.768100                      ",11,"3.806200                      ",12,"4.152200                      ",255,"88.235200                     "
"2000","31593","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","266",136,"51.127800                     ",130,"48.872100                     ",0,"0.000000                      ",102,"38.345800                     ",2,"0.751800                      ",7,"2.631500                      ",155,"58.270600                     "
"2000","31594","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","346",151,"43.641600                     ",195,"56.358300                     ",4,"1.156000                      ",46,"13.294700                     ",8,"2.312100                      ",4,"1.156000                      ",284,"82.080900                     "
"2000","33853","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","193",97,"50.259000                     ",96,"49.740900                     ",1,"0.518100                      ",3,"1.554400                      ",1,"0.518100                      ",2,"1.036200                      ",186,"96.373000                     "
"2000","31595","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","521",251,"48.176500                     ",270,"51.823400                     ",1,"0.191900                      ",25,"4.798400                      ",5,"0.959600                      ",2,"0.383800                      ",488,"93.666000                     "
"2000","31596","06","0147","0130","04","Elem      ","N","Appleton Area","Edna Ferber El","Grades PreK-12","693",334,"48.196200                     ",359,"51.803700                     ",4,"0.577200                      ",56,"8.080800                      ",7,"1.010100                      ",3,"0.432900                      ",623,"89.898900                     "
"2000","31597","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","245",114,"46.530600                     ",131,"53.469300                     ",1,"0.408100                      ",59,"24.081600                     ",2,"0.816300                      ",5,"2.040800                      ",178,"72.653000                     "
"2000","31598","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","469",241,"51.385900                     ",228,"48.614000                     ",6,"1.279300                      ",51,"10.874200                     ",1,"0.213200                      ",5,"1.066000                      ",406,"86.567100                     "
"2000","31599","06","0147","0180","04","Elem      ","N","Appleton Area","Highlands El","Grades PreK-12","727",355,"48.830800                     ",372,"51.169100                     ",0,"0.000000                      ",70,"9.628600                      ",17,"2.338300                      ",36,"4.951800                      ",604,"83.081100                     "
"2000","32700","06","0147","0190","04","Elem      ","N","Appleton Area","Horizons El","Grades PreK-12","471",245,"52.016900                     ",226,"47.983000                     ",1,"0.212300                      ",66,"14.012700                     ",7,"1.486100                      ",27,"5.732400                      ",370,"78.556200                     "
"2000","32701","06","0147","0195","04","Elem      ","N","Appleton Area","Houdini El","Grades PreK-12","659",312,"47.344400                     ",347,"52.655500                     ",1,"0.151700                      ",17,"2.579600                      ",8,"1.213900                      ",0,"0.000000                      ",633,"96.054600                     "
"2000","31600","06","0147","0200","04","Elem      ","N","Appleton Area","Huntley El","Grades PreK-12","577",272,"47.140300                     ",305,"52.859600                     ",5,"0.866500                      ",30,"5.199300                      ",1,"0.173300                      ",7,"1.213100                      ",534,"92.547600                     "
