"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2006","10429","08","0602","","03","High Schools","N","Bonduel","","PreK-12","350                           ","46                            ","13.142800                     ","304                           ","86.857100                     "
"2006","10429","08","0602","","03","Mid/Jr Hi Schools","N","Bonduel","","PreK-12","178                           ","25                            ","14.044900                     ","153                           ","85.955000                     "
"2006","10429","08","0602","","03","Elem. Schools","N","Bonduel","","PreK-12","369                           ","56                            ","15.176100                     ","313                           ","84.823800                     "
"2006","10429","08","0602","","03","El/Sec Combined Schls","N","Bonduel","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","10421","08","0602","0020","04","Elem. Schools","N","Bonduel","Bonduel Elementary","PreK-12","310                           ","49                            ","15.806400                     ","261                           ","84.193500                     "
"2006","10422","08","0602","0021","04","Mid/Jr Hi Schools","N","Bonduel","Bonduel Middle","PreK-12","178                           ","25                            ","14.044900                     ","153                           ","85.955000                     "
"2006","10423","08","0602","0040","04","High Schools","N","Bonduel","Bonduel High","PreK-12","350                           ","46                            ","13.142800                     ","304                           ","86.857100                     "
"2006","10424","08","0602","0080","04","Elem. Schools","N","Bonduel","Navarino Elementary","PreK-12","59                            ","7                             ","11.864400                     ","52                            ","88.135500                     "
"2006","12495","08","0623","","03","El/Sec Combined Schls","N","Bowler","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","12495","08","0623","","03","Elem. Schools","N","Bowler","","PreK-12","246                           ","56                            ","22.764200                     ","190                           ","77.235700                     "
"2006","12495","08","0623","","03","Mid/Jr Hi Schools","N","Bowler","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","12495","08","0623","","03","High Schools","N","Bowler","","PreK-12","209                           ","29                            ","13.875500                     ","180                           ","86.124400                     "
"2006","12492","08","0623","0020","04","Elem. Schools","N","Bowler","Bowler Elementary","PreK-12","246                           ","56                            ","22.764200                     ","190                           ","77.235700                     "
