"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2006","11290","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","All Races","Both Genders",374,129,"34.4919786000                 ",245,"65.5080213900                 "
"2006","11290","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","11290","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","All Races","Both Genders",242,26,"10.7438016500                 ",216,"89.2561983400                 "
"2006","11290","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","11290","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","All Races","Both Genders",616,155,"25.1623376600                 ",461,"74.8376623300                 "
"2006","11283","07","0070","0020","04","Elem      ","N","Algoma","Algoma Elementary/Middle","Grades PreK-12","All Races","Both Genders",374,129,"34.4919786000                 ",245,"65.5080213900                 "
"2006","11284","07","0070","0040","04","High      ","N","Algoma","Algoma High","Grades PreK-12","All Races","Both Genders",242,26,"10.7438016500                 ",216,"89.2561983400                 "
"2006","72973","07","0070","9204","4C","High      ","Y","Algoma","Northeast WI Online Charter Sch (NEWOCS)","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","12000","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","All Races","Both Genders",1281,266,"20.7650273200                 ",1015,"79.2349726700                 "
"2006","12000","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",708,120,"16.9491525400                 ",588,"83.0508474500                 "
"2006","12000","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","All Races","Both Genders",1130,118,"10.4424778700                 ",1012,"89.5575221200                 "
"2006","12000","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","12000","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","All Races","Both Genders",3119,504,"16.1590253200                 ",2615,"83.8409746700                 "
