"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2004","66747","10","0007","","03","High Schools","N","Abbotsford","","PreK-12","351                           ","42                            ","11.965800                     ","309                           ","88.034100                     "
"2004","66747","10","0007","","03","Mid/Jr Hi Schools","N","Abbotsford","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66747","10","0007","","03","Elem. Schools","N","Abbotsford","","PreK-12","265                           ","29                            ","10.943300                     ","236                           ","89.056600                     "
"2004","66747","10","0007","","03","El/Sec Combined Schls","N","Abbotsford","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66744","10","0007","0020","04","Elem. Schools","N","Abbotsford","Abbotsford El","PreK-12","265                           ","29                            ","10.943300                     ","236                           ","89.056600                     "
"2004","66745","10","0007","0040","04","High Schools","N","Abbotsford","Abbotsford Jr/Sr Hi","PreK-12","351                           ","42                            ","11.965800                     ","309                           ","88.034100                     "
"2004","66213","10","0112","","03","El/Sec Combined Schls","N","Altoona","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66213","10","0112","","03","Elem. Schools","N","Altoona","","PreK-12","554                           ","83                            ","14.981900                     ","471                           ","85.018000                     "
"2004","66213","10","0112","","03","Mid/Jr Hi Schools","N","Altoona","","PreK-12","435                           ","54                            ","12.413700                     ","381                           ","87.586200                     "
"2004","66213","10","0112","","03","High Schools","N","Altoona","","PreK-12","429                           ","53                            ","12.354300                     ","376                           ","87.645600                     "
"2004","66209","10","0112","0040","04","High Schools","N","Altoona","Altoona Hi","PreK-12","429                           ","53                            ","12.354300                     ","376                           ","87.645600                     "
"2004","66210","10","0112","0060","04","Mid/Jr Hi Schools","N","Altoona","Altoona Mid","PreK-12","435                           ","54                            ","12.413700                     ","381                           ","87.586200                     "
"2004","66211","10","0112","0080","04","Elem. Schools","N","Altoona","Pedersen El","PreK-12","554                           ","83                            ","14.981900                     ","471                           ","85.018000                     "
"2004","66198","10","0217","","03","High Schools","N","Augusta","","PreK-12","348                           ","67                            ","19.252800                     ","281                           ","80.747100                     "
"2004","66198","10","0217","","03","Mid/Jr Hi Schools","N","Augusta","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66198","10","0217","","03","Elem. Schools","N","Augusta","","PreK-12","264                           ","58                            ","21.969600                     ","206                           ","78.030300                     "
"2004","66198","10","0217","","03","El/Sec Combined Schls","N","Augusta","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66215","10","0217","0020","04","Elem. Schools","N","Augusta","Augusta El","PreK-12","264                           ","58                            ","21.969600                     ","206                           ","78.030300                     "
"2004","66216","10","0217","0040","04","High Schools","N","Augusta","Augusta Hi","PreK-12","348                           ","67                            ","19.252800                     ","281                           ","80.747100                     "
"2004","66203","10","0497","","03","El/Sec Combined Schls","N","Bloomer","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66203","10","0497","","03","Elem. Schools","N","Bloomer","","PreK-12","391                           ","55                            ","14.066400                     ","336                           ","85.933500                     "
"2004","66203","10","0497","","03","Mid/Jr Hi Schools","N","Bloomer","","PreK-12","246                           ","30                            ","12.195100                     ","216                           ","87.804800                     "
"2004","66203","10","0497","","03","High Schools","N","Bloomer","","PreK-12","408                           ","48                            ","11.764700                     ","360                           ","88.235200                     "
"2004","66199","10","0497","0020","04","Elem. Schools","N","Bloomer","Bloomer El","PreK-12","391                           ","55                            ","14.066400                     ","336                           ","85.933500                     "
"2004","66200","10","0497","0040","04","High Schools","N","Bloomer","Bloomer Hi","PreK-12","408                           ","48                            ","11.764700                     ","360                           ","88.235200                     "
"2004","66201","10","0497","0060","04","Mid/Jr Hi Schools","N","Bloomer","Bloomer Middle School","PreK-12","246                           ","30                            ","12.195100                     ","216                           ","87.804800                     "
"2004","66033","10","0735","","03","High Schools","N","Bruce","","PreK-12","226                           ","33                            ","14.601700                     ","193                           ","85.398200                     "
"2004","66033","10","0735","","03","Mid/Jr Hi Schools","N","Bruce","","PreK-12","150                           ","18                            ","12.000000                     ","132                           ","88.000000                     "
"2004","66033","10","0735","","03","Elem. Schools","N","Bruce","","PreK-12","250                           ","44                            ","17.600000                     ","206                           ","82.400000                     "
"2004","66033","10","0735","","03","El/Sec Combined Schls","N","Bruce","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66031","10","0735","0020","04","Elem. Schools","N","Bruce","Bruce El","PreK-12","250                           ","44                            ","17.600000                     ","206                           ","82.400000                     "
"2004","66032","10","0735","0040","04","High Schools","N","Bruce","Bruce Hi","PreK-12","226                           ","33                            ","14.601700                     ","193                           ","85.398200                     "
"2004","65515","10","0735","0210","04","Mid/Jr Hi Schools","N","Bruce","Bruce Mid","PreK-12","150                           ","18                            ","12.000000                     ","132                           ","88.000000                     "
"2004","66194","10","0870","","03","El/Sec Combined Schls","N","Cadott Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66194","10","0870","","03","Elem. Schools","N","Cadott Community","","PreK-12","431                           ","82                            ","19.025500                     ","349                           ","80.974400                     "
"2004","66194","10","0870","","03","Mid/Jr Hi Schools","N","Cadott Community","","PreK-12","142                           ","24                            ","16.901400                     ","118                           ","83.098500                     "
"2004","66194","10","0870","","03","High Schools","N","Cadott Community","","PreK-12","313                           ","43                            ","13.738000                     ","270                           ","86.261900                     "
"2004","66190","10","0870","0020","04","Elem. Schools","N","Cadott Community","Cadott El","PreK-12","431                           ","82                            ","19.025500                     ","349                           ","80.974400                     "
"2004","66191","10","0870","0040","04","High Schools","N","Cadott Community","Cadott Hi","PreK-12","313                           ","43                            ","13.738000                     ","270                           ","86.261900                     "
"2004","66192","10","0870","0060","04","","N","Cadott Community","Cadott Jr","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66174","10","1092","","03","High Schools","N","Chippewa Falls Area","","PreK-12","1476                          ","157                           ","10.636800                     ","1319                          ","89.363100                     "
"2004","66174","10","1092","","03","Mid/Jr Hi Schools","N","Chippewa Falls Area","","PreK-12","1068                          ","137                           ","12.827700                     ","931                           ","87.172200                     "
"2004","66174","10","1092","","03","Elem. Schools","N","Chippewa Falls Area","","PreK-12","1947                          ","300                           ","15.408300                     ","1647                          ","84.591600                     "
"2004","66174","10","1092","","03","El/Sec Combined Schls","N","Chippewa Falls Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66181","10","1092","0040","04","Mid/Jr Hi Schools","N","Chippewa Falls Area","Chippewa Falls Mid","PreK-12","1068                          ","137                           ","12.827700                     ","931                           ","87.172200                     "
"2004","66182","10","1092","0060","04","High Schools","N","Chippewa Falls Area","Chippewa Falls Hi","PreK-12","1476                          ","157                           ","10.636800                     ","1319                          ","89.363100                     "
"2004","66183","10","1092","0110","04","Elem. Schools","N","Chippewa Falls Area","Halmstad El","PreK-12","372                           ","30                            ","8.064500                      ","342                           ","91.935400                     "
"2004","66184","10","1092","0120","04","Elem. Schools","N","Chippewa Falls Area","Hillcrest El","PreK-12","333                           ","41                            ","12.312300                     ","292                           ","87.687600                     "
"2004","66139","10","1092","0140","04","Elem. Schools","N","Chippewa Falls Area","Jim Falls El","PreK-12","106                           ","2                             ","1.886700                      ","104                           ","98.113200                     "
"2004","66185","10","1092","0160","04","Elem. Schools","N","Chippewa Falls Area","Southview El","PreK-12","279                           ","103                           ","36.917500                     ","176                           ","63.082400                     "
"2004","66186","10","1092","0200","04","Elem. Schools","N","Chippewa Falls Area","Stillson El","PreK-12","341                           ","51                            ","14.956000                     ","290                           ","85.043900                     "
"2004","65628","10","1092","0220","04","Elem. Schools","N","Chippewa Falls Area","Parkview El","PreK-12","516                           ","73                            ","14.147200                     ","443                           ","85.852700                     "
"2004","66706","10","1162","","03","El/Sec Combined Schls","N","Colby","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66706","10","1162","","03","Elem. Schools","N","Colby","","PreK-12","462                           ","65                            ","14.069200                     ","397                           ","85.930700                     "
"2004","66706","10","1162","","03","Mid/Jr Hi Schools","N","Colby","","PreK-12","229                           ","26                            ","11.353700                     ","203                           ","88.646200                     "
"2004","66706","10","1162","","03","High Schools","N","Colby","","PreK-12","408                           ","45                            ","11.029400                     ","363                           ","88.970500                     "
"2004","66703","10","1162","0020","04","Elem. Schools","N","Colby","Colby El","PreK-12","229                           ","41                            ","17.903900                     ","188                           ","82.096000                     "
"2004","66704","10","1162","0040","04","High Schools","N","Colby","Colby Hi","PreK-12","408                           ","45                            ","11.029400                     ","363                           ","88.970500                     "
"2004","66709","10","1162","0100","04","Elem. Schools","N","Colby","Dorchester El","PreK-12","145                           ","9                             ","6.206800                      ","136                           ","93.793100                     "
"2004","66544","10","1162","0120","04","Elem. Schools","N","Colby","Unity Early Learning Center","PreK-12","88                            ","15                            ","17.045400                     ","73                            ","82.954500                     "
"2004","65507","10","1162","0210","04","Mid/Jr Hi Schools","N","Colby","Colby Mid","PreK-12","229                           ","26                            ","11.353700                     ","203                           ","88.646200                     "
"2004","66164","10","1204","","03","High Schools","N","Cornell","","PreK-12","272                           ","48                            ","17.647000                     ","224                           ","82.352900                     "
"2004","66164","10","1204","","03","Mid/Jr Hi Schools","N","Cornell","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66164","10","1204","","03","Elem. Schools","N","Cornell","","PreK-12","298                           ","54                            ","18.120800                     ","244                           ","81.879100                     "
"2004","66164","10","1204","","03","El/Sec Combined Schls","N","Cornell","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66162","10","1204","0020","04","Elem. Schools","N","Cornell","Cornell El","PreK-12","298                           ","54                            ","18.120800                     ","244                           ","81.879100                     "
"2004","66163","10","1204","0040","04","High Schools","N","Cornell","Cornell Hi","PreK-12","272                           ","48                            ","17.647000                     ","224                           ","82.352900                     "
"2004","66229","10","1554","","03","El/Sec Combined Schls","N","Eau Claire Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66229","10","1554","","03","Elem. Schools","N","Eau Claire Area","","PreK-12","4611                          ","676                           ","14.660500                     ","3935                          ","85.339400                     "
"2004","66229","10","1554","","03","Mid/Jr Hi Schools","N","Eau Claire Area","","PreK-12","2451                          ","332                           ","13.545400                     ","2119                          ","86.454500                     "
"2004","66229","10","1554","","03","High Schools","N","Eau Claire Area","","PreK-12","3691                          ","462                           ","12.516900                     ","3229                          ","87.483000                     "
"2004","66239","10","1554","0100","04","Elem. Schools","N","Eau Claire Area","Flynn El","PreK-12","265                           ","71                            ","26.792400                     ","194                           ","73.207500                     "
"2004","65170","10","1554","0111","04","Elem. Schools","Y","Eau Claire Area","Montessori Charter School","PreK-12","58                            ","0                             ","0.000000                      ","58                            ","100.000000                    "
"2004","66233","10","1554","0170","04","Mid/Jr Hi Schools","N","Eau Claire Area","Delong Mid","PreK-12","929                           ","139                           ","14.962300                     ","790                           ","85.037600                     "
"2004","66234","10","1554","0180","04","Elem. Schools","N","Eau Claire Area","Lincoln El","PreK-12","155                           ","32                            ","20.645100                     ","123                           ","79.354800                     "
"2004","66240","10","1554","0200","04","Elem. Schools","N","Eau Claire Area","Little Red El","PreK-12","126                           ","23                            ","18.253900                     ","103                           ","81.746000                     "
"2004","66235","10","1554","0220","04","Elem. Schools","N","Eau Claire Area","Locust Lane El","PreK-12","367                           ","67                            ","18.256100                     ","300                           ","81.743800                     "
"2004","66236","10","1554","0240","04","Elem. Schools","N","Eau Claire Area","Longfellow El","PreK-12","324                           ","42                            ","12.962900                     ","282                           ","87.037000                     "
"2004","66241","10","1554","0280","04","Elem. Schools","N","Eau Claire Area","Manz El","PreK-12","370                           ","25                            ","6.756700                      ","345                           ","93.243200                     "
"2004","66242","10","1554","0340","04","High Schools","N","Eau Claire Area","Memorial Hi","PreK-12","1797                          ","227                           ","12.632100                     ","1570                          ","87.367800                     "
"2004","66243","10","1554","0350","04","Elem. Schools","N","Eau Claire Area","Meadowview El","PreK-12","402                           ","39                            ","9.701400                      ","363                           ","90.298500                     "
"2004","66238","10","1554","0400","04","High Schools","N","Eau Claire Area","North Hi","PreK-12","1581                          ","214                           ","13.535700                     ","1367                          ","86.464200                     "
"2004","65362","10","1554","0410","04","High Schools","Y","Eau Claire Area","Technology Charter Sch","PreK-12","193                           ","0                             ","0.000000                      ","193                           ","100.000000                    "
