"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2003","53358","05","0014","","03","Elem      ","N","Adams-Friendship Area","","Elementary School Type/ Prek-12","All Races","Both Genders",992,549,"55.3427419300                 ",443,"44.6572580600                 "
"2003","53358","05","0014","","03","Mid/Jr Hi ","N","Adams-Friendship Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",488,252,"51.6393442600                 ",236,"48.3606557300                 "
"2003","53358","05","0014","","03","High      ","N","Adams-Friendship Area","","High School Type/ PreK-12","All Races","Both Genders",677,250,"36.9276218600                 ",427,"63.0723781300                 "
"2003","53358","05","0014","","03","El/Sec    ","N","Adams-Friendship Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53358","05","0014","","03","Summary   ","N","Adams-Friendship Area","","Grades PreK-12","All Races","Both Genders",2157,1051,"48.7250811300                 ",1106,"51.2749188600                 "
"2003","51858","05","0014","0040","04","High      ","N","Adams-Friendship Area","Adams-Friendship Hi","Grades PreK-12","All Races","Both Genders",657,250,"38.0517503800                 ",407,"61.9482496100                 "
"2003","54569","05","0014","0080","04","Elem      ","N","Adams-Friendship Area","Castle Rock El","Grades PreK-12","All Races","Both Genders",150,84,"56.0000000000                 ",66,"44.0000000000                 "
"2003","53236","05","0014","0130","04","Elem      ","N","Adams-Friendship Area","Adams-Friendship El","Grades PreK-12","All Races","Both Genders",505,274,"54.2574257400                 ",231,"45.7425742500                 "
"2003","52601","05","0014","0140","04","Elem      ","N","Adams-Friendship Area","Grand Marsh El","Grades PreK-12","All Races","Both Genders",149,85,"57.0469798600                 ",64,"42.9530201300                 "
"2003","52600","05","0014","0180","04","Elem      ","N","Adams-Friendship Area","Pine Land El","Grades PreK-12","All Races","Both Genders",72,56,"77.7777777700                 ",16,"22.2222222200                 "
"2003","52918","05","0014","0200","04","Elem      ","N","Adams-Friendship Area","Roche A Cri El","Grades PreK-12","All Races","Both Genders",116,50,"43.1034482700                 ",66,"56.8965517200                 "
"2003","53235","05","0014","0210","04","Mid/Jr Hi ","N","Adams-Friendship Area","Adams-Friendship Mid","Grades PreK-12","All Races","Both Genders",488,252,"51.6393442600                 ",236,"48.3606557300                 "
"2003","54523","05","0014","0400","04","High      ","N","Adams-Friendship Area","Alternative Education School","Grades PreK-12","All Races","Both Genders",20,,"",,""
"2003","53453","05","0105","","03","Elem      ","N","Almond-Bancroft","","Elementary School Type/ Prek-12","All Races","Both Genders",245,122,"49.7959183600                 ",123,"50.2040816300                 "
"2003","53453","05","0105","","03","Mid/Jr Hi ","N","Almond-Bancroft","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53453","05","0105","","03","High      ","N","Almond-Bancroft","","High School Type/ PreK-12","All Races","Both Genders",300,85,"28.3333333300                 ",215,"71.6666666600                 "
"2003","53453","05","0105","","03","El/Sec    ","N","Almond-Bancroft","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53453","05","0105","","03","Summary   ","N","Almond-Bancroft","","Grades PreK-12","All Races","Both Genders",545,207,"37.9816513700                 ",338,"62.0183486200                 "
"2003","50157","05","0105","0020","04","Elem      ","N","Almond-Bancroft","Almond El","Grades PreK-12","All Races","Both Genders",203,98,"48.2758620600                 ",105,"51.7241379300                 "
"2003","50158","05","0105","0040","04","High      ","N","Almond-Bancroft","Almond Hi","Grades PreK-12","All Races","Both Genders",300,85,"28.3333333300                 ",215,"71.6666666600                 "
"2003","50159","05","0105","0060","04","Elem      ","N","Almond-Bancroft","Bancroft El","Grades PreK-12","All Races","Both Genders",42,24,"57.1428571400                 ",18,"42.8571428500                 "
"2003","53608","05","0126","","03","Elem      ","N","Tomorrow River","","Elementary School Type/ Prek-12","All Races","Both Genders",396,60,"15.1515151500                 ",336,"84.8484848400                 "
"2003","53608","05","0126","","03","Mid/Jr Hi ","N","Tomorrow River","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",179,32,"17.8770949700                 ",147,"82.1229050200                 "
"2003","53608","05","0126","","03","High      ","N","Tomorrow River","","High School Type/ PreK-12","All Races","Both Genders",290,46,"15.8620689600                 ",244,"84.1379310300                 "
"2003","53608","05","0126","","03","El/Sec    ","N","Tomorrow River","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53608","05","0126","","03","Summary   ","N","Tomorrow River","","Grades PreK-12","All Races","Both Genders",865,138,"15.9537572200                 ",727,"84.0462427700                 "
"2003","52772","05","0126","0020","04","Elem      ","N","Tomorrow River","Amherst El","Grades PreK-12","All Races","Both Genders",396,60,"15.1515151500                 ",336,"84.8484848400                 "
"2003","52773","05","0126","0060","04","High      ","N","Tomorrow River","Amherst Hi","Grades PreK-12","All Races","Both Genders",290,46,"15.8620689600                 ",244,"84.1379310300                 "
"2003","52774","05","0126","0080","04","Mid/Jr Hi ","N","Tomorrow River","Amherst Mid","Grades PreK-12","All Races","Both Genders",179,32,"17.8770949700                 ",147,"82.1229050200                 "
"2003","53397","05","0203","","03","Elem      ","N","Auburndale","","Elementary School Type/ Prek-12","All Races","Both Genders",422,108,"25.5924170600                 ",314,"74.4075829300                 "
"2003","53397","05","0203","","03","Mid/Jr Hi ","N","Auburndale","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
