"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2005","75931","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","All Races","Both Genders",206,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",206,"100.0000000000                "
"2005","75931","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","75931","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","All Races","Both Genders",134,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",134,"100.0000000000                "
"2005","75931","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","75931","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","All Races","Both Genders",340,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",340,"100.0000000000                "
"2005","79230","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","All Races","Both Genders",206,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",206,"100.0000000000                "
"2005","75946","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","All Races","Both Genders",134,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",134,"100.0000000000                "
"2005","75934","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","All Races","Both Genders",344,13,"3.7790697600                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",331,"96.2209302300                 "
"2005","75934","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",101,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",101,"100.0000000000                "
"2005","75934","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","All Races","Both Genders",174,7,"4.0229885000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",167,"95.9770114900                 "
"2005","75934","04","0091","","03","El/Sec    ","N","Alma Center","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","75934","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","All Races","Both Genders",619,20,"3.2310177700                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",599,"96.7689822200                 "
"2005","75932","04","0091","0060","04","High      ","N","Alma Center","Lincoln Hi","Grades PreK-12","All Races","Both Genders",174,7,"4.0229885000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",167,"95.9770114900                 "
"2005","75933","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Jr","Grades PreK-12","All Races","Both Genders",101,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",101,"100.0000000000                "
"2005","75706","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln El","Grades PreK-12","All Races","Both Genders",344,13,"3.7790697600                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",331,"96.2209302300                 "
