"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2006","06067","02","0422","","03","Summary","N","Beloit Turner","","Summary","1251",616,49.240600,635,50.759300,10,.799300,13,1.039100,62,4.956000,63,5.035900,1103,88.169400
"2006","06049","02","0422","0020","04","High Schools","N","Beloit Turner","Turner High","High Schools","385",186,48.311600,199,51.688300,2,.519400,6,1.558400,22,5.714200,17,4.415500,338,87.792200
"2006","06050","02","0422","0060","04","Elem. Schools","N","Beloit Turner","Powers Elementary","Elem. Schools","290",146,50.344800,144,49.655100,2,.689600,2,.689600,14,4.827500,19,6.551700,253,87.241300
"2006","06051","02","0422","0100","04","Elem. Schools","N","Beloit Turner","Townview Elementary","Elem. Schools","284",143,50.352100,141,49.647800,1,.352100,2,.704200,8,2.816900,13,4.577400,260,91.549200
"2006","06052","02","0422","0120","04","Mid/Jr Hi Schools","N","Beloit Turner","Turner Middle","Mid/Jr Hi Schools","292",141,48.287600,151,51.712300,5,1.712300,3,1.027300,18,6.164300,14,4.794500,252,86.301300
"2006","06920","02","0469","","03","High Schools","N","Wisconsin Heights","","High Schools","374",169,45.187100,205,54.812800,5,1.336800,8,2.139000,6,1.604200,3,.802100,352,94.117600
"2006","06920","02","0469","","03","Mid/Jr Hi Schools","N","Wisconsin Heights","","Mid/Jr Hi Schools","226",103,45.575200,123,54.424700,2,.884900,5,2.212300,6,2.654800,6,2.654800,207,91.592900
"2006","06920","02","0469","","03","Elem. Schools","N","Wisconsin Heights","","Elem. Schools","363",164,45.179000,199,54.820900,4,1.101900,7,1.928300,14,3.856700,9,2.479300,329,90.633600
"2006","06920","02","0469","","03","El/Sec Combined Schls","N","Wisconsin Heights","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06920","02","0469","","03","Summary","N","Wisconsin Heights","","Summary","963",436,45.275100,527,54.724800,11,1.142200,20,2.076800,26,2.699800,18,1.869100,888,92.211800
"2006","06154","02","0469","0020","04","Elem. Schools","N","Wisconsin Heights","Black Earth Elementary","Elem. Schools","154",68,44.155800,86,55.844100,2,1.298700,4,2.597400,2,1.298700,1,.649300,145,94.155800
"2006","06916","02","0469","0040","04","Elem. Schools","N","Wisconsin Heights","Mazomanie Elementary","Elem. Schools","209",96,45.933000,113,54.066900,2,.956900,3,1.435400,12,5.741600,8,3.827700,184,88.038200
"2006","06917","02","0469","0060","04","High Schools","N","Wisconsin Heights","Wisconsin Heights High","High Schools","374",169,45.187100,205,54.812800,5,1.336800,8,2.139000,6,1.604200,3,.802100,352,94.117600
"2006","26957","02","0469","0080","04","Mid/Jr Hi Schools","N","Wisconsin Heights","Wisconsin Heights Middle","Mid/Jr Hi Schools","226",103,45.575200,123,54.424700,2,.884900,5,2.212300,6,2.654800,6,2.654800,207,91.592900
"2006","03057","02","0657","","03","High Schools","N","Brighton #1","","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","03057","02","0657","","03","Mid/Jr Hi Schools","N","Brighton #1","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","03057","02","0657","","03","Elem. Schools","N","Brighton #1","","Elem. Schools","205",102,49.756000,103,50.243900,0,.000000,0,.000000,4,1.951200,0,.000000,201,98.048700
"2006","03057","02","0657","","03","El/Sec Combined Schls","N","Brighton #1","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","03057","02","0657","","03","Summary","N","Brighton #1","","Summary","205",102,49.756000,103,50.243900,0,.000000,0,.000000,4,1.951200,0,.000000,201,98.048700
"2006","03051","02","0657","0020","04","Elem. Schools","N","Brighton #1","Brighton Elementary","Elem. Schools","205",102,49.756000,103,50.243900,0,.000000,0,.000000,4,1.951200,0,.000000,201,98.048700
"2006","02572","02","0665","","03","High Schools","N","Bristol #1","","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","02572","02","0665","","03","Mid/Jr Hi Schools","N","Bristol #1","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","02572","02","0665","","03","Elem. Schools","N","Bristol #1","","Elem. Schools","576",282,48.958300,294,51.041600,0,.000000,7,1.215200,3,.520800,15,2.604100,551,95.659700
"2006","02572","02","0665","","03","El/Sec Combined Schls","N","Bristol #1","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","02572","02","0665","","03","Summary","N","Bristol #1","","Summary","576",282,48.958300,294,51.041600,0,.000000,7,1.215200,3,.520800,15,2.604100,551,95.659700
"2006","02566","02","0665","0020","04","Elem. Schools","N","Bristol #1","Bristol Elementary","Elem. Schools","576",282,48.958300,294,51.041600,0,.000000,7,1.215200,3,.520800,15,2.604100,551,95.659700
"2006","06201","02","0700","","03","High Schools","N","Brodhead","","High Schools","424",194,45.754700,230,54.245200,0,.000000,1,.235800,3,.707500,10,2.358400,410,96.698100
"2006","06201","02","0700","","03","Mid/Jr Hi Schools","N","Brodhead","","Mid/Jr Hi Schools","306",140,45.751600,166,54.248300,1,.326700,0,.000000,2,.653500,1,.326700,302,98.692800
"2006","06201","02","0700","","03","Elem. Schools","N","Brodhead","","Elem. Schools","478",262,54.811700,216,45.188200,3,.627600,6,1.255200,3,.627600,10,2.092000,456,95.397400
"2006","06201","02","0700","","03","El/Sec Combined Schls","N","Brodhead","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06201","02","0700","","03","Summary","N","Brodhead","","Summary","1208",596,49.337700,612,50.662200,4,.331100,7,.579400,8,.662200,21,1.738400,1168,96.688700
"2006","06194","02","0700","0020","04","Elem. Schools","N","Brodhead","Ronald R Albrecht Elementary","Elem. Schools","478",262,54.811700,216,45.188200,3,.627600,6,1.255200,3,.627600,10,2.092000,456,95.397400
"2006","06195","02","0700","0040","04","High Schools","N","Brodhead","Brodhead High","High Schools","424",194,45.754700,230,54.245200,0,.000000,1,.235800,3,.707500,10,2.358400,410,96.698100
"2006","06196","02","0700","0060","04","Mid/Jr Hi Schools","N","Brodhead","Brodhead Middle","Mid/Jr Hi Schools","306",140,45.751600,166,54.248300,1,.326700,0,.000000,2,.653500,1,.326700,302,98.692800
"2006","02602","02","0777","","03","High Schools","N","Burlington Area","","High Schools","1350",654,48.444400,696,51.555500,0,.000000,12,.888800,7,.518500,63,4.666600,1268,93.925900
"2006","02602","02","0777","","03","Mid/Jr Hi Schools","N","Burlington Area","","Mid/Jr Hi Schools","607",304,50.082300,303,49.917600,1,.164700,6,.988400,5,.823700,29,4.777500,566,93.245400
"2006","02602","02","0777","","03","Elem. Schools","N","Burlington Area","","Elem. Schools","1702",796,46.768500,906,53.231400,3,.176200,11,.646200,32,1.880100,131,7.696800,1525,89.600400
"2006","02602","02","0777","","03","El/Sec Combined Schls","N","Burlington Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","02602","02","0777","","03","Summary","N","Burlington Area","","Summary","3659",1754,47.936500,1905,52.063400,4,.109300,29,.792500,44,1.202500,223,6.094500,3359,91.801000
"2006","02584","02","0777","0020","04","High Schools","N","Burlington Area","Burlington High","High Schools","1350",654,48.444400,696,51.555500,0,.000000,12,.888800,7,.518500,63,4.666600,1268,93.925900
"2006","02585","02","0777","0040","04","Mid/Jr Hi Schools","N","Burlington Area","Nettie E Karcher School","Mid/Jr Hi Schools","607",304,50.082300,303,49.917600,1,.164700,6,.988400,5,.823700,29,4.777500,566,93.245400
"2006","02586","02","0777","0060","04","Elem. Schools","N","Burlington Area","Cooper Elementary","Elem. Schools","333",151,45.345300,182,54.654600,1,.300300,2,.600600,4,1.201200,14,4.204200,312,93.693600
"2006","26903","02","0777","0100","04","Elem. Schools","N","Burlington Area","Dover Center","Elem. Schools","96",45,46.875000,51,53.125000,0,.000000,0,.000000,0,.000000,4,4.166600,92,95.833300
"2006","71184","02","0777","0110","04","Elem. Schools","N","Burlington Area","Dr Edward G Dyer Sch","Elem. Schools","512",229,44.726500,283,55.273400,0,.000000,4,.781200,5,.976500,34,6.640600,469,91.601500
"2006","26902","02","0777","0120","04","Elem. Schools","N","Burlington Area","Lyons Center","Elem. Schools","190",92,48.421000,98,51.578900,0,.000000,1,.526300,1,.526300,6,3.157800,182,95.789400
"2006","02587","02","0777","0140","04","Elem. Schools","N","Burlington Area","Waller Elementary","Elem. Schools","377",181,48.010600,196,51.989300,1,.265200,4,1.061000,19,5.039700,68,18.037100,285,75.596800
"2006","02588","02","0777","0160","04","Elem. Schools","N","Burlington Area","Winkler Elementary","Elem. Schools","194",98,50.515400,96,49.484500,1,.515400,0,.000000,3,1.546300,5,2.577300,185,95.360800
"2006","06236","02","0896","","03","High Schools","N","Cambridge","","High Schools","344",165,47.965100,179,52.034800,3,.872000,2,.581300,5,1.453400,6,1.744100,328,95.348800
"2006","06236","02","0896","","03","Mid/Jr Hi Schools","N","Cambridge","","Mid/Jr Hi Schools","212",96,45.283000,116,54.716900,0,.000000,0,.000000,4,1.886700,2,.943300,206,97.169800
"2006","06236","02","0896","","03","Elem. Schools","N","Cambridge","","Elem. Schools","394",182,46.192800,212,53.807100,0,.000000,1,.253800,4,1.015200,3,.761400,386,97.969500
"2006","06236","02","0896","","03","El/Sec Combined Schls","N","Cambridge","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06236","02","0896","","03","Summary","N","Cambridge","","Summary","950",443,46.631500,507,53.368400,3,.315700,3,.315700,13,1.368400,11,1.157800,920,96.842100
"2006","06230","02","0896","0020","04","Elem. Schools","N","Cambridge","Cambridge Elementary","Elem. Schools","394",182,46.192800,212,53.807100,0,.000000,1,.253800,4,1.015200,3,.761400,386,97.969500
"2006","06231","02","0896","0040","04","High Schools","N","Cambridge","Cambridge High","High Schools","344",165,47.965100,179,52.034800,3,.872000,2,.581300,5,1.453400,6,1.744100,328,95.348800
"2006","06232","02","0896","0060","04","Mid/Jr Hi Schools","N","Cambridge","Nikolay Middle","Mid/Jr Hi Schools","212",96,45.283000,116,54.716900,0,.000000,0,.000000,4,1.886700,2,.943300,206,97.169800
"2006","71518","02","0896","9403","4C","High Schools","Y","Cambridge","Jefferson County Alternative Sch","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","00114","02","0896","9413","04","High Schools","Y","Cambridge","JEDI Virtual High School","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06261","02","1134","","03","High Schools","N","Clinton Community","","High Schools","373",182,48.793500,191,51.206400,0,.000000,3,.804200,3,.804200,25,6.702400,342,91.689000
"2006","06261","02","1134","","03","Mid/Jr Hi Schools","N","Clinton Community","","Mid/Jr Hi Schools","392",193,49.234600,199,50.765300,2,.510200,3,.765300,2,.510200,25,6.377500,360,91.836700
"2006","06261","02","1134","","03","Elem. Schools","N","Clinton Community","","Elem. Schools","462",230,49.783500,232,50.216400,0,.000000,5,1.082200,8,1.731600,47,10.173100,402,87.012900
"2006","06261","02","1134","","03","El/Sec Combined Schls","N","Clinton Community","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06261","02","1134","","03","Summary","N","Clinton Community","","Summary","1227",605,49.307200,622,50.692700,2,.162900,11,.896400,13,1.059400,97,7.905400,1104,89.975500
"2006","06256","02","1134","0040","04","Elem. Schools","N","Clinton Community","Clinton Elementary","Elem. Schools","404",197,48.762300,207,51.237600,0,.000000,2,.495000,8,1.980100,24,5.940500,370,91.584100
"2006","06257","02","1134","0060","04","High Schools","N","Clinton Community","Clinton High","High Schools","373",182,48.793500,191,51.206400,0,.000000,3,.804200,3,.804200,25,6.702400,342,91.689000
"2006","06258","02","1134","0080","04","Mid/Jr Hi Schools","N","Clinton Community","Clinton Middle","Mid/Jr Hi Schools","392",193,49.234600,199,50.765300,2,.510200,3,.765300,2,.510200,25,6.377500,360,91.836700
"2006","72835","02","1134","0130","04","Elem. Schools","Y","Clinton Community","Lang Immersion for Tomorrow","Elem. Schools","58",33,56.896500,25,43.103400,0,.000000,3,5.172400,0,.000000,23,39.655100,32,55.172400
"2006","06344","02","1309","","03","High Schools","N","Deerfield Community","","High Schools","236",123,52.118600,113,47.881300,0,.000000,2,.847400,3,1.271100,7,2.966100,224,94.915200
"2006","06344","02","1309","","03","Mid/Jr Hi Schools","N","Deerfield Community","","Mid/Jr Hi Schools","119",56,47.058800,63,52.941100,0,.000000,5,4.201600,2,1.680600,4,3.361300,108,90.756300
"2006","06344","02","1309","","03","Elem. Schools","N","Deerfield Community","","Elem. Schools","376",186,49.468000,190,50.531900,0,.000000,4,1.063800,5,1.329700,12,3.191400,355,94.414800
"2006","06344","02","1309","","03","El/Sec Combined Schls","N","Deerfield Community","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06344","02","1309","","03","Summary","N","Deerfield Community","","Summary","731",365,49.931600,366,50.068300,0,.000000,11,1.504700,10,1.367900,23,3.146300,687,93.980800
"2006","06340","02","1309","0020","04","Elem. Schools","N","Deerfield Community","Deerfield Elementary","Elem. Schools","376",186,49.468000,190,50.531900,0,.000000,4,1.063800,5,1.329700,12,3.191400,355,94.414800
"2006","06341","02","1309","0040","04","High Schools","N","Deerfield Community","Deerfield High","High Schools","224",117,52.232100,107,47.767800,0,.000000,2,.892800,3,1.339200,7,3.125000,212,94.642800
"2006","06342","02","1309","0060","04","Mid/Jr Hi Schools","N","Deerfield Community","Deerfield Middle","Mid/Jr Hi Schools","119",56,47.058800,63,52.941100,0,.000000,5,4.201600,2,1.680600,4,3.361300,108,90.756300
"2006","30969","02","1309","0080","04","High Schools","Y","Deerfield Community","Deerfield Charter High","High Schools","12",6,50.000000,6,50.000000,0,.000000,0,.000000,0,.000000,0,.000000,12,100.000000
"2006","00115","02","1309","9413","4C","High Schools","Y","Deerfield Community","JEDI Virtual High School","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06367","02","1316","","03","High Schools","N","De Forest Area","","High Schools","989",483,48.837200,506,51.162700,5,.505500,26,2.628900,24,2.426600,26,2.628900,908,91.809900
"2006","06367","02","1316","","03","Mid/Jr Hi Schools","N","De Forest Area","","Mid/Jr Hi Schools","1020",513,50.294100,507,49.705800,12,1.176400,29,2.843100,46,4.509800,37,3.627400,896,87.843100
"2006","06367","02","1316","","03","Elem. Schools","N","De Forest Area","","Elem. Schools","1212",617,50.907500,595,49.092400,6,.495000,39,3.217800,52,4.290400,42,3.465300,1073,88.531300
"2006","06367","02","1316","","03","El/Sec Combined Schls","N","De Forest Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06367","02","1316","","03","Summary","N","De Forest Area","","Summary","3221",1613,50.077600,1608,49.922300,23,.714000,94,2.918300,122,3.787600,105,3.259800,2877,89.320000
"2006","06359","02","1316","0020","04","Elem. Schools","N","De Forest Area","Eagle Point Elementary","Elem. Schools","274",152,55.474400,122,44.525500,1,.364900,8,2.919700,17,6.204300,10,3.649600,238,86.861300
"2006","06360","02","1316","0040","04","High Schools","N","De Forest Area","De Forest High","High Schools","989",483,48.837200,506,51.162700,5,.505500,26,2.628900,24,2.426600,26,2.628900,908,91.809900
"2006","06361","02","1316","0050","04","Mid/Jr Hi Schools","N","De Forest Area","De Forest Middle","Mid/Jr Hi Schools","1020",513,50.294100,507,49.705800,12,1.176400,29,2.843100,46,4.509800,37,3.627400,896,87.843100
"2006","07124","02","1316","0080","04","Elem. Schools","N","De Forest Area","Morrisonville Elementary","Elem. Schools","47",21,44.680800,26,55.319100,1,2.127600,1,2.127600,0,.000000,0,.000000,45,95.744600
"2006","06362","02","1316","0100","04","Elem. Schools","N","De Forest Area","Holum Kindergarten Center","Elem. Schools","55",14,25.454500,41,74.545400,0,.000000,1,1.818100,1,1.818100,0,.000000,53,96.363600
"2006","07687","02","1316","0140","04","Elem. Schools","N","De Forest Area","Windsor Elementary","Elem. Schools","403",199,49.379600,204,50.620300,2,.496200,19,4.714600,19,4.714600,9,2.233200,354,87.841100
"2006","06363","02","1316","0160","04","Elem. Schools","N","De Forest Area","Yahara Elementary","Elem. Schools","433",231,53.348700,202,46.651200,2,.461800,10,2.309400,15,3.464200,23,5.311700,383,88.452600
"2006","02730","02","1380","","03","High Schools","N","Delavan-Darien","","High Schools","900",448,49.777700,452,50.222200,3,.333300,13,1.444400,24,2.666600,202,22.444400,658,73.111100
"2006","02730","02","1380","","03","Mid/Jr Hi Schools","N","Delavan-Darien","","Mid/Jr Hi Schools","562",263,46.797100,299,53.202800,0,.000000,4,.711700,9,1.601400,177,31.494600,372,66.192100
"2006","02730","02","1380","","03","Elem. Schools","N","Delavan-Darien","","Elem. Schools","1313",634,48.286300,679,51.713600,9,.685400,8,.609200,34,2.589400,570,43.412000,692,52.703700
"2006","02730","02","1380","","03","El/Sec Combined Schls","N","Delavan-Darien","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","02730","02","1380","","03","Summary","N","Delavan-Darien","","Summary","2775",1345,48.468400,1430,51.531500,12,.432400,25,.900900,67,2.414400,949,34.198100,1722,62.054000
"2006","02711","02","1380","0010","04","Elem. Schools","N","Delavan-Darien","Darien Elementary","Elem. Schools","524",264,50.381600,260,49.618300,3,.572500,4,.763300,12,2.290000,235,44.847300,270,51.526700
"2006","02720","02","1380","0020","04","High Schools","N","Delavan-Darien","Delavan-Darien High","High Schools","900",448,49.777700,452,50.222200,3,.333300,13,1.444400,24,2.666600,202,22.444400,658,73.111100
"2006","02721","02","1380","0045","04","Elem. Schools","N","Delavan-Darien","Turtle Creek Elementary","Elem. Schools","576",272,47.222200,304,52.777700,3,.520800,3,.520800,17,2.951300,278,48.263800,275,47.743000
"2006","02722","02","1380","0060","04","Mid/Jr Hi Schools","N","Delavan-Darien","Phoenix Middle","Mid/Jr Hi Schools","562",263,46.797100,299,53.202800,0,.000000,4,.711700,9,1.601400,177,31.494600,372,66.192100
"2006","02723","02","1380","0100","04","Elem. Schools","N","Delavan-Darien","Wileman Elementary","Elem. Schools","213",98,46.009300,115,53.990600,3,1.408400,1,.469400,5,2.347400,57,26.760500,147,69.014000
"2006","71506","02","1380","9401","4C","High Schools","Y","Delavan-Darien","Walworth Co Educ Alt High","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","03058","02","1449","","03","High Schools","N","Dover #1","","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","03058","02","1449","","03","Mid/Jr Hi Schools","N","Dover #1","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","03058","02","1449","","03","Elem. Schools","N","Dover #1","","Elem. Schools","98",52,53.061200,46,46.938700,0,.000000,1,1.020400,2,2.040800,5,5.102000,90,91.836700
