"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2004","66747","10","0007","","03","Elem      ","N","Abbotsford","","Elementary School Type/ Prek-12","All Races","Both Genders",265,138,"52.0754716900                 ",127,"47.9245283000                 "
"2004","66747","10","0007","","03","Mid/Jr Hi ","N","Abbotsford","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66747","10","0007","","03","High      ","N","Abbotsford","","High School Type/ PreK-12","All Races","Both Genders",351,127,"36.1823361800                 ",224,"63.8176638100                 "
"2004","66747","10","0007","","03","El/Sec    ","N","Abbotsford","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66747","10","0007","","03","Summary   ","N","Abbotsford","","Grades PreK-12","All Races","Both Genders",616,265,"43.0194805100                 ",351,"56.9805194800                 "
"2004","66744","10","0007","0020","04","Elem      ","N","Abbotsford","Abbotsford El","Grades PreK-12","All Races","Both Genders",265,138,"52.0754716900                 ",127,"47.9245283000                 "
"2004","66745","10","0007","0040","04","High      ","N","Abbotsford","Abbotsford Jr/Sr Hi","Grades PreK-12","All Races","Both Genders",351,127,"36.1823361800                 ",224,"63.8176638100                 "
"2004","66213","10","0112","","03","Elem      ","N","Altoona","","Elementary School Type/ Prek-12","All Races","Both Genders",554,196,"35.3790613700                 ",358,"64.6209386200                 "
"2004","66213","10","0112","","03","Mid/Jr Hi ","N","Altoona","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",435,142,"32.6436781600                 ",293,"67.3563218300                 "
"2004","66213","10","0112","","03","High      ","N","Altoona","","High School Type/ PreK-12","All Races","Both Genders",429,104,"24.2424242400                 ",325,"75.7575757500                 "
"2004","66213","10","0112","","03","El/Sec    ","N","Altoona","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66213","10","0112","","03","Summary   ","N","Altoona","","Grades PreK-12","All Races","Both Genders",1418,442,"31.1706629000                 ",976,"68.8293370900                 "
"2004","66209","10","0112","0040","04","High      ","N","Altoona","Altoona Hi","Grades PreK-12","All Races","Both Genders",429,104,"24.2424242400                 ",325,"75.7575757500                 "
"2004","66210","10","0112","0060","04","Mid/Jr Hi ","N","Altoona","Altoona Mid","Grades PreK-12","All Races","Both Genders",435,142,"32.6436781600                 ",293,"67.3563218300                 "
"2004","66211","10","0112","0080","04","Elem      ","N","Altoona","Pedersen El","Grades PreK-12","All Races","Both Genders",554,196,"35.3790613700                 ",358,"64.6209386200                 "
"2004","66198","10","0217","","03","Elem      ","N","Augusta","","Elementary School Type/ Prek-12","All Races","Both Genders",264,197,"74.6212121200                 ",67,"25.3787878700                 "
"2004","66198","10","0217","","03","Mid/Jr Hi ","N","Augusta","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66198","10","0217","","03","High      ","N","Augusta","","High School Type/ PreK-12","All Races","Both Genders",348,125,"35.9195402200                 ",223,"64.0804597700                 "
"2004","66198","10","0217","","03","El/Sec    ","N","Augusta","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66198","10","0217","","03","Summary   ","N","Augusta","","Grades PreK-12","All Races","Both Genders",612,322,"52.6143790800                 ",290,"47.3856209100                 "
"2004","66215","10","0217","0020","04","Elem      ","N","Augusta","Augusta El","Grades PreK-12","All Races","Both Genders",264,197,"74.6212121200                 ",67,"25.3787878700                 "
"2004","66216","10","0217","0040","04","High      ","N","Augusta","Augusta Hi","Grades PreK-12","All Races","Both Genders",348,125,"35.9195402200                 ",223,"64.0804597700                 "
"2004","66203","10","0497","","03","Elem      ","N","Bloomer","","Elementary School Type/ Prek-12","All Races","Both Genders",391,130,"33.2480818400                 ",261,"66.7519181500                 "
"2004","66203","10","0497","","03","Mid/Jr Hi ","N","Bloomer","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",246,73,"29.6747967400                 ",173,"70.3252032500                 "
"2004","66203","10","0497","","03","High      ","N","Bloomer","","High School Type/ PreK-12","All Races","Both Genders",408,47,"11.5196078400                 ",361,"88.4803921500                 "
"2004","66203","10","0497","","03","El/Sec    ","N","Bloomer","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66203","10","0497","","03","Summary   ","N","Bloomer","","Grades PreK-12","All Races","Both Genders",1045,250,"23.9234449700                 ",795,"76.0765550200                 "
"2004","66199","10","0497","0020","04","Elem      ","N","Bloomer","Bloomer El","Grades PreK-12","All Races","Both Genders",391,130,"33.2480818400                 ",261,"66.7519181500                 "
"2004","66200","10","0497","0040","04","High      ","N","Bloomer","Bloomer Hi","Grades PreK-12","All Races","Both Genders",408,47,"11.5196078400                 ",361,"88.4803921500                 "
"2004","66201","10","0497","0060","04","Mid/Jr Hi ","N","Bloomer","Bloomer Middle School","Grades PreK-12","All Races","Both Genders",246,73,"29.6747967400                 ",173,"70.3252032500                 "
"2004","66033","10","0735","","03","Elem      ","N","Bruce","","Elementary School Type/ Prek-12","All Races","Both Genders",250,129,"51.6000000000                 ",121,"48.4000000000                 "
"2004","66033","10","0735","","03","Mid/Jr Hi ","N","Bruce","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",150,84,"56.0000000000                 ",66,"44.0000000000                 "
"2004","66033","10","0735","","03","High      ","N","Bruce","","High School Type/ PreK-12","All Races","Both Genders",226,102,"45.1327433600                 ",124,"54.8672566300                 "
"2004","66033","10","0735","","03","El/Sec    ","N","Bruce","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66033","10","0735","","03","Summary   ","N","Bruce","","Grades PreK-12","All Races","Both Genders",626,315,"50.3194888100                 ",311,"49.6805111800                 "
"2004","66031","10","0735","0020","04","Elem      ","N","Bruce","Bruce El","Grades PreK-12","All Races","Both Genders",250,129,"51.6000000000                 ",121,"48.4000000000                 "
