"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2006","11290","07","0070","","03","High Schools","N","Algoma","","High Schools","242",124,51.239600,118,48.760300,7,2.892500,0,.000000,0,.000000,3,1.239600,232,95.867700
"2006","11290","07","0070","","03","Mid/Jr Hi Schools","N","Algoma","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","11290","07","0070","","03","Elem. Schools","N","Algoma","","Elem. Schools","374",157,41.978600,217,58.021300,3,.802100,0,.000000,6,1.604200,24,6.417100,341,91.176400
"2006","11290","07","0070","","03","El/Sec Combined Schls","N","Algoma","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","11290","07","0070","","03","Summary","N","Algoma","","Summary","616",281,45.616800,335,54.383100,10,1.623300,0,.000000,6,.974000,27,4.383100,573,93.019400
"2006","11283","07","0070","0020","04","Elem. Schools","N","Algoma","Algoma Elementary/Middle","Elem. Schools","374",157,41.978600,217,58.021300,3,.802100,0,.000000,6,1.604200,24,6.417100,341,91.176400
"2006","11284","07","0070","0040","04","High Schools","N","Algoma","Algoma High","High Schools","242",124,51.239600,118,48.760300,7,2.892500,0,.000000,0,.000000,3,1.239600,232,95.867700
"2006","72973","07","0070","9204","4C","High Schools","Y","Algoma","Northeast WI Online Charter Sch (NEWOCS)","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","12000","07","0182","","03","High Schools","N","Ashwaubenon","","High Schools","1130",539,47.699100,591,52.300800,12,1.061900,42,3.716800,24,2.123800,19,1.681400,1033,91.415900
"2006","12000","07","0182","","03","Mid/Jr Hi Schools","N","Ashwaubenon","","Mid/Jr Hi Schools","708",320,45.197700,388,54.802200,12,1.694900,27,3.813500,16,2.259800,14,1.977400,639,90.254200
"2006","12000","07","0182","","03","Elem. Schools","N","Ashwaubenon","","Elem. Schools","1281",586,45.745500,695,54.254400,25,1.951600,58,4.527700,63,4.918000,39,3.044400,1096,85.558100
"2006","12000","07","0182","","03","El/Sec Combined Schls","N","Ashwaubenon","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","12000","07","0182","","03","Summary","N","Ashwaubenon","","Summary","3119",1445,46.328900,1674,53.671000,49,1.571000,127,4.071800,103,3.302300,72,2.308400,2768,88.746300
"2006","11954","07","0182","0020","04","High Schools","N","Ashwaubenon","Ashwaubenon High","High Schools","1130",539,47.699100,591,52.300800,12,1.061900,42,3.716800,24,2.123800,19,1.681400,1033,91.415900
"2006","11955","07","0182","0045","04","Mid/Jr Hi Schools","N","Ashwaubenon","Parkview Middle","Mid/Jr Hi Schools","708",320,45.197700,388,54.802200,12,1.694900,27,3.813500,16,2.259800,14,1.977400,639,90.254200
"2006","11882","07","0182","0050","04","Elem. Schools","N","Ashwaubenon","Pioneer Elementary","Elem. Schools","401",178,44.389000,223,55.610900,5,1.246800,19,4.738100,17,4.239400,6,1.496200,354,88.279300
"2006","11956","07","0182","0055","04","Elem. Schools","N","Ashwaubenon","Cormier School and Early Learning","Elem. Schools","235",100,42.553100,135,57.446800,5,2.127600,10,4.255300,11,4.680800,9,3.829700,200,85.106300
"2006","11957","07","0182","0060","04","Elem. Schools","N","Ashwaubenon","Valley View Elementary","Elem. Schools","645",308,47.751900,337,52.248000,15,2.325500,29,4.496100,35,5.426300,24,3.720900,542,84.031000
"2006","72974","07","0182","9204","4C","High Schools","Y","Ashwaubenon","Northeast WI Online Charter Sch (NEWOCS)","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","10445","07","0658","","03","High Schools","N","Brillion","","High Schools","335",160,47.761100,175,52.238800,3,.895500,0,.000000,1,.298500,3,.895500,328,97.910400
"2006","10445","07","0658","","03","Mid/Jr Hi Schools","N","Brillion","","Mid/Jr Hi Schools","219",107,48.858400,112,51.141500,1,.456600,0,.000000,2,.913200,4,1.826400,212,96.803600
"2006","10445","07","0658","","03","Elem. Schools","N","Brillion","","Elem. Schools","316",160,50.632900,156,49.367000,3,.949300,2,.632900,3,.949300,12,3.797400,296,93.670800
"2006","10445","07","0658","","03","El/Sec Combined Schls","N","Brillion","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","10445","07","0658","","03","Summary","N","Brillion","","Summary","870",427,49.080400,443,50.919500,7,.804500,2,.229800,6,.689600,19,2.183900,836,96.091900
"2006","10437","07","0658","0020","04","Elem. Schools","N","Brillion","Brillion Elementary","Elem. Schools","316",160,50.632900,156,49.367000,3,.949300,2,.632900,3,.949300,12,3.797400,296,93.670800
"2006","10438","07","0658","0021","04","Mid/Jr Hi Schools","N","Brillion","Brillion Middle","Mid/Jr Hi Schools","219",107,48.858400,112,51.141500,1,.456600,0,.000000,2,.913200,4,1.826400,212,96.803600
"2006","10439","07","0658","0040","04","High Schools","N","Brillion","Brillion High","High Schools","335",160,47.761100,175,52.238800,3,.895500,0,.000000,1,.298500,3,.895500,328,97.910400
"2006","72975","07","0658","9204","4C","High Schools","Y","Brillion","Northeast WI Online Charter Sch (NEWOCS)","High Schools","1",1,100.000000,0,.000000,1,100.000000,0,.000000,0,.000000,0,.000000,0,.000000
"2006","00985","07","1029","","03","High Schools","N","Cedar Grove-Belgium Area","","High Schools","284",126,44.366100,158,55.633800,0,.000000,0,.000000,2,.704200,12,4.225300,270,95.070400
"2006","00985","07","1029","","03","Mid/Jr Hi Schools","N","Cedar Grove-Belgium Area","","Mid/Jr Hi Schools","310",144,46.451600,166,53.548300,3,.967700,3,.967700,1,.322500,19,6.129000,284,91.612900
"2006","00985","07","1029","","03","Elem. Schools","N","Cedar Grove-Belgium Area","","Elem. Schools","459",232,50.544600,227,49.455300,5,1.089300,2,.435700,4,.871400,21,4.575100,427,93.028300
"2006","00985","07","1029","","03","El/Sec Combined Schls","N","Cedar Grove-Belgium Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","00985","07","1029","","03","Summary","N","Cedar Grove-Belgium Area","","Summary","1053",502,47.673300,551,52.326600,8,.759700,5,.474800,7,.664700,52,4.938200,981,93.162300
"2006","00982","07","1029","0020","04","Elem. Schools","N","Cedar Grove-Belgium Area","Cedar Grove Elementary","Elem. Schools","459",232,50.544600,227,49.455300,5,1.089300,2,.435700,4,.871400,21,4.575100,427,93.028300
"2006","00983","07","1029","0040","04","High Schools","N","Cedar Grove-Belgium Area","Cedar Grove High","High Schools","284",126,44.366100,158,55.633800,0,.000000,0,.000000,2,.704200,12,4.225300,270,95.070400
"2006","70002","07","1029","0200","04","Mid/Jr Hi Schools","N","Cedar Grove-Belgium Area","Cedar Grove Middle","Mid/Jr Hi Schools","310",144,46.451600,166,53.548300,3,.967700,3,.967700,1,.322500,19,6.129000,284,91.612900
"2006","72976","07","1029","9204","4C","High Schools","Y","Cedar Grove-Belgium Area","Northeast WI Online Charter Sch (NEWOCS)","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","01008","07","1085","","03","High Schools","N","Chilton","","High Schools","436",201,46.100900,235,53.899000,1,.229300,2,.458700,1,.229300,4,.917400,428,98.165100
