"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2005","76215","09","0140","","03","Elem      ","N","Antigo","","Elementary School Type/ Prek-12","All Races","Both Genders",1144,562,"49.1258741200                 ",582,"50.8741258700                 "
"2005","76215","09","0140","","03","Mid/Jr Hi ","N","Antigo","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",579,253,"43.6960276300                 ",326,"56.3039723600                 "
"2005","76215","09","0140","","03","High      ","N","Antigo","","High School Type/ PreK-12","All Races","Both Genders",1048,294,"28.0534351100                 ",754,"71.9465648800                 "
"2005","76215","09","0140","","03","El/Sec    ","N","Antigo","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76215","09","0140","","03","Summary   ","N","Antigo","","Grades PreK-12","All Races","Both Genders",2771,1109,"40.0216528300                 ",1662,"59.9783471600                 "
"2005","79276","09","0140","0050","04","Mid/Jr Hi ","N","Antigo","Antigo Middle","Grades PreK-12","All Races","Both Genders",579,253,"43.6960276300                 ",326,"56.3039723600                 "
"2005","76224","09","0140","0070","04","High      ","N","Antigo","Antigo High","Grades PreK-12","All Races","Both Genders",1048,294,"28.0534351100                 ",754,"71.9465648800                 "
"2005","76225","09","0140","0080","04","Elem      ","N","Antigo","Crestwood Elementary","Grades PreK-12","All Races","Both Genders",145,54,"37.2413793100                 ",91,"62.7586206800                 "
"2005","76226","09","0140","0100","04","Elem      ","N","Antigo","East Elementary","Grades PreK-12","All Races","Both Genders",146,67,"45.8904109500                 ",79,"54.1095890400                 "
"2005","76149","09","0140","0160","04","Elem      ","N","Antigo","Mattoon Elementary","Grades PreK-12","All Races","Both Genders",112,61,"54.4642857100                 ",51,"45.5357142800                 "
"2005","76227","09","0140","0180","04","Elem      ","N","Antigo","North Elementary","Grades PreK-12","All Races","Both Genders",196,119,"60.7142857100                 ",77,"39.2857142800                 "
"2005","79277","09","0140","0200","04","Elem      ","N","Antigo","Pleasant View Elementary","Grades PreK-12","All Races","Both Genders",101,38,"37.6237623700                 ",63,"62.3762376200                 "
"2005","76200","09","0140","0240","04","Elem      ","N","Antigo","River Grove Elementary","Grades PreK-12","All Races","Both Genders",82,30,"36.5853658500                 ",52,"63.4146341400                 "
"2005","76228","09","0140","0260","04","Elem      ","N","Antigo","Spring Valley Elementary","Grades PreK-12","All Races","Both Genders",151,61,"40.3973509900                 ",90,"59.6026490000                 "
"2005","79641","09","0140","0280","04","Elem      ","N","Antigo","West Elementary","Grades PreK-12","All Races","Both Genders",211,132,"62.5592417000                 ",79,"37.4407582900                 "
"2005","76204","09","0196","","03","Elem      ","N","Athens","","Elementary School Type/ Prek-12","All Races","Both Genders",230,59,"25.6521739100                 ",171,"74.3478260800                 "
"2005","76204","09","0196","","03","Mid/Jr Hi ","N","Athens","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",93,22,"23.6559139700                 ",71,"76.3440860200                 "
"2005","76204","09","0196","","03","High      ","N","Athens","","High School Type/ PreK-12","All Races","Both Genders",209,41,"19.6172248800                 ",168,"80.3827751100                 "
"2005","76204","09","0196","","03","El/Sec    ","N","Athens","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76204","09","0196","","03","Summary   ","N","Athens","","Grades PreK-12","All Races","Both Genders",532,122,"22.9323308200                 ",410,"77.0676691700                 "
"2005","76218","09","0196","0020","04","Elem      ","N","Athens","Athens Elementary","Grades PreK-12","All Races","Both Genders",230,59,"25.6521739100                 ",171,"74.3478260800                 "
"2005","76219","09","0196","0040","04","High      ","N","Athens","Athens High","Grades PreK-12","All Races","Both Genders",209,41,"19.6172248800                 ",168,"80.3827751100                 "
"2005","76220","09","0196","0060","04","Mid/Jr Hi ","N","Athens","Athens Junior High","Grades PreK-12","All Races","Both Genders",93,22,"23.6559139700                 ",71,"76.3440860200                 "
"2005","75999","09","0616","","03","Elem      ","N","Boulder Junction J1","","Elementary School Type/ Prek-12","All Races","Both Genders",247,64,"25.9109311700                 ",183,"74.0890688200                 "
"2005","75999","09","0616","","03","Mid/Jr Hi ","N","Boulder Junction J1","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","75999","09","0616","","03","High      ","N","Boulder Junction J1","","High School Type/ PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","75999","09","0616","","03","El/Sec    ","N","Boulder Junction J1","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
