"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2005","75931","04","0084","","03","High Schools","N","Alma","","High Schools","134",65,48.507400,69,51.492500,0,.000000,1,.746200,0,.000000,3,2.238800,130,97.014900
"2005","75931","04","0084","","03","Mid/Jr Hi Schools","N","Alma","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75931","04","0084","","03","Elem. Schools","N","Alma","","Elem. Schools","206",95,46.116500,111,53.883400,0,.000000,1,.485400,2,.970800,1,.485400,202,98.058200
"2005","75931","04","0084","","03","El/Sec Combined Schls","N","Alma","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75931","04","0084","","03","Summary","N","Alma","","Summary","340",160,47.058800,180,52.941100,0,.000000,2,.588200,2,.588200,4,1.176400,332,97.647000
"2005","79230","04","0084","0020","04","Elem. Schools","N","Alma","Alma Elementary","Elem. Schools","206",95,46.116500,111,53.883400,0,.000000,1,.485400,2,.970800,1,.485400,202,98.058200
"2005","75946","04","0084","0040","04","High Schools","N","Alma","Alma High","High Schools","134",65,48.507400,69,51.492500,0,.000000,1,.746200,0,.000000,3,2.238800,130,97.014900
"2005","75934","04","0091","","03","High Schools","N","Alma Center","","High Schools","174",88,50.574700,86,49.425200,4,2.298800,2,1.149400,2,1.149400,5,2.873500,161,92.528700
"2005","75934","04","0091","","03","Mid/Jr Hi Schools","N","Alma Center","","Mid/Jr Hi Schools","101",52,51.485100,49,48.514800,2,1.980100,0,.000000,1,.990000,0,.000000,98,97.029700
"2005","75934","04","0091","","03","Elem. Schools","N","Alma Center","","Elem. Schools","344",168,48.837200,176,51.162700,8,2.325500,4,1.162700,2,.581300,22,6.395300,308,89.534800
"2005","75934","04","0091","","03","El/Sec Combined Schls","N","Alma Center","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75934","04","0091","","03","Summary","N","Alma Center","","Summary","619",308,49.757600,311,50.242300,14,2.261700,6,.969300,5,.807700,27,4.361800,567,91.599300
"2005","75932","04","0091","0060","04","High Schools","N","Alma Center","Lincoln High","High Schools","174",88,50.574700,86,49.425200,4,2.298800,2,1.149400,2,1.149400,5,2.873500,161,92.528700
"2005","75933","04","0091","0070","04","Mid/Jr Hi Schools","N","Alma Center","Lincoln Junior High","Mid/Jr Hi Schools","101",52,51.485100,49,48.514800,2,1.980100,0,.000000,1,.990000,0,.000000,98,97.029700
"2005","75706","04","0091","0080","04","Elem. Schools","N","Alma Center","Lincoln Elementary","Elem. Schools","344",168,48.837200,176,51.162700,8,2.325500,4,1.162700,2,.581300,22,6.395300,308,89.534800
"2005","75937","04","0154","","03","High Schools","N","Arcadia","","High Schools","296",142,47.972900,154,52.027000,1,.337800,2,.675600,0,.000000,7,2.364800,286,96.621600
"2005","75937","04","0154","","03","Mid/Jr Hi Schools","N","Arcadia","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75937","04","0154","","03","Elem. Schools","N","Arcadia","","Elem. Schools","635",308,48.503900,327,51.496000,1,.157400,2,.314900,6,.944800,39,6.141700,587,92.440900
"2005","75937","04","0154","","03","El/Sec Combined Schls","N","Arcadia","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75937","04","0154","","03","Summary","N","Arcadia","","Summary","931",450,48.335100,481,51.664800,2,.214800,4,.429600,6,.644400,46,4.940900,873,93.770100
"2005","75935","04","0154","0020","04","Elem. Schools","N","Arcadia","Arcadia Elementary","Elem. Schools","635",308,48.503900,327,51.496000,1,.157400,2,.314900,6,.944800,39,6.141700,587,92.440900
"2005","75936","04","0154","0040","04","High Schools","N","Arcadia","Arcadia High","High Schools","296",142,47.972900,154,52.027000,1,.337800,2,.675600,0,.000000,7,2.364800,286,96.621600
"2005","75926","04","0245","","03","High Schools","N","Bangor","","High Schools","382",192,50.261700,190,49.738200,5,1.308900,4,1.047100,3,.785300,3,.785300,367,96.073200
"2005","75926","04","0245","","03","Mid/Jr Hi Schools","N","Bangor","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75926","04","0245","","03","Elem. Schools","N","Bangor","","Elem. Schools","238",104,43.697400,134,56.302500,0,.000000,0,.000000,3,1.260500,1,.420100,234,98.319300
"2005","75926","04","0245","","03","El/Sec Combined Schls","N","Bangor","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75926","04","0245","","03","Summary","N","Bangor","","Summary","620",296,47.741900,324,52.258000,5,.806400,4,.645100,6,.967700,4,.645100,601,96.935400
"2005","75923","04","0245","0020","04","Elem. Schools","N","Bangor","Bangor Elementary","Elem. Schools","238",104,43.697400,134,56.302500,0,.000000,0,.000000,3,1.260500,1,.420100,234,98.319300
"2005","75924","04","0245","0040","04","High Schools","N","Bangor","Bangor Middle/High","High Schools","382",192,50.261700,190,49.738200,5,1.308900,4,1.047100,3,.785300,3,.785300,367,96.073200
"2005","75914","04","0476","","03","High Schools","N","Black River Falls","","High Schools","659",322,48.861900,337,51.138000,96,14.567500,6,.910400,7,1.062200,5,.758700,545,82.701000
"2005","75914","04","0476","","03","Mid/Jr Hi Schools","N","Black River Falls","","Mid/Jr Hi Schools","434",225,51.843300,209,48.156600,87,20.046000,4,.921600,3,.691200,4,.921600,336,77.419300
"2005","75914","04","0476","","03","Elem. Schools","N","Black River Falls","","Elem. Schools","817",402,49.204400,415,50.795500,148,18.115000,5,.611900,7,.856700,14,1.713500,643,78.702500
"2005","75914","04","0476","","03","El/Sec Combined Schls","N","Black River Falls","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75914","04","0476","","03","Summary","N","Black River Falls","","Summary","1910",949,49.685800,961,50.314100,331,17.329800,15,.785300,17,.890000,23,1.204100,1524,79.790500
"2005","75927","04","0476","0040","04","High Schools","N","Black River Falls","Black River Falls High","High Schools","659",322,48.861900,337,51.138000,96,14.567500,6,.910400,7,1.062200,5,.758700,545,82.701000
"2005","75928","04","0476","0060","04","Mid/Jr Hi Schools","N","Black River Falls","Black River Falls Middle","Mid/Jr Hi Schools","434",225,51.843300,209,48.156600,87,20.046000,4,.921600,3,.691200,4,.921600,336,77.419300
"2005","75929","04","0476","0080","04","Elem. Schools","N","Black River Falls","Forrest Street Elementary","Elem. Schools","321",151,47.040400,170,52.959500,46,14.330200,2,.623000,1,.311500,5,1.557600,267,83.177500
"2005","79227","04","0476","0100","04","Elem. Schools","N","Black River Falls","Gebhardt Elementary","Elem. Schools","205",102,49.756000,103,50.243900,70,34.146300,0,.000000,3,1.463400,3,1.463400,129,62.926800
"2005","75930","04","0476","0130","04","Elem. Schools","N","Black River Falls","Third Street Elementary","Elem. Schools","291",149,51.202700,142,48.797200,32,10.996500,3,1.030900,3,1.030900,6,2.061800,247,84.879700
"2005","75917","04","0485","","03","High Schools","N","Blair-Taylor","","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75917","04","0485","","03","Mid/Jr Hi Schools","N","Blair-Taylor","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75917","04","0485","","03","Elem. Schools","N","Blair-Taylor","","Elem. Schools","364",180,49.450500,184,50.549400,1,.274700,2,.549400,1,.274700,8,2.197800,352,96.703200
"2005","75917","04","0485","","03","El/Sec Combined Schls","N","Blair-Taylor","","El/Sec Combined Schls","313",142,45.367400,171,54.632500,1,.319400,1,.319400,1,.319400,5,1.597400,305,97.444000
"2005","75917","04","0485","","03","Summary","N","Blair-Taylor","","Summary","677",322,47.562700,355,52.437200,2,.295400,3,.443100,2,.295400,13,1.920200,657,97.045700
"2005","75127","04","0485","0011","04","El/Sec Combined Schls","N","Blair-Taylor","Blair-Taylor Middle/High","El/Sec Combined Schls","313",142,45.367400,171,54.632500,1,.319400,1,.319400,1,.319400,5,1.597400,305,97.444000
"2005","75916","04","0485","0034","04","Elem. Schools","N","Blair-Taylor","Blair-Taylor Elementary","Elem. Schools","324",162,50.000000,162,50.000000,1,.308600,2,.617200,1,.308600,7,2.160400,313,96.604900
"2005","79782","04","0485","0120","04","Elem. Schools","Y","Blair-Taylor","SoSET Charter School","Elem. Schools","40",18,45.000000,22,55.000000,0,.000000,0,.000000,0,.000000,1,2.500000,39,97.500000
"2005","75906","04","0980","","03","High Schools","N","Cashton","","High Schools","297",147,49.494900,150,50.505000,0,.000000,2,.673400,0,.000000,6,2.020200,289,97.306300
"2005","75906","04","0980","","03","Mid/Jr Hi Schools","N","Cashton","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75906","04","0980","","03","Elem. Schools","N","Cashton","","Elem. Schools","254",137,53.937000,117,46.062900,0,.000000,0,.000000,6,2.362200,3,1.181100,245,96.456600
"2005","75906","04","0980","","03","El/Sec Combined Schls","N","Cashton","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75906","04","0980","","03","Summary","N","Cashton","","Summary","551",284,51.542600,267,48.457300,0,.000000,2,.362900,6,1.088900,9,1.633300,534,96.914700
