"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2000","33128","08","0602","","03","Elem      ","N","Bonduel","","Elementary School Type/ Prek-12","All Races","Both Genders",358,,"",,""
"2000","33128","08","0602","","03","Mid/Jr Hi ","N","Bonduel","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",188,,"",,""
"2000","33128","08","0602","","03","High      ","N","Bonduel","","High School Type/ PreK-12","All Races","Both Genders",339,,"",,""
"2000","33128","08","0602","","03","El/Sec    ","N","Bonduel","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33128","08","0602","","03","Summary   ","N","Bonduel","","Grades PreK-12","All Races","Both Genders",885,,"",,""
"2000","31314","08","0602","0020","04","Elem      ","N","Bonduel","Bonduel El","Grades PreK-12","All Races","Both Genders",220,,"",,""
"2000","31315","08","0602","0021","04","Mid/Jr Hi ","N","Bonduel","Bonduel Mid","Grades PreK-12","All Races","Both Genders",188,,"",,""
"2000","31316","08","0602","0040","04","High      ","N","Bonduel","Bonduel Hi","Grades PreK-12","All Races","Both Genders",339,,"",,""
"2000","32220","08","0602","0060","04","Elem      ","N","Bonduel","Cecil El","Grades PreK-12","All Races","Both Genders",56,,"",,""
"2000","31317","08","0602","0080","04","Elem      ","N","Bonduel","Navarino El","Grades PreK-12","All Races","Both Genders",82,,"",,""
"2000","32957","08","0623","","03","Elem      ","N","Bowler","","Elementary School Type/ Prek-12","All Races","Both Genders",290,,"",,""
"2000","32957","08","0623","","03","Mid/Jr Hi ","N","Bowler","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","32957","08","0623","","03","High      ","N","Bowler","","High School Type/ PreK-12","All Races","Both Genders",258,,"",,""
"2000","32957","08","0623","","03","El/Sec    ","N","Bowler","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","32957","08","0623","","03","Summary   ","N","Bowler","","Grades PreK-12","All Races","Both Genders",548,,"",,""
"2000","31400","08","0623","0020","04","Elem      ","N","Bowler","Bowler El","Grades PreK-12","All Races","Both Genders",290,,"",,""
"2000","31401","08","0623","0040","04","High      ","N","Bowler","Bowler Hi","Grades PreK-12","All Races","Both Genders",258,,"",,""
"2000","33012","08","1141","","03","Elem      ","N","Clintonville","","Elementary School Type/ Prek-12","All Races","Both Genders",680,,"",,""
"2000","33012","08","1141","","03","Mid/Jr Hi ","N","Clintonville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",415,,"",,""
"2000","33012","08","1141","","03","High      ","N","Clintonville","","High School Type/ PreK-12","All Races","Both Genders",616,,"",,""
"2000","33012","08","1141","","03","El/Sec    ","N","Clintonville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33012","08","1141","","03","Summary   ","N","Clintonville","","Grades PreK-12","All Races","Both Genders",1711,,"",,""
"2000","31604","08","1141","0015","04","Elem      ","N","Clintonville","Bear Creek El","Grades PreK-12","All Races","Both Genders",120,,"",,""
"2000","31605","08","1141","0020","04","Mid/Jr Hi ","N","Clintonville","Clintonville Mid","Grades PreK-12","All Races","Both Genders",415,,"",,""
"2000","31606","08","1141","0040","04","High      ","N","Clintonville","Clintonville Hi","Grades PreK-12","All Races","Both Genders",616,,"",,""
"2000","31607","08","1141","0060","04","Elem      ","N","Clintonville","Dellwood El","Grades PreK-12","All Races","Both Genders",115,,"",,""
"2000","31608","08","1141","0100","04","Elem      ","N","Clintonville","Longfellow El","Grades PreK-12","All Races","Both Genders",445,,"",,""
"2000","33130","08","1169","","03","Elem      ","N","Coleman","","Elementary School Type/ Prek-12","All Races","Both Genders",531,,"",,""
"2000","33130","08","1169","","03","Mid/Jr Hi ","N","Coleman","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33130","08","1169","","03","High      ","N","Coleman","","High School Type/ PreK-12","All Races","Both Genders",262,,"",,""
"2000","33130","08","1169","","03","El/Sec    ","N","Coleman","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33130","08","1169","","03","Summary   ","N","Coleman","","Grades PreK-12","All Races","Both Genders",793,,"",,""
"2000","32221","08","1169","0040","04","Elem      ","N","Coleman","Coleman El","Grades PreK-12","All Races","Both Genders",531,,"",,""
"2000","32222","08","1169","0060","04","High      ","N","Coleman","Coleman Hi","Grades PreK-12","All Races","Both Genders",262,,"",,""
"2000","32970","08","1218","","03","Elem      ","N","Crandon","","Elementary School Type/ Prek-12","All Races","Both Genders",500,,"",,""
"2000","32970","08","1218","","03","Mid/Jr Hi ","N","Crandon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",265,,"",,""
"2000","32970","08","1218","","03","High      ","N","Crandon","","High School Type/ PreK-12","All Races","Both Genders",331,,"",,""
"2000","32970","08","1218","","03","El/Sec    ","N","Crandon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","32970","08","1218","","03","Summary   ","N","Crandon","","Grades PreK-12","All Races","Both Genders",1096,,"",,""
"2000","31450","08","1218","0022","04","Mid/Jr Hi ","N","Crandon","Crandon Mid","Grades PreK-12","All Races","Both Genders",265,,"",,""
"2000","31451","08","1218","0040","04","Elem      ","N","Crandon","Crandon El","Grades PreK-12","All Races","Both Genders",500,,"",,""
"2000","31452","08","1218","0060","04","High      ","N","Crandon","Crandon Hi","Grades PreK-12","All Races","Both Genders",331,,"",,""
"2000","33131","08","1232","","03","Elem      ","N","Crivitz","","Elementary School Type/ Prek-12","All Races","Both Genders",430,,"",,""
"2000","33131","08","1232","","03","Mid/Jr Hi ","N","Crivitz","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",163,,"",,""
"2000","33131","08","1232","","03","High      ","N","Crivitz","","High School Type/ PreK-12","All Races","Both Genders",300,,"",,""
"2000","33131","08","1232","","03","El/Sec    ","N","Crivitz","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33131","08","1232","","03","Summary   ","N","Crivitz","","Grades PreK-12","All Races","Both Genders",893,,"",,""
"2000","32224","08","1232","0020","04","Elem      ","N","Crivitz","Crivitz El","Grades PreK-12","All Races","Both Genders",430,,"",,""
"2000","32225","08","1232","0040","04","High      ","N","Crivitz","Crivitz Hi","Grades PreK-12","All Races","Both Genders",300,,"",,""
"2000","32226","08","1232","0080","04","Mid/Jr Hi ","N","Crivitz","Crivitz Mid","Grades PreK-12","All Races","Both Genders",163,,"",,""
"2000","33134","08","1855","","03","Elem      ","N","Florence","","Elementary School Type/ Prek-12","All Races","Both Genders",405,,"",,""
"2000","33134","08","1855","","03","Mid/Jr Hi ","N","Florence","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",195,,"",,""
"2000","33134","08","1855","","03","High      ","N","Florence","","High School Type/ PreK-12","All Races","Both Genders",286,,"",,""
"2000","33134","08","1855","","03","El/Sec    ","N","Florence","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33134","08","1855","","03","Summary   ","N","Florence","","Grades PreK-12","All Races","Both Genders",886,,"",,""
"2000","32234","08","1855","0040","04","Elem      ","N","Florence","Florence El","Grades PreK-12","All Races","Both Genders",272,,"",,""
"2000","32235","08","1855","0060","04","High      ","N","Florence","Florence Hi","Grades PreK-12","All Races","Both Genders",286,,"",,""
"2000","32236","08","1855","0080","04","Mid/Jr Hi ","N","Florence","Florence Jr","Grades PreK-12","All Races","Both Genders",195,,"",,""
"2000","32262","08","1855","0100","04","Elem      ","N","Florence","Hillcrest El","Grades PreK-12","All Races","Both Genders",133,,"",,""
"2000","32938","08","2128","","03","Elem      ","N","Gillett","","Elementary School Type/ Prek-12","All Races","Both Genders",370,,"",,""
"2000","32938","08","2128","","03","Mid/Jr Hi ","N","Gillett","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",206,,"",,""
"2000","32938","08","2128","","03","High      ","N","Gillett","","High School Type/ PreK-12","All Races","Both Genders",251,,"",,""
"2000","32938","08","2128","","03","El/Sec    ","N","Gillett","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","32938","08","2128","","03","Summary   ","N","Gillett","","Grades PreK-12","All Races","Both Genders",827,,"",,""
"2000","31318","08","2128","0020","04","High      ","N","Gillett","Gillett Hi","Grades PreK-12","All Races","Both Genders",251,,"",,""
"2000","31319","08","2128","0040","04","Mid/Jr Hi ","N","Gillett","Gillett Jr","Grades PreK-12","All Races","Both Genders",206,,"",,""
"2000","31320","08","2128","0060","04","Elem      ","N","Gillett","Gillett El","Grades PreK-12","All Races","Both Genders",370,,"",,""
"2000","32939","08","2212","","03","Elem      ","N","Goodman-Armstrong","","Elementary School Type/ Prek-12","All Races","Both Genders",122,,"",,""
"2000","32939","08","2212","","03","Mid/Jr Hi ","N","Goodman-Armstrong","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","32939","08","2212","","03","High      ","N","Goodman-Armstrong","","High School Type/ PreK-12","All Races","Both Genders",123,,"",,""
"2000","32939","08","2212","","03","El/Sec    ","N","Goodman-Armstrong","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","32939","08","2212","","03","Summary   ","N","Goodman-Armstrong","","Grades PreK-12","All Races","Both Genders",245,,"",,""
"2000","31321","08","2212","0020","04","Elem      ","N","Goodman-Armstrong","Goodman-Armstrong El","Grades PreK-12","All Races","Both Genders",122,,"",,""
"2000","31322","08","2212","0040","04","High      ","N","Goodman-Armstrong","Goodman Hi","Grades PreK-12","All Races","Both Genders",123,,"",,""
"2000","33181","08","2940","","03","Elem      ","N","Laona","","Elementary School Type/ Prek-12","All Races","Both Genders",168,,"",,""
"2000","33181","08","2940","","03","Mid/Jr Hi ","N","Laona","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33181","08","2940","","03","High      ","N","Laona","","High School Type/ PreK-12","All Races","Both Genders",171,,"",,""
"2000","33181","08","2940","","03","El/Sec    ","N","Laona","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33181","08","2940","","03","Summary   ","N","Laona","","Grades PreK-12","All Races","Both Genders",339,,"",,""
"2000","32454","08","2940","0020","04","High      ","N","Laona","Laona Hi","Grades PreK-12","All Races","Both Genders",171,,"",,""
"2000","32455","08","2940","0040","04","Elem      ","N","Laona","Robinson El","Grades PreK-12","All Races","Both Genders",168,,"",,""
"2000","33139","08","2961","","03","Elem      ","N","Lena","","Elementary School Type/ Prek-12","All Races","Both Genders",152,,"",,""
"2000","33139","08","2961","","03","Mid/Jr Hi ","N","Lena","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",167,,"",,""
"2000","33139","08","2961","","03","High      ","N","Lena","","High School Type/ PreK-12","All Races","Both Genders",150,,"",,""
"2000","33139","08","2961","","03","El/Sec    ","N","Lena","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33139","08","2961","","03","Summary   ","N","Lena","","Grades PreK-12","All Races","Both Genders",469,,"",,""
