"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2005","76527","08","1855","","03","El/Sec Combined Schls","N","Florence","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76527","08","1855","","03","Summary","N","Florence","","Summary","668",328,49.101700,340,50.898200,7,1.047900,0,.000000,8,1.197600,9,1.347300,644,96.407100
"2005","76524","08","1855","0040","04","Elem. Schools","N","Florence","Florence Elementary","Elem. Schools","268",121,45.149200,147,54.850700,1,.373100,0,.000000,4,1.492500,6,2.238800,257,95.895500
"2005","76525","08","1855","0060","04","High Schools","N","Florence","Florence High","High Schools","221",117,52.941100,104,47.058800,3,1.357400,0,.000000,1,.452400,3,1.357400,214,96.832500
"2005","76526","08","1855","0080","04","Mid/Jr Hi Schools","N","Florence","Florence Middle","Mid/Jr Hi Schools","179",90,50.279300,89,49.720600,3,1.675900,0,.000000,3,1.675900,0,.000000,173,96.648000
"2005","76531","08","2128","","03","High Schools","N","Gillett","","High Schools","275",147,53.454500,128,46.545400,8,2.909000,1,.363600,3,1.090900,5,1.818100,258,93.818100
"2005","76531","08","2128","","03","Mid/Jr Hi Schools","N","Gillett","","Mid/Jr Hi Schools","205",102,49.756000,103,50.243900,12,5.853600,0,.000000,4,1.951200,7,3.414600,182,88.780400
"2005","76531","08","2128","","03","Elem. Schools","N","Gillett","","Elem. Schools","339",155,45.722700,184,54.277200,16,4.719700,1,.294900,2,.589900,11,3.244800,309,91.150400
"2005","76531","08","2128","","03","El/Sec Combined Schls","N","Gillett","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76531","08","2128","","03","Summary","N","Gillett","","Summary","819",404,49.328400,415,50.671500,36,4.395600,2,.244200,9,1.098900,23,2.808300,749,91.452900
"2005","76528","08","2128","0020","04","High Schools","N","Gillett","Gillett High","High Schools","275",147,53.454500,128,46.545400,8,2.909000,1,.363600,3,1.090900,5,1.818100,258,93.818100
"2005","76529","08","2128","0040","04","Mid/Jr Hi Schools","N","Gillett","Gillett Middle School","Mid/Jr Hi Schools","205",102,49.756000,103,50.243900,12,5.853600,0,.000000,4,1.951200,7,3.414600,182,88.780400
"2005","76530","08","2128","0060","04","Elem. Schools","N","Gillett","Gillett Elementary","Elem. Schools","339",155,45.722700,184,54.277200,16,4.719700,1,.294900,2,.589900,11,3.244800,309,91.150400
"2005","76518","08","2212","","03","High Schools","N","Goodman-Armstrong","","High Schools","95",42,44.210500,53,55.789400,0,.000000,1,1.052600,0,.000000,0,.000000,94,98.947300
"2005","76518","08","2212","","03","Mid/Jr Hi Schools","N","Goodman-Armstrong","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76518","08","2212","","03","Elem. Schools","N","Goodman-Armstrong","","Elem. Schools","92",44,47.826000,48,52.173900,0,.000000,1,1.086900,0,.000000,3,3.260800,88,95.652100
"2005","76518","08","2212","","03","El/Sec Combined Schls","N","Goodman-Armstrong","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76518","08","2212","","03","Summary","N","Goodman-Armstrong","","Summary","187",86,45.989300,101,54.010600,0,.000000,2,1.069500,0,.000000,3,1.604200,182,97.326200
"2005","76516","08","2212","0020","04","Elem. Schools","N","Goodman-Armstrong","Goodman-Armstrong Elementary","Elem. Schools","92",44,47.826000,48,52.173900,0,.000000,1,1.086900,0,.000000,3,3.260800,88,95.652100
"2005","76517","08","2212","0040","04","High Schools","N","Goodman-Armstrong","Goodman High","High Schools","95",42,44.210500,53,55.789400,0,.000000,1,1.052600,0,.000000,0,.000000,94,98.947300
"2005","75997","08","2940","","03","High Schools","N","Laona","","High Schools","136",68,50.000000,68,50.000000,5,3.676400,5,3.676400,1,.735200,2,1.470500,123,90.441100
"2005","75997","08","2940","","03","Mid/Jr Hi Schools","N","Laona","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75997","08","2940","","03","Elem. Schools","N","Laona","","Elem. Schools","147",79,53.741400,68,46.258500,5,3.401300,1,.680200,2,1.360500,0,.000000,139,94.557800
"2005","75997","08","2940","","03","El/Sec Combined Schls","N","Laona","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75997","08","2940","","03","Summary","N","Laona","","Summary","283",147,51.943400,136,48.056500,10,3.533500,6,2.120100,3,1.060000,2,.706700,262,92.579500
"2005","75995","08","2940","0020","04","High Schools","N","Laona","Laona High","High Schools","136",68,50.000000,68,50.000000,5,3.676400,5,3.676400,1,.735200,2,1.470500,123,90.441100
"2005","75996","08","2940","0040","04","Elem. Schools","N","Laona","Robinson Elementary","Elem. Schools","147",79,53.741400,68,46.258500,5,3.401300,1,.680200,2,1.360500,0,.000000,139,94.557800
"2005","76474","08","2961","","03","High Schools","N","Lena","","High Schools","158",73,46.202500,85,53.797400,2,1.265800,0,.000000,0,.000000,2,1.265800,154,97.468300
"2005","76474","08","2961","","03","Mid/Jr Hi Schools","N","Lena","","Mid/Jr Hi Schools","106",44,41.509400,62,58.490500,1,.943300,0,.000000,0,.000000,0,.000000,105,99.056600
"2005","76474","08","2961","","03","Elem. Schools","N","Lena","","Elem. Schools","193",93,48.186500,100,51.813400,1,.518100,0,.000000,0,.000000,2,1.036200,190,98.445500
"2005","76474","08","2961","","03","El/Sec Combined Schls","N","Lena","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76474","08","2961","","03","Summary","N","Lena","","Summary","457",210,45.951800,247,54.048100,4,.875200,0,.000000,0,.000000,4,.875200,449,98.249400
"2005","76485","08","2961","0020","04","Elem. Schools","N","Lena","Lena Elementary","Elem. Schools","193",93,48.186500,100,51.813400,1,.518100,0,.000000,0,.000000,2,1.036200,190,98.445500
"2005","76486","08","2961","0040","04","High Schools","N","Lena","Lena High","High Schools","158",73,46.202500,85,53.797400,2,1.265800,0,.000000,0,.000000,2,1.265800,154,97.468300
"2005","76487","08","2961","0060","04","Mid/Jr Hi Schools","N","Lena","Lena Middle","Mid/Jr Hi Schools","106",44,41.509400,62,58.490500,1,.943300,0,.000000,0,.000000,0,.000000,105,99.056600
"2005","76470","08","3311","","03","High Schools","N","Marinette","","High Schools","785",387,49.299300,398,50.700600,8,1.019100,5,.636900,4,.509500,6,.764300,762,97.070000
"2005","76470","08","3311","","03","Mid/Jr Hi Schools","N","Marinette","","Mid/Jr Hi Schools","685",338,49.343000,347,50.656900,7,1.021800,1,.145900,3,.437900,7,1.021800,667,97.372200
"2005","76470","08","3311","","03","Elem. Schools","N","Marinette","","Elem. Schools","952",450,47.268900,502,52.731000,6,.630200,1,.105000,10,1.050400,9,.945300,926,97.268900
"2005","76470","08","3311","","03","El/Sec Combined Schls","N","Marinette","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76470","08","3311","","03","Summary","N","Marinette","","Summary","2422",1175,48.513600,1247,51.486300,21,.867000,7,.289000,17,.701800,22,.908300,2355,97.233600
"2005","76478","08","3311","0040","04","Elem. Schools","N","Marinette","Garfield Elementary","Elem. Schools","229",115,50.218300,114,49.781600,1,.436600,1,.436600,7,3.056700,5,2.183400,215,93.886400
"2005","76479","08","3311","0060","04","High Schools","N","Marinette","Marinette High","High Schools","785",387,49.299300,398,50.700600,8,1.019100,5,.636900,4,.509500,6,.764300,762,97.070000
"2005","76480","08","3311","0070","04","Mid/Jr Hi Schools","N","Marinette","Marinette Middle","Mid/Jr Hi Schools","685",338,49.343000,347,50.656900,7,1.021800,1,.145900,3,.437900,7,1.021800,667,97.372200
"2005","76466","08","3311","0120","04","Elem. Schools","N","Marinette","Merryman Elementary","Elem. Schools","240",104,43.333300,136,56.666600,5,2.083300,0,.000000,1,.416600,2,.833300,232,96.666600
"2005","76467","08","3311","0140","04","Elem. Schools","N","Marinette","Park Elementary","Elem. Schools","391",185,47.314500,206,52.685400,0,.000000,0,.000000,1,.255700,2,.511500,388,99.232700
"2005","76443","08","3311","0160","04","Elem. Schools","N","Marinette","Porterfield Elementary","Elem. Schools","92",46,50.000000,46,50.000000,0,.000000,0,.000000,1,1.086900,0,.000000,91,98.913000
"2005","75418","08","3318","","03","High Schools","N","Marion","","High Schools","307",161,52.442900,146,47.557000,6,1.954300,0,.000000,0,.000000,2,.651400,299,97.394100
"2005","75418","08","3318","","03","Mid/Jr Hi Schools","N","Marion","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75418","08","3318","","03","Elem. Schools","N","Marion","","Elem. Schools","327",173,52.905100,154,47.094800,1,.305800,2,.611600,0,.000000,9,2.752200,315,96.330200
"2005","75418","08","3318","","03","El/Sec Combined Schls","N","Marion","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75418","08","3318","","03","Summary","N","Marion","","Summary","634",334,52.681300,300,47.318600,7,1.104100,2,.315400,0,.000000,11,1.735000,614,96.845400
"2005","79145","08","3318","0080","04","Elem. Schools","N","Marion","Marion Elementary","Elem. Schools","327",173,52.905100,154,47.094800,1,.305800,2,.611600,0,.000000,9,2.752200,315,96.330200
"2005","75417","08","3318","0100","04","High Schools","N","Marion","Marion High","High Schools","307",161,52.442900,146,47.557000,6,1.954300,0,.000000,0,.000000,2,.651400,299,97.394100
"2005","76494","08","3434","","03","High Schools","N","Menominee Indian","","High Schools","360",169,46.944400,191,53.055500,360,100.000000,0,.000000,0,.000000,0,.000000,0,.000000
"2005","76494","08","3434","","03","Mid/Jr Hi Schools","N","Menominee Indian","","Mid/Jr Hi Schools","173",83,47.976800,90,52.023100,173,100.000000,0,.000000,0,.000000,0,.000000,0,.000000
"2005","76494","08","3434","","03","Elem. Schools","N","Menominee Indian","","Elem. Schools","401",190,47.381500,211,52.618400,395,98.503700,0,.000000,0,.000000,2,.498700,4,.997500
"2005","76494","08","3434","","03","El/Sec Combined Schls","N","Menominee Indian","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76494","08","3434","","03","Summary","N","Menominee Indian","","Summary","934",442,47.323300,492,52.676600,928,99.357600,0,.000000,0,.000000,2,.214100,4,.428200
"2005","76493","08","3434","0020","04","Elem. Schools","N","Menominee Indian","Keshena Primary","Elem. Schools","401",190,47.381500,211,52.618400,395,98.503700,0,.000000,0,.000000,2,.498700,4,.997500
"2005","76496","08","3434","0040","04","High Schools","N","Menominee Indian","Menominee Indian High","High Schools","360",169,46.944400,191,53.055500,360,100.000000,0,.000000,0,.000000,0,.000000,0,.000000
"2005","76472","08","3434","0060","04","Mid/Jr Hi Schools","N","Menominee Indian","Menominee Indian Middle","Mid/Jr Hi Schools","173",83,47.976800,90,52.023100,173,100.000000,0,.000000,0,.000000,0,.000000,0,.000000
"2005","76459","08","3969","","03","High Schools","N","Niagara","","High Schools","315",138,43.809500,177,56.190400,0,.000000,0,.000000,0,.000000,2,.634900,313,99.365000
"2005","76459","08","3969","","03","Mid/Jr Hi Schools","N","Niagara","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76459","08","3969","","03","Elem. Schools","N","Niagara","","Elem. Schools","190",82,43.157800,108,56.842100,1,.526300,1,.526300,0,.000000,0,.000000,188,98.947300
"2005","76459","08","3969","","03","El/Sec Combined Schls","N","Niagara","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76459","08","3969","","03","Summary","N","Niagara","","Summary","505",220,43.564300,285,56.435600,1,.198000,1,.198000,0,.000000,2,.396000,501,99.207900
"2005","76458","08","3969","0020","04","Elem. Schools","N","Niagara","Niagara Elementary","Elem. Schools","190",82,43.157800,108,56.842100,1,.526300,1,.526300,0,.000000,0,.000000,188,98.947300
"2005","79316","08","3969","0040","04","High Schools","N","Niagara","Niagara High","High Schools","315",138,43.809500,177,56.190400,0,.000000,0,.000000,0,.000000,2,.634900,313,99.365000
"2005","76463","08","4067","","03","High Schools","N","Oconto","","High Schools","445",234,52.584200,211,47.415700,7,1.573000,3,.674100,0,.000000,5,1.123500,430,96.629200
"2005","76463","08","4067","","03","Mid/Jr Hi Schools","N","Oconto","","Mid/Jr Hi Schools","370",178,48.108100,192,51.891800,5,1.351300,1,.270200,5,1.351300,3,.810800,356,96.216200
"2005","76463","08","4067","","03","Elem. Schools","N","Oconto","","Elem. Schools","376",179,47.606300,197,52.393600,2,.531900,0,.000000,2,.531900,9,2.393600,363,96.542500
"2005","76463","08","4067","","03","El/Sec Combined Schls","N","Oconto","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76463","08","4067","","03","Summary","N","Oconto","","Summary","1191",591,49.622100,600,50.377800,14,1.175400,4,.335800,7,.587700,17,1.427300,1149,96.473500
"2005","76460","08","4067","0100","04","High Schools","N","Oconto","Oconto High","High Schools","445",234,52.584200,211,47.415700,7,1.573000,3,.674100,0,.000000,5,1.123500,430,96.629200
"2005","76461","08","4067","0160","04","Elem. Schools","N","Oconto","Oconto Elementary","Elem. Schools","376",179,47.606300,197,52.393600,2,.531900,0,.000000,2,.531900,9,2.393600,363,96.542500
"2005","76462","08","4067","0180","04","Mid/Jr Hi Schools","N","Oconto","Oconto Middle","Mid/Jr Hi Schools","370",178,48.108100,192,51.891800,5,1.351300,1,.270200,5,1.351300,3,.810800,356,96.216200
"2005","76450","08","4074","","03","High Schools","N","Oconto Falls","","High Schools","612",302,49.346400,310,50.653500,5,.816900,2,.326700,2,.326700,4,.653500,599,97.875800
"2005","76450","08","4074","","03","Mid/Jr Hi Schools","N","Oconto Falls","","Mid/Jr Hi Schools","449",226,50.334000,223,49.665900,11,2.449800,2,.445400,1,.222700,4,.890800,431,95.991000
"2005","76450","08","4074","","03","Elem. Schools","N","Oconto Falls","","Elem. Schools","898",433,48.218200,465,51.781700,14,1.559000,2,.222700,7,.779500,12,1.336300,863,96.102400
"2005","76450","08","4074","","03","El/Sec Combined Schls","N","Oconto Falls","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76450","08","4074","","03","Summary","N","Oconto Falls","","Summary","1959",961,49.055600,998,50.944300,30,1.531300,6,.306200,10,.510400,20,1.020900,1893,96.630900
"2005","76558","08","4074","0020","04","Elem. Schools","N","Oconto Falls","Abrams Elementary","Elem. Schools","337",168,49.851600,169,50.148300,4,1.186900,0,.000000,0,.000000,2,.593400,331,98.219500
"2005","76465","08","4074","0200","04","High Schools","N","Oconto Falls","Oconto Falls High","High Schools","605",298,49.256100,307,50.743800,5,.826400,2,.330500,2,.330500,4,.661100,592,97.851200
"2005","76488","08","4074","0220","04","Elem. Schools","Y","Oconto Falls","Spruce Elementary","Elem. Schools","36",19,52.777700,17,47.222200,0,.000000,1,2.777700,0,.000000,1,2.777700,34,94.444400
"2005","76448","08","4074","0260","04","Mid/Jr Hi Schools","N","Oconto Falls","Washington Middle","Mid/Jr Hi Schools","449",226,50.334000,223,49.665900,11,2.449800,2,.445400,1,.222700,4,.890800,431,95.991000
"2005","79118","08","4074","0280","04","Elem. Schools","N","Oconto Falls","Oconto Falls Elementary","Elem. Schools","525",246,46.857100,279,53.142800,10,1.904700,1,.190400,7,1.333300,9,1.714200,498,94.857100
"2005","75145","08","4074","0400","04","High Schools","Y","Oconto Falls","Falls Alternative Learning Site (FALS)","High Schools","7",4,57.142800,3,42.857100,0,.000000,0,.000000,0,.000000,0,.000000,7,100.000000
"2005","76455","08","4263","","03","High Schools","N","Beecher-Dunbar-Pembine","","High Schools","136",66,48.529400,70,51.470500,2,1.470500,0,.000000,1,.735200,4,2.941100,129,94.852900
"2005","76455","08","4263","","03","Mid/Jr Hi Schools","N","Beecher-Dunbar-Pembine","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76455","08","4263","","03","Elem. Schools","N","Beecher-Dunbar-Pembine","","Elem. Schools","127",70,55.118100,57,44.881800,1,.787400,0,.000000,1,.787400,2,1.574800,123,96.850300
"2005","76455","08","4263","","03","El/Sec Combined Schls","N","Beecher-Dunbar-Pembine","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76455","08","4263","","03","Summary","N","Beecher-Dunbar-Pembine","","Summary","263",136,51.711000,127,48.288900,3,1.140600,0,.000000,2,.760400,6,2.281300,252,95.817400
"2005","76452","08","4263","0040","04","Elem. Schools","N","Beecher-Dunbar-Pembine","Pembine Elementary","Elem. Schools","127",70,55.118100,57,44.881800,1,.787400,0,.000000,1,.787400,2,1.574800,123,96.850300
"2005","76453","08","4263","0060","04","High Schools","N","Beecher-Dunbar-Pembine","Pembine High","High Schools","136",66,48.529400,70,51.470500,2,1.470500,0,.000000,1,.735200,4,2.941100,129,94.852900
"2005","76442","08","4305","","03","High Schools","N","Peshtigo","","High Schools","574",274,47.735100,300,52.264800,5,.871000,1,.174200,1,.174200,0,.000000,567,98.780400
"2005","76442","08","4305","","03","Mid/Jr Hi Schools","N","Peshtigo","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
