"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2004","66382","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","232",99,"42.672400                     ",133,"57.327500                     ",0,"0.000000                      ",1,"0.431000                      ",2,"0.862000                      ",1,"0.431000                      ",228,"98.275800                     "
"2004","66382","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2004","66382","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","136",71,"52.205800                     ",65,"47.794100                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.735200                      ",1,"0.735200                      ",134,"98.529400                     "
"2004","66382","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2004","66382","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","368",170,"46.195600                     ",198,"53.804300                     ",0,"0.000000                      ",1,"0.271700                      ",3,"0.815200                      ",2,"0.543400                      ",362,"98.369500                     "
"2004","66399","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","232",99,"42.672400                     ",133,"57.327500                     ",0,"0.000000                      ",1,"0.431000                      ",2,"0.862000                      ",1,"0.431000                      ",228,"98.275800                     "
"2004","66400","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","136",71,"52.205800                     ",65,"47.794100                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.735200                      ",1,"0.735200                      ",134,"98.529400                     "
"2004","66385","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","339",152,"44.837700                     ",187,"55.162200                     ",5,"1.474900                      ",4,"1.179900                      ",1,"0.294900                      ",19,"5.604700                      ",310,"91.445400                     "
"2004","66385","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","92",47,"51.086900                     ",45,"48.913000                     ",3,"3.260800                      ",0,"0.000000                      ",2,"2.173900                      ",0,"0.000000                      ",87,"94.565200                     "
"2004","66385","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","196",103,"52.551000                     ",93,"47.448900                     ",1,"0.510200                      ",3,"1.530600                      ",1,"0.510200                      ",5,"2.551000                      ",186,"94.897900                     "
