"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"2006","16217","12","0170","","03","Summary   ","N","Ashland","","Grades PreK-12","All Races","Both Genders","2218",2,"0.090100                      ",153,"6.898100                      ",158,"7.123500                      ",145,"6.537400                      ",168,"7.574300                      ",160,"7.213700                      ",152,"6.853000                      ",172,"7.754700                      ",141,"6.357000                      ",174,"7.844900                      ",179,"8.070300                      ",204,"9.197400                      ",200,"9.017100                      ",210,"9.467900                      "
"2006","16205","12","0170","0020","04","High      ","N","Ashland","Ashland High","Grades PreK-12","All Races","Both Genders","793",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",179,"22.572500                     ",204,"25.725000                     ",200,"25.220600                     ",210,"26.481700                     "
"2006","16206","12","0170","0030","04","Mid/Jr Hi ","N","Ashland","Ashland Middle","Grades PreK-12","All Races","Both Genders","487",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",172,"35.318200                     ",141,"28.952700                     ",174,"35.728900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2006","16207","12","0170","0060","04","Mid/Jr Hi ","N","Ashland","Lake Superior Intermediate","Grades PreK-12","All Races","Both Genders","404",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",138,"34.158400                     ",138,"34.158400                     ",128,"31.683100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2006","16208","12","0170","0080","04","Elem      ","N","Ashland","Lake Superior Primary","Grades PreK-12","All Races","Both Genders","369",2,"0.542000                      ",114,"30.894300                     ",134,"36.314300                     ",119,"32.249300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2006","16209","12","0170","0120","04","Elem      ","N","Ashland","Marengo Valley Elementary","Grades PreK-12","All Races","Both Genders","165",0,"0.000000                      ",39,"23.636300                     ",24,"14.545400                     ",26,"15.757500                     ",30,"18.181800                     ",22,"13.333300                     ",24,"14.545400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2006","16453","12","0315","","03","Summary   ","N","Bayfield","","Grades PreK-12","All Races","Both Genders","456",5,"1.096400                      ",32,"7.017500                      ",33,"7.236800                      ",31,"6.798200                      ",31,"6.798200                      ",32,"7.017500                      ",35,"7.675400                      ",35,"7.675400                      ",40,"8.771900                      ",33,"7.236800                      ",31,"6.798200                      ",35,"7.675400                      ",38,"8.333300                      ",45,"9.868400                      "
"2006","16446","12","0315","0020","04","Elem      ","N","Bayfield","Bayfield Elementary","Grades PreK-12","All Races","Both Genders","179",5,"2.793200                      ",28,"15.642400                     ",29,"16.201100                     ",28,"15.642400                     ",25,"13.966400                     ",31,"17.318400                     ",33,"18.435700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2006","16447","12","0315","0030","04","Mid/Jr Hi ","N","Bayfield","Bayfield Middle","Grades PreK-12","All Races","Both Genders","108",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",35,"32.407400                     ",40,"37.037000                     ",33,"30.555500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2006","16448","12","0315","0040","04","High      ","N","Bayfield","Bayfield High","Grades PreK-12","All Races","Both Genders","149",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",31,"20.805300                     ",35,"23.489900                     ",38,"25.503300                     ",45,"30.201300                     "
