"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2006","16217","12","0170","","03","Elem      ","N","Ashland","","Elementary School Type/ Prek-12","All Races","Both Genders",534,323,"60.4868913800                 ",211,"39.5131086100                 "
"2006","16217","12","0170","","03","Mid/Jr Hi ","N","Ashland","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",891,469,"52.6374859700                 ",422,"47.3625140200                 "
"2006","16217","12","0170","","03","High      ","N","Ashland","","High School Type/ PreK-12","All Races","Both Genders",793,332,"41.8663303900                 ",461,"58.1336696000                 "
"2006","16217","12","0170","","03","El/Sec    ","N","Ashland","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","16217","12","0170","","03","Summary   ","N","Ashland","","Grades PreK-12","All Races","Both Genders",2218,1124,"50.6762849400                 ",1094,"49.3237150500                 "
"2006","16205","12","0170","0020","04","High      ","N","Ashland","Ashland High","Grades PreK-12","All Races","Both Genders",793,332,"41.8663303900                 ",461,"58.1336696000                 "
"2006","16206","12","0170","0030","04","Mid/Jr Hi ","N","Ashland","Ashland Middle","Grades PreK-12","All Races","Both Genders",487,262,"53.7987679600                 ",225,"46.2012320300                 "
"2006","16207","12","0170","0060","04","Mid/Jr Hi ","N","Ashland","Lake Superior Intermediate","Grades PreK-12","All Races","Both Genders",404,207,"51.2376237600                 ",197,"48.7623762300                 "
"2006","16208","12","0170","0080","04","Elem      ","N","Ashland","Lake Superior Primary","Grades PreK-12","All Races","Both Genders",369,212,"57.4525745200                 ",157,"42.5474254700                 "
"2006","16209","12","0170","0120","04","Elem      ","N","Ashland","Marengo Valley Elementary","Grades PreK-12","All Races","Both Genders",165,111,"67.2727272700                 ",54,"32.7272727200                 "
"2006","16453","12","0315","","03","Elem      ","N","Bayfield","","Elementary School Type/ Prek-12","All Races","Both Genders",199,141,"70.8542713500                 ",58,"29.1457286400                 "
"2006","16453","12","0315","","03","Mid/Jr Hi ","N","Bayfield","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",108,70,"64.8148148100                 ",38,"35.1851851800                 "
"2006","16453","12","0315","","03","High      ","N","Bayfield","","High School Type/ PreK-12","All Races","Both Genders",149,78,"52.3489932800                 ",71,"47.6510067100                 "
"2006","16453","12","0315","","03","El/Sec    ","N","Bayfield","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","16453","12","0315","","03","Summary   ","N","Bayfield","","Grades PreK-12","All Races","Both Genders",456,289,"63.3771929800                 ",167,"36.6228070100                 "
"2006","16446","12","0315","0020","04","Elem      ","N","Bayfield","Bayfield Elementary","Grades PreK-12","All Races","Both Genders",179,131,"73.1843575400                 ",48,"26.8156424500                 "
"2006","16447","12","0315","0030","04","Mid/Jr Hi ","N","Bayfield","Bayfield Middle","Grades PreK-12","All Races","Both Genders",108,70,"64.8148148100                 ",38,"35.1851851800                 "
"2006","16448","12","0315","0040","04","High      ","N","Bayfield","Bayfield High","Grades PreK-12","All Races","Both Genders",149,78,"52.3489932800                 ",71,"47.6510067100                 "
"2006","16759","12","0315","0060","04","Elem      ","N","Bayfield","La Pointe Elementary","Grades PreK-12","All Races","Both Genders",20,10,"50.0000000000                 ",10,"50.0000000000                 "
"2006","13669","12","0840","","03","Elem      ","N","Butternut","","Elementary School Type/ Prek-12","All Races","Both Genders",88,45,"51.1363636300                 ",43,"48.8636363600                 "
"2006","13669","12","0840","","03","Mid/Jr Hi ","N","Butternut","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","13669","12","0840","","03","High      ","N","Butternut","","High School Type/ PreK-12","All Races","Both Genders",98,39,"39.7959183600                 ",59,"60.2040816300                 "
"2006","13669","12","0840","","03","El/Sec    ","N","Butternut","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","13669","12","0840","","03","Summary   ","N","Butternut","","Grades PreK-12","All Races","Both Genders",186,84,"45.1612903200                 ",102,"54.8387096700                 "
"2006","13664","12","0840","0020","04","Elem      ","N","Butternut","Butternut Elementary","Grades PreK-12","All Races","Both Genders",88,45,"51.1363636300                 ",43,"48.8636363600                 "
"2006","13665","12","0840","0040","04","High      ","N","Butternut","Butternut High","Grades PreK-12","All Races","Both Genders",98,39,"39.7959183600                 ",59,"60.2040816300                 "
"2006","16571","12","1491","","03","Elem      ","N","Drummond Area","","Elementary School Type/ Prek-12","All Races","Both Genders",251,119,"47.4103585600                 ",132,"52.5896414300                 "
"2006","16571","12","1491","","03","Mid/Jr Hi ","N","Drummond Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",89,40,"44.9438202200                 ",49,"55.0561797700                 "
