"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"1997","05307","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","All Races","Both Genders",298,,"",,""
"1997","05307","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05307","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","All Races","Both Genders",115,,"",,""
"1997","05307","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05307","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","All Races","Both Genders",413,,"",,""
"1997","06962","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","All Races","Both Genders",298,,"",,""
"1997","06963","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","All Races","Both Genders",115,,"",,""
"1997","05308","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","All Races","Both Genders",319,,"",,""
"1997","05308","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",90,,"",,""
"1997","05308","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","All Races","Both Genders",181,,"",,""
"1997","05308","04","0091","","03","El/Sec    ","N","Alma Center","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1997","05308","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","All Races","Both Genders",590,,"",,""
"1997","06965","04","0091","0060","04","High      ","N","Alma Center","Lincoln Hi","Grades PreK-12","All Races","Both Genders",181,,"",,""
"1997","06966","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Jr","Grades PreK-12","All Races","Both Genders",90,,"",,""
"1997","07136","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln El","Grades PreK-12","All Races","Both Genders",319,,"",,""
"1997","05309","04","0154","","03","Elem      ","N","Arcadia","","Elementary School Type/ Prek-12","All Races","Both Genders",521,,"",,""
