"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"1999","24001","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","All Races","Both Genders","437",25,"5.720800                      ",28,"6.407300                      ",26,"5.949600                      ",29,"6.636100                      ",27,"6.178400                      ",29,"6.636100                      ",29,"6.636100                      ",38,"8.695600                      ",31,"7.093800                      ",44,"10.068600                     ",29,"6.636100                      ",38,"8.695600                      ",30,"6.864900                      ",34,"7.780300                      "
"1999","23999","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","All Races","Both Genders","306",25,"8.169900                      ",28,"9.150300                      ",26,"8.496700                      ",29,"9.477100                      ",27,"8.823500                      ",29,"9.477100                      ",29,"9.477100                      ",38,"12.418300                     ",31,"10.130700                     ",44,"14.379000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1999","24000","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","All Races","Both Genders","131",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",29,"22.137400                     ",38,"29.007600                     ",30,"22.900700                     ",34,"25.954100                     "
"1999","24004","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","All Races","Both Genders","611",29,"4.746300                      ",37,"6.055600                      ",40,"6.546600                      ",60,"9.819900                      ",40,"6.546600                      ",55,"9.001600                      ",44,"7.201300                      ",42,"6.873900                      ",49,"8.019600                      ",46,"7.528600                      ",42,"6.873900                      ",37,"6.055600                      ",47,"7.692300                      ",43,"7.037600                      "
"1999","24002","04","0091","0060","04","High      ","N","Alma Center","Lincoln Hi","Grades PreK-12","All Races","Both Genders","169",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",42,"24.852000                     ",37,"21.893400                     ",47,"27.810600                     ",43,"25.443700                     "
"1999","24003","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Jr","Grades PreK-12","All Races","Both Genders","95",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",49,"51.578900                     ",46,"48.421000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1999","24293","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln El","Grades PreK-12","All Races","Both Genders","347",29,"8.357300                      ",37,"10.662800                     ",40,"11.527300                     ",60,"17.291000                     ",40,"11.527300                     ",55,"15.850100                     ",44,"12.680100                     ",42,"12.103700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1999","24008","04","0154","","03","Summary   ","N","Arcadia","","Grades PreK-12","All Races","Both Genders","802",15,"1.870300                      ",44,"5.486200                      ",48,"5.985000                      ",49,"6.109700                      ",53,"6.608400                      ",53,"6.608400                      ",55,"6.857800                      ",59,"7.356600                      ",56,"6.982500                      ",59,"7.356600                      ",73,"9.102200                      ",72,"8.977500                      ",82,"10.224400                     ",84,"10.473800                     "
"1999","24005","04","0154","0020","04","Elem      ","N","Arcadia","Arcadia El","Grades PreK-12","All Races","Both Genders","491",15,"3.054900                      ",44,"8.961300                      ",48,"9.775900                      ",49,"9.979600                      ",53,"10.794200                     ",53,"10.794200                     ",55,"11.201600                     ",59,"12.016200                     ",56,"11.405200                     ",59,"12.016200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1999","24006","04","0154","0040","04","High      ","N","Arcadia","Arcadia Hi","Grades PreK-12","All Races","Both Genders","311",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",73,"23.472600                     ",72,"23.151100                     ",82,"26.366500                     ",84,"27.009600                     "
