"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2003","53358","05","0014","","03","Elem      ","N","Adams-Friendship Area","","Elementary School Type/ Prek-12","992",451,"45.463700                     ",541,"54.536200                     ",9,"0.907200                      ",1,"0.100800                      ",12,"1.209600                      ",40,"4.032200                      ",930,"93.750000                     "
"2003","53358","05","0014","","03","Mid/Jr Hi ","N","Adams-Friendship Area","","Middle/Junior High School Type/ Prek-12","488",226,"46.311400                     ",262,"53.688500                     ",3,"0.614700                      ",0,"0.000000                      ",3,"0.614700                      ",25,"5.122900                      ",457,"93.647500                     "
"2003","53358","05","0014","","03","High      ","N","Adams-Friendship Area","","High School Type/ PreK-12","677",337,"49.778400                     ",340,"50.221500                     ",15,"2.215600                      ",2,"0.295400                      ",5,"0.738500                      ",24,"3.545000                      ",631,"93.205300                     "
"2003","53358","05","0014","","03","El/Sec    ","N","Adams-Friendship Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53358","05","0014","","03","Summary   ","N","Adams-Friendship Area","","Grades PreK-12","2157",1014,"47.009700                     ",1143,"52.990200                     ",27,"1.251700                      ",3,"0.139000                      ",20,"0.927200                      ",89,"4.126100                      ",2018,"93.555800                     "
"2003","51858","05","0014","0040","04","High      ","N","Adams-Friendship Area","Adams-Friendship Hi","Grades PreK-12","657",325,"49.467200                     ",332,"50.532700                     ",13,"1.978600                      ",2,"0.304400                      ",4,"0.608800                      ",24,"3.652900                      ",614,"93.455000                     "
"2003","54569","05","0014","0080","04","Elem      ","N","Adams-Friendship Area","Castle Rock El","Grades PreK-12","150",69,"46.000000                     ",81,"54.000000                     ",0,"0.000000                      ",0,"0.000000                      ",2,"1.333300                      ",0,"0.000000                      ",148,"98.666600                     "
"2003","53236","05","0014","0130","04","Elem      ","N","Adams-Friendship Area","Adams-Friendship El","Grades PreK-12","505",235,"46.534600                     ",270,"53.465300                     ",3,"0.594000                      ",1,"0.198000                      ",7,"1.386100                      ",29,"5.742500                      ",465,"92.079200                     "
"2003","52601","05","0014","0140","04","Elem      ","N","Adams-Friendship Area","Grand Marsh El","Grades PreK-12","149",67,"44.966400                     ",82,"55.033500                     ",3,"2.013400                      ",0,"0.000000                      ",1,"0.671100                      ",9,"6.040200                      ",136,"91.275100                     "
"2003","52600","05","0014","0180","04","Elem      ","N","Adams-Friendship Area","Pine Land El","Grades PreK-12","72",31,"43.055500                     ",41,"56.944400                     ",3,"4.166600                      ",0,"0.000000                      ",0,"0.000000                      ",2,"2.777700                      ",67,"93.055500                     "
"2003","52918","05","0014","0200","04","Elem      ","N","Adams-Friendship Area","Roche A Cri El","Grades PreK-12","116",49,"42.241300                     ",67,"57.758600                     ",0,"0.000000                      ",0,"0.000000                      ",2,"1.724100                      ",0,"0.000000                      ",114,"98.275800                     "
"2003","53235","05","0014","0210","04","Mid/Jr Hi ","N","Adams-Friendship Area","Adams-Friendship Mid","Grades PreK-12","488",226,"46.311400                     ",262,"53.688500                     ",3,"0.614700                      ",0,"0.000000                      ",3,"0.614700                      ",25,"5.122900                      ",457,"93.647500                     "
"2003","54523","05","0014","0400","04","High      ","N","Adams-Friendship Area","Alternative Education School","Grades PreK-12","20",12,"60.000000                     ",8,"40.000000                     ",2,"10.000000                     ",0,"0.000000                      ",1,"5.000000                      ",0,"0.000000                      ",17,"85.000000                     "
"2003","53453","05","0105","","03","Elem      ","N","Almond-Bancroft","","Elementary School Type/ Prek-12","245",107,"43.673400                     ",138,"56.326500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",42,"17.142800                     ",203,"82.857100                     "
"2003","53453","05","0105","","03","Mid/Jr Hi ","N","Almond-Bancroft","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53453","05","0105","","03","High      ","N","Almond-Bancroft","","High School Type/ PreK-12","300",124,"41.333300                     ",176,"58.666600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",31,"10.333300                     ",269,"89.666600                     "
"2003","53453","05","0105","","03","El/Sec    ","N","Almond-Bancroft","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53453","05","0105","","03","Summary   ","N","Almond-Bancroft","","Grades PreK-12","545",231,"42.385300                     ",314,"57.614600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",73,"13.394400                     ",472,"86.605500                     "
"2003","50157","05","0105","0020","04","Elem      ","N","Almond-Bancroft","Almond El","Grades PreK-12","203",87,"42.857100                     ",116,"57.142800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",37,"18.226600                     ",166,"81.773300                     "
"2003","50158","05","0105","0040","04","High      ","N","Almond-Bancroft","Almond Hi","Grades PreK-12","300",124,"41.333300                     ",176,"58.666600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",31,"10.333300                     ",269,"89.666600                     "
"2003","50159","05","0105","0060","04","Elem      ","N","Almond-Bancroft","Bancroft El","Grades PreK-12","42",20,"47.619000                     ",22,"52.380900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",5,"11.904700                     ",37,"88.095200                     "
"2003","53608","05","0126","","03","Elem      ","N","Tomorrow River","","Elementary School Type/ Prek-12","396",185,"46.717100                     ",211,"53.282800                     ",0,"0.000000                      ",1,"0.252500                      ",4,"1.010100                      ",0,"0.000000                      ",391,"98.737300                     "
"2003","53608","05","0126","","03","Mid/Jr Hi ","N","Tomorrow River","","Middle/Junior High School Type/ Prek-12","179",80,"44.692700                     ",99,"55.307200                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.558600                      ",0,"0.000000                      ",178,"99.441300                     "
"2003","53608","05","0126","","03","High      ","N","Tomorrow River","","High School Type/ PreK-12","290",130,"44.827500                     ",160,"55.172400                     ",2,"0.689600                      ",3,"1.034400                      ",1,"0.344800                      ",0,"0.000000                      ",284,"97.931000                     "
