"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"2001","43183","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","All Races","Both Genders","460",10,"2.173900                      ",33,"7.173900                      ",23,"5.000000                      ",29,"6.304300                      ",37,"8.043400                      ",45,"9.782600                      ",34,"7.391300                      ",33,"7.173900                      ",31,"6.739100                      ",34,"7.391300                      ",40,"8.695600                      ",40,"8.695600                      ",28,"6.086900                      ",43,"9.347800                      "
"2001","42057","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","All Races","Both Genders","211",10,"4.739300                      ",33,"15.639800                     ",23,"10.900400                     ",29,"13.744000                     ",37,"17.535500                     ",45,"21.327000                     ",34,"16.113700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","42059","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","All Races","Both Genders","151",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",40,"26.490000                     ",40,"26.490000                     ",28,"18.543000                     ",43,"28.476800                     "
"2001","42060","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","All Races","Both Genders","98",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",33,"33.673400                     ",31,"31.632600                     ",34,"34.693800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","42997","02","0350","","03","Summary   ","N","Belleville","","Grades PreK-12","All Races","Both Genders","888",19,"2.139600                      ",56,"6.306300                      ",64,"7.207200                      ",56,"6.306300                      ",70,"7.882800                      ",82,"9.234200                      ",78,"8.783700                      ",66,"7.432400                      ",69,"7.770200                      ",75,"8.445900                      ",61,"6.869300                      ",64,"7.207200                      ",67,"7.545000                      ",61,"6.869300                      "
"2001","41302","02","0350","0020","04","Elem      ","N","Belleville","Belleville El","Grades PreK-12","All Races","Both Genders","139",19,"13.669000                     ",56,"40.287700                     ",64,"46.043100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","41303","02","0350","0040","04","High      ","N","Belleville","Belleville Hi","Grades PreK-12","All Races","Both Genders","253",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",61,"24.110600                     ",64,"25.296400                     ",67,"26.482200                     ",61,"24.110600                     "
"2001","41304","02","0350","0060","04","Mid/Jr Hi ","N","Belleville","Belleville Mid","Grades PreK-12","All Races","Both Genders","144",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",69,"47.916600                     ",75,"52.083300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","42890","02","0350","0100","04","Elem      ","N","Belleville","Belleville Intermediate","Grades PreK-12","All Races","Both Genders","352",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",56,"15.909000                     ",70,"19.886300                     ",82,"23.295400                     ",78,"22.159000                     ",66,"18.750000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","43184","02","0413","","03","Summary   ","N","Beloit","","Grades PreK-12","All Races","Both Genders","6880",201,"2.921500                      ",528,"7.674400                      ",554,"8.052300                      ",517,"7.514500                      ",584,"8.488300                      ",561,"8.154000                      ",566,"8.226700                      ",503,"7.311000                      ",521,"7.572600                      ",454,"6.598800                      ",668,"9.709300                      ",461,"6.700500                      ",429,"6.235400                      ",333,"4.840100                      "
"2001","41307","02","0413","0020","04","Mid/Jr Hi ","N","Beloit","Aldrich Mid","Grades PreK-12","All Races","Both Genders","727",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",246,"33.837600                     ",267,"36.726200                     ",214,"29.436000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","41308","02","0413","0040","04","Elem      ","N","Beloit","Burdge El","Grades PreK-12","All Races","Both Genders","209",32,"15.311000                     ",24,"11.483200                     ",25,"11.961700                     ",25,"11.961700                     ",32,"15.311000                     ",36,"17.224800                     ",35,"16.746400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","41309","02","0413","0060","04","Elem      ","N","Beloit","Converse El","Grades PreK-12","All Races","Both Genders","349",0,"0.000000                      ",67,"19.197700                     ",60,"17.191900                     ",55,"15.759300                     ",51,"14.613100                     ",41,"11.747800                     ",75,"21.489900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","41310","02","0413","0080","04","Elem      ","N","Beloit","Cunningham El","Grades PreK-12","All Races","Both Genders","298",8,"2.684500                      ",53,"17.785200                     ",38,"12.751600                     ",49,"16.442900                     ",54,"18.120800                     ",43,"14.429500                     ",53,"17.785200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","41311","02","0413","0097","04","Elem      ","N","Beloit","Roosevelt PK","Grades PreK-12","All Races","Both Genders","52",52,"100.000000                    ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","41312","02","0413","0110","04","Elem      ","N","Beloit","Gaston El","Grades PreK-12","All Races","Both Genders","300",0,"0.000000                      ",49,"16.333300                     ",48,"16.000000                     ",45,"15.000000                     ",47,"15.666600                     ",67,"22.333300                     ",44,"14.666600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","41313","02","0413","0120","04","Elem      ","N","Beloit","Hackett El","Grades PreK-12","All Races","Both Genders","347",32,"9.221900                      ",60,"17.291000                     ",52,"14.985500                     ",47,"13.544600                     ",56,"16.138300                     ",56,"16.138300                     ",44,"12.680100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
