"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2003","53692","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","All Races","Both Genders",7794,221,"2.8355144900                  ",645,"8.2755966100                  ",58,"0.7441621700                  ",6870,"88.1447267100                 "
"2003","53692","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",2231,24,"1.0757507800                  ",128,"5.7373375100                  ",5,"0.2241147400                  ",2074,"92.9627969500                 "
"2003","53692","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","All Races","Both Genders",4918,50,"1.0166734400                  ",144,"2.9280195200                  ",18,"0.3660024400                  ",4706,"95.6893045900                 "
"2003","53692","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2003","53692","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders",14943,295,"1.9741685000                  ",917,"6.1366526100                  ",81,"0.5420598200                  ",13650,"91.3471190500                 "
"2003","53129","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders",1499,1,"0.0667111400                  ",14,"0.9339559700                  ",1,"0.0667111400                  ",1483,"98.9326217400                 "
"2003","53188","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders",1702,46,"2.7027027000                  ",91,"5.3466509900                  ",13,"0.7638072800                  ",1552,"91.1868390100                 "
"2003","53128","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders",1461,3,"0.2053388000                  ",36,"2.4640657000                  ",4,"0.2737850700                  ",1418,"97.0568104000                 "
"2003","50160","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders",299,50,"16.7224080200                 ",7,"2.3411371200                  ",5,"1.6722408000                  ",237,"79.2642140400                 "
"2003","50161","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders",222,5,"2.2522522500                  ",84,"37.8378378300                 ",2,"0.9009009000                  ",131,"59.0090090000                 "
"2003","50162","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","All Races","Both Genders",304,1,"0.3289473600                  ",27,"8.8815789400                  ",7,"2.3026315700                  ",269,"88.4868421000                 "
"2003","54221","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","All Races","Both Genders",335,0,"0.0000000000                  ",0,"0.0000000000                  ",1,"0.2985074600                  ",334,"99.7014925300                 "
"2003","55146","06","0147","0115","04","Elem      ","Y","Appleton Area","Elementary TAG School","Grades PreK-12","All Races","Both Genders",39,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",39,"100.0000000000                "
"2003","50163","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","All Races","Both Genders",448,1,"0.2232142800                  ",5,"1.1160714200                  ",0,"0.0000000000                  ",442,"98.6607142800                 "
"2003","55148","06","0147","0125","04","Elem      ","Y","Appleton Area","Wisconsin Connections Academy","Grades PreK-12","All Races","Both Genders",238,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",238,"100.0000000000                "
"2003","50204","06","0147","0130","04","Elem      ","N","Appleton Area","Ferber El","Grades PreK-12","All Races","Both Genders",808,2,"0.2475247500                  ",47,"5.8168316800                  ",3,"0.3712871200                  ",756,"93.5643564300                 "
"2003","50205","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","All Races","Both Genders",242,6,"2.4793388400                  ",59,"24.3801652800                 ",4,"1.6528925600                  ",173,"71.4876033000                 "
"2003","50206","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","All Races","Both Genders",419,3,"0.7159904500                  ",35,"8.3532219500                  ",6,"1.4319809000                  ",375,"89.4988066800                 "
"2003","50207","06","0147","0180","04","Elem      ","N","Appleton Area","Highlands El","Grades PreK-12","All Races","Both Genders",628,35,"5.5732484000                  ",85,"13.5350318400                 ",9,"1.4331210100                  ",499,"79.4585987200                 "
"2003","53130","06","0147","0190","04","Elem      ","N","Appleton Area","Horizons El","Grades PreK-12","All Races","Both Genders",476,61,"12.8151260500                 ",61,"12.8151260500                 ",5,"1.0504201600                  ",349,"73.3193277300                 "
"2003","53132","06","0147","0195","04","Elem      ","N","Appleton Area","Houdini El","Grades PreK-12","All Races","Both Genders",642,0,"0.0000000000                  ",2,"0.3115264700                  ",3,"0.4672897100                  ",637,"99.2211838000                 "
"2003","54535","06","0147","0200","04","Elem      ","N","Appleton Area","Huntley El","Grades PreK-12","All Races","Both Genders",568,1,"0.1760563300                  ",13,"2.2887323900                  ",0,"0.0000000000                  ",554,"97.5352112600                 "
"2003","54506","06","0147","0210","04","Mid/Jr Hi ","Y","Appleton Area","Magellan Mid","Grades PreK-12","All Races","Both Genders",46,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",46,"100.0000000000                "
"2003","53133","06","0147","0220","04","Elem      ","N","Appleton Area","Berry El","Grades PreK-12","All Races","Both Genders",524,3,"0.5725190800                  ",5,"0.9541984700                  ",0,"0.0000000000                  ",516,"98.4732824400                 "
"2003","54477","06","0147","0230","04","Mid/Jr Hi ","Y","Appleton Area","Appleton Community Learning Center","Grades PreK-12","All Races","Both Genders",5,0,"0.0000000000                  ",1,"20.0000000000                 ",0,"0.0000000000                  ",4,"80.0000000000                 "
"2003","53119","06","0147","0240","04","Elem      ","N","Appleton Area","Jefferson El","Grades PreK-12","All Races","Both Genders",400,10,"2.5000000000                  ",54,"13.5000000000                 ",2,"0.5000000000                  ",334,"83.5000000000                 "
"2003","53120","06","0147","0260","04","Elem      ","N","Appleton Area","Johnston El","Grades PreK-12","All Races","Both Genders",501,21,"4.1916167600                  ",58,"11.5768463000                 ",3,"0.5988023900                  ",419,"83.6327345300                 "
"2003","53121","06","0147","0280","04","Elem      ","N","Appleton Area","Lincoln El","Grades PreK-12","All Races","Both Genders",428,12,"2.8037383100                  ",82,"19.1588785000                 ",3,"0.7009345700                  ",331,"77.3364485900                 "
"2003","53122","06","0147","0300","04","Mid/Jr Hi ","N","Appleton Area","Madison Mid","Grades PreK-12","All Races","Both Genders",749,8,"1.0680907800                  ",41,"5.4739652800                  ",2,"0.2670226900                  ",698,"93.1909212200                 "
"2003","53123","06","0147","0320","04","Elem      ","N","Appleton Area","McKinley El","Grades PreK-12","All Races","Both Genders",456,8,"1.7543859600                  ",20,"4.3859649100                  ",2,"0.4385964900                  ",426,"93.4210526300                 "
"2003","53124","06","0147","0340","04","Elem      ","N","Appleton Area","Richmond El","Grades PreK-12","All Races","Both Genders",265,3,"1.1320754700                  ",6,"2.2641509400                  ",3,"1.1320754700                  ",253,"95.4716981100                 "
"2003","53125","06","0147","0360","04","Mid/Jr Hi ","N","Appleton Area","Roosevelt Mid","Grades PreK-12","All Races","Both Genders",448,12,"2.6785714200                  ",35,"7.8125000000                  ",3,"0.6696428500                  ",398,"88.8392857100                 "
"2003","53197","06","0147","0400","04","High      ","Y","Appleton Area","Appleton Central Alternative School","Grades PreK-12","All Races","Both Genders",87,0,"0.0000000000                  ",3,"3.4482758600                  ",0,"0.0000000000                  ",84,"96.5517241300                 "
"2003","53127","06","0147","0410","04","Mid/Jr Hi ","N","Appleton Area","Wilson Mid","Grades PreK-12","All Races","Both Genders",540,3,"0.5555555500                  ",46,"8.5185185100                  ",0,"0.0000000000                  ",491,"90.9259259200                 "
"2003","54507","06","0147","0420","04","High      ","Y","Appleton Area","Renaissance Sch","Grades PreK-12","All Races","Both Genders",126,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",126,"100.0000000000                "
"2003","55147","06","0147","0430","04","High      ","Y","Appleton Area","Tesla Engineering Charter School","Grades PreK-12","All Races","Both Genders",34,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",34,"100.0000000000                "
"2003","55149","06","0147","0440","04","High      ","Y","Appleton Area","Appleton eSchool","Grades PreK-12","All Races","Both Genders",9,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",9,"100.0000000000                "
"2003","53555","06","0336","","03","Elem      ","N","Beaver Dam","","Elementary School Type/ Prek-12","All Races","Both Genders",1439,65,"4.5170257100                  ",0,"0.0000000000                  ",6,"0.4169562100                  ",1368,"95.0660180600                 "
"2003","53555","06","0336","","03","Mid/Jr Hi ","N","Beaver Dam","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",741,15,"2.0242914900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",726,"97.9757085000                 "
"2003","53555","06","0336","","03","High      ","N","Beaver Dam","","High School Type/ PreK-12","All Races","Both Genders",1130,6,"0.5309734500                  ",0,"0.0000000000                  ",3,"0.2654867200                  ",1121,"99.2035398200                 "
"2003","53555","06","0336","","03","El/Sec    ","N","Beaver Dam","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",108,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",108,"100.0000000000                "
"2003","53555","06","0336","","03","Summary   ","N","Beaver Dam","","Grades PreK-12","All Races","Both Genders",3418,86,"2.5160912800                  ",0,"0.0000000000                  ",9,"0.2633118700                  ",3323,"97.2205968400                 "
"2003","52573","06","0336","0020","04","Mid/Jr Hi ","N","Beaver Dam","Beaver Dam Mid","Grades PreK-12","All Races","Both Genders",741,15,"2.0242914900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",726,"97.9757085000                 "
"2003","52575","06","0336","0040","04","High      ","N","Beaver Dam","Beaver Dam Hi","Grades PreK-12","All Races","Both Genders",1130,6,"0.5309734500                  ",0,"0.0000000000                  ",3,"0.2654867200                  ",1121,"99.2035398200                 "
