"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2004","67211","11","0119","","03","High Schools","N","Amery","","PreK-12","594                           ","109                           ","18.350100                     ","485                           ","81.649800                     "
"2004","67211","11","0119","","03","Mid/Jr Hi Schools","N","Amery","","PreK-12","426                           ","62                            ","14.553900                     ","364                           ","85.446000                     "
"2004","67211","11","0119","","03","Elem. Schools","N","Amery","","PreK-12","836                           ","88                            ","10.526300                     ","748                           ","89.473600                     "
"2004","67211","11","0119","","03","El/Sec Combined Schls","N","Amery","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67225","11","0119","0020","04","Elem. Schools","N","Amery","Lien El","PreK-12","456                           ","46                            ","10.087700                     ","410                           ","89.912200                     "
"2004","67226","11","0119","0040","04","High Schools","N","Amery","Amery Hi","PreK-12","594                           ","109                           ","18.350100                     ","485                           ","81.649800                     "
"2004","67208","11","0119","0050","04","Elem. Schools","N","Amery","Amery Intermediate","PreK-12","380                           ","42                            ","11.052600                     ","338                           ","88.947300                     "
"2004","67209","11","0119","0060","04","Mid/Jr Hi Schools","N","Amery","Amery Mid","PreK-12","426                           ","62                            ","14.553900                     ","364                           ","85.446000                     "
"2004","67215","11","0231","","03","El/Sec Combined Schls","N","Baldwin-Woodville Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67215","11","0231","","03","Elem. Schools","N","Baldwin-Woodville Area","","PreK-12","526                           ","86                            ","16.349800                     ","440                           ","83.650100                     "
"2004","67215","11","0231","","03","Mid/Jr Hi Schools","N","Baldwin-Woodville Area","","PreK-12","418                           ","53                            ","12.679400                     ","365                           ","87.320500                     "
"2004","67215","11","0231","","03","High Schools","N","Baldwin-Woodville Area","","PreK-12","441                           ","57                            ","12.925100                     ","384                           ","87.074800                     "
"2004","67212","11","0231","0040","04","High Schools","N","Baldwin-Woodville Area","Baldwin-Woodville Hi","PreK-12","441                           ","57                            ","12.925100                     ","384                           ","87.074800                     "
"2004","67213","11","0231","0070","04","Elem. Schools","N","Baldwin-Woodville Area","Greenfield El","PreK-12","526                           ","86                            ","16.349800                     ","440                           ","83.650100                     "
"2004","67131","11","0231","0090","04","Mid/Jr Hi Schools","N","Baldwin-Woodville Area","Viking Mid","PreK-12","418                           ","53                            ","12.679400                     ","365                           ","87.320500                     "
"2004","66034","11","0238","","03","High Schools","N","Unity","","PreK-12","357                           ","71                            ","19.887900                     ","286                           ","80.112000                     "
"2004","66034","11","0238","","03","Mid/Jr Hi Schools","N","Unity","","PreK-12","267                           ","64                            ","23.970000                     ","203                           ","76.029900                     "
"2004","66034","11","0238","","03","Elem. Schools","N","Unity","","PreK-12","481                           ","54                            ","11.226600                     ","427                           ","88.773300                     "
"2004","66034","11","0238","","03","El/Sec Combined Schls","N","Unity","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66050","11","0238","0060","04","Elem. Schools","N","Unity","Unity El","PreK-12","481                           ","54                            ","11.226600                     ","427                           ","88.773300                     "
"2004","66051","11","0238","0100","04","High Schools","N","Unity","Unity Hi","PreK-12","357                           ","71                            ","19.887900                     ","286                           ","80.112000                     "
"2004","66052","11","0238","0120","04","Mid/Jr Hi Schools","N","Unity","Unity Mid","PreK-12","267                           ","64                            ","23.970000                     ","203                           ","76.029900                     "
"2004","66041","11","0308","","03","El/Sec Combined Schls","N","Barron Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66041","11","0308","","03","Elem. Schools","N","Barron Area","","PreK-12","611                           ","82                            ","13.420600                     ","529                           ","86.579300                     "
"2004","66041","11","0308","","03","Mid/Jr Hi Schools","N","Barron Area","","PreK-12","311                           ","45                            ","14.469400                     ","266                           ","85.530500                     "
"2004","66041","11","0308","","03","High Schools","N","Barron Area","","PreK-12","497                           ","65                            ","13.078400                     ","432                           ","86.921500                     "
"2004","66058","11","0308","0020","04","Elem. Schools","N","Barron Area","Almena El","PreK-12","66                            ","4                             ","6.060600                      ","62                            ","93.939300                     "
"2004","66036","11","0308","0030","04","High Schools","N","Barron Area","Barron Hi","PreK-12","484                           ","65                            ","13.429700                     ","419                           ","86.570200                     "
"2004","66099","11","0308","0120","04","Elem. Schools","N","Barron Area","Ridgeland El","PreK-12","85                            ","3                             ","3.529400                      ","82                            ","96.470500                     "
"2004","66037","11","0308","0140","04","Mid/Jr Hi Schools","N","Barron Area","Riverview Mid","PreK-12","311                           ","45                            ","14.469400                     ","266                           ","85.530500                     "
"2004","66038","11","0308","0160","04","Elem. Schools","N","Barron Area","Woodland El","PreK-12","460                           ","75                            ","16.304300                     ","385                           ","83.695600                     "
"2004","69822","11","0308","9410","4C","High Schools","Y","Barron Area","Barron County Learning Center","PreK-12","13                            ","0                             ","0.000000                      ","13                            ","100.000000                    "
"2004","66030","11","0441","","03","High Schools","N","Birchwood","","PreK-12","112                           ","18                            ","16.071400                     ","94                            ","83.928500                     "
"2004","66030","11","0441","","03","Mid/Jr Hi Schools","N","Birchwood","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66030","11","0441","","03","Elem. Schools","N","Birchwood","","PreK-12","213                           ","33                            ","15.492900                     ","180                           ","84.507000                     "
"2004","66030","11","0441","","03","El/Sec Combined Schls","N","Birchwood","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66028","11","0441","0020","04","Elem. Schools","N","Birchwood","Birchwood El","PreK-12","213                           ","33                            ","15.492900                     ","180                           ","84.507000                     "
"2004","66029","11","0441","0040","04","High Schools","N","Birchwood","Birchwood Hi","PreK-12","112                           ","18                            ","16.071400                     ","94                            ","83.928500                     "
