"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2003","53597","07","0070","","03","High Schools","N","Algoma","","PreK-12","266                           ","29                            ","10.902200                     ","237                           ","89.097700                     "
"2003","53597","07","0070","","03","Mid/Jr Hi Schools","N","Algoma","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53597","07","0070","","03","Elem. Schools","N","Algoma","","PreK-12","376                           ","75                            ","19.946800                     ","301                           ","80.053100                     "
"2003","53597","07","0070","","03","El/Sec Combined Schls","N","Algoma","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52705","07","0070","0020","04","Elem. Schools","N","Algoma","Algoma El","PreK-12","376                           ","75                            ","19.946800                     ","301                           ","80.053100                     "
"2003","52706","07","0070","0040","04","High Schools","N","Algoma","Algoma Hi","PreK-12","266                           ","29                            ","10.902200                     ","237                           ","89.097700                     "
"2003","53604","07","0182","","03","El/Sec Combined Schls","N","Ashwaubenon","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53604","07","0182","","03","Elem. Schools","N","Ashwaubenon","","PreK-12","1278                          ","180                           ","14.084500                     ","1098                          ","85.915400                     "
"2003","53604","07","0182","","03","Mid/Jr Hi Schools","N","Ashwaubenon","","PreK-12","739                           ","118                           ","15.967500                     ","621                           ","84.032400                     "
"2003","53604","07","0182","","03","High Schools","N","Ashwaubenon","","PreK-12","1109                          ","152                           ","13.706000                     ","957                           ","86.293900                     "
"2003","52749","07","0182","0020","04","High Schools","N","Ashwaubenon","Ashwaubenon Hi","PreK-12","1109                          ","152                           ","13.706000                     ","957                           ","86.293900                     "
"2003","52750","07","0182","0045","04","Mid/Jr Hi Schools","N","Ashwaubenon","Parkview Mid","PreK-12","739                           ","118                           ","15.967500                     ","621                           ","84.032400                     "
"2003","52738","07","0182","0050","04","Elem. Schools","N","Ashwaubenon","Pioneer El","PreK-12","450                           ","44                            ","9.777700                      ","406                           ","90.222200                     "
"2003","52751","07","0182","0055","04","Elem. Schools","N","Ashwaubenon","Cormier School and Early Learning","PreK-12","209                           ","46                            ","22.009500                     ","163                           ","77.990400                     "
"2003","52752","07","0182","0060","04","Elem. Schools","N","Ashwaubenon","Valley View El","PreK-12","619                           ","90                            ","14.539500                     ","529                           ","85.460400                     "
"2003","53575","07","0658","","03","High Schools","N","Brillion","","PreK-12","331                           ","19                            ","5.740100                      ","312                           ","94.259800                     "
"2003","53575","07","0658","","03","Mid/Jr Hi Schools","N","Brillion","","PreK-12","185                           ","18                            ","9.729700                      ","167                           ","90.270200                     "
"2003","53575","07","0658","","03","Elem. Schools","N","Brillion","","PreK-12","330                           ","108                           ","32.727200                     ","222                           ","67.272700                     "
"2003","53575","07","0658","","03","El/Sec Combined Schls","N","Brillion","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52645","07","0658","0020","04","Elem. Schools","N","Brillion","Brillion El","PreK-12","330                           ","108                           ","32.727200                     ","222                           ","67.272700                     "
"2003","52646","07","0658","0021","04","Mid/Jr Hi Schools","N","Brillion","Brillion Mid","PreK-12","185                           ","18                            ","9.729700                      ","167                           ","90.270200                     "
"2003","52647","07","0658","0040","04","High Schools","N","Brillion","Brillion Hi","PreK-12","331                           ","19                            ","5.740100                      ","312                           ","94.259800                     "
"2003","53259","07","1029","","03","El/Sec Combined Schls","N","Cedar Grove-Belgium Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53259","07","1029","","03","Elem. Schools","N","Cedar Grove-Belgium Area","","PreK-12","416                           ","59                            ","14.182600                     ","357                           ","85.817300                     "
"2003","53259","07","1029","","03","Mid/Jr Hi Schools","N","Cedar Grove-Belgium Area","","PreK-12","288                           ","38                            ","13.194400                     ","250                           ","86.805500                     "
"2003","53259","07","1029","","03","High Schools","N","Cedar Grove-Belgium Area","","PreK-12","307                           ","29                            ","9.446200                      ","278                           ","90.553700                     "
"2003","51564","07","1029","0020","04","Elem. Schools","N","Cedar Grove-Belgium Area","Cedar Grove El","PreK-12","416                           ","59                            ","14.182600                     ","357                           ","85.817300                     "
"2003","51565","07","1029","0040","04","High Schools","N","Cedar Grove-Belgium Area","Cedar Grove Hi","PreK-12","307                           ","29                            ","9.446200                      ","278                           ","90.553700                     "
"2003","54204","07","1029","0200","04","Mid/Jr Hi Schools","N","Cedar Grove-Belgium Area","Cedar Grove Mid","PreK-12","288                           ","38                            ","13.194400                     ","250                           ","86.805500                     "
"2003","53290","07","1085","","03","High Schools","N","Chilton","","PreK-12","471                           ","36                            ","7.643300                      ","435                           ","92.356600                     "
"2003","53290","07","1085","","03","Mid/Jr Hi Schools","N","Chilton","","PreK-12","392                           ","71                            ","18.112200                     ","321                           ","81.887700                     "
"2003","53290","07","1085","","03","Elem. Schools","N","Chilton","","PreK-12","420                           ","100                           ","23.809500                     ","320                           ","76.190400                     "
"2003","53290","07","1085","","03","El/Sec Combined Schls","N","Chilton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","51493","07","1085","0020","04","Elem. Schools","N","Chilton","Chilton El","PreK-12","420                           ","100                           ","23.809500                     ","320                           ","76.190400                     "
"2003","54563","07","1085","0030","04","Mid/Jr Hi Schools","N","Chilton","Chilton Mid","PreK-12","392                           ","71                            ","18.112200                     ","321                           ","81.887700                     "
"2003","51494","07","1085","0040","04","High Schools","N","Chilton","Chilton Hi","PreK-12","471                           ","36                            ","7.643300                      ","435                           ","92.356600                     "
