"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2006","09302","05","0014","","03","High Schools","N","Adams-Friendship Area","","High Schools","631",291,46.117200,340,53.882700,8,1.267800,1,.158400,5,.792300,31,4.912800,586,92.868400
"2006","09302","05","0014","","03","Mid/Jr Hi Schools","N","Adams-Friendship Area","","Mid/Jr Hi Schools","456",205,44.956100,251,55.043800,9,1.973600,2,.438500,3,.657800,18,3.947300,424,92.982400
"2006","09302","05","0014","","03","Elem. Schools","N","Adams-Friendship Area","","Elem. Schools","884",431,48.755600,453,51.244300,8,.904900,2,.226200,6,.678700,41,4.638000,827,93.552000
"2006","09302","05","0014","","03","El/Sec Combined Schls","N","Adams-Friendship Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","09302","05","0014","","03","Summary","N","Adams-Friendship Area","","Summary","1971",927,47.031900,1044,52.968000,25,1.268300,5,.253600,14,.710200,90,4.566200,1837,93.201400
"2006","09299","05","0014","0040","04","High Schools","N","Adams-Friendship Area","Adams-Friendship High","High Schools","631",291,46.117200,340,53.882700,8,1.267800,1,.158400,5,.792300,31,4.912800,586,92.868400
"2006","09282","05","0014","0080","04","Elem. Schools","N","Adams-Friendship Area","Castle Rock Elementary","Elem. Schools","151",76,50.331100,75,49.668800,0,.000000,0,.000000,0,.000000,3,1.986700,148,98.013200
"2006","09301","05","0014","0130","04","Elem. Schools","N","Adams-Friendship Area","Adams-Friendship Elementary","Elem. Schools","434",214,49.308700,220,50.691200,7,1.612900,2,.460800,5,1.152000,29,6.682000,391,90.092100
"2006","09579","05","0014","0140","04","Elem. Schools","N","Adams-Friendship Area","Grand Marsh Elementary","Elem. Schools","129",66,51.162700,63,48.837200,0,.000000,0,.000000,0,.000000,7,5.426300,122,94.573600
"2006","09570","05","0014","0180","04","Elem. Schools","N","Adams-Friendship Area","Pine Land Elementary","Elem. Schools","75",33,44.000000,42,56.000000,1,1.333300,0,.000000,0,.000000,0,.000000,74,98.666600
"2006","14455","05","0014","0200","04","Elem. Schools","N","Adams-Friendship Area","Roche A Cri Elementary","Elem. Schools","95",42,44.210500,53,55.789400,0,.000000,0,.000000,1,1.052600,2,2.105200,92,96.842100
"2006","09300","05","0014","0210","04","Mid/Jr Hi Schools","N","Adams-Friendship Area","Adams-Friendship Middle","Mid/Jr Hi Schools","456",205,44.956100,251,55.043800,9,1.973600,2,.438500,3,.657800,18,3.947300,424,92.982400
"2006","71180","05","0014","0400","04","High Schools","N","Adams-Friendship Area","Alternative Education School","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","17317","05","0105","","03","High Schools","N","Almond-Bancroft","","High Schools","277",118,42.599200,159,57.400700,2,.722000,0,.000000,0,.000000,27,9.747200,248,89.530600
"2006","17317","05","0105","","03","Mid/Jr Hi Schools","N","Almond-Bancroft","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","17317","05","0105","","03","Elem. Schools","N","Almond-Bancroft","","Elem. Schools","214",100,46.728900,114,53.271000,1,.467200,0,.000000,0,.000000,37,17.289700,176,82.242900
"2006","17317","05","0105","","03","El/Sec Combined Schls","N","Almond-Bancroft","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","17317","05","0105","","03","Summary","N","Almond-Bancroft","","Summary","491",218,44.399100,273,55.600800,3,.610900,0,.000000,0,.000000,64,13.034600,424,86.354300
"2006","17313","05","0105","0020","04","Elem. Schools","N","Almond-Bancroft","Almond Elementary","Elem. Schools","175",81,46.285700,94,53.714200,1,.571400,0,.000000,0,.000000,31,17.714200,143,81.714200
"2006","17314","05","0105","0040","04","High Schools","N","Almond-Bancroft","Almond High","High Schools","277",118,42.599200,159,57.400700,2,.722000,0,.000000,0,.000000,27,9.747200,248,89.530600
"2006","17315","05","0105","0060","04","Elem. Schools","N","Almond-Bancroft","Bancroft Elementary","Elem. Schools","39",19,48.717900,20,51.282000,0,.000000,0,.000000,0,.000000,6,15.384600,33,84.615300
"2006","12359","05","0126","","03","High Schools","N","Tomorrow River","","High Schools","254",112,44.094400,142,55.905500,0,.000000,1,.393700,0,.000000,3,1.181100,250,98.425100
"2006","12359","05","0126","","03","Mid/Jr Hi Schools","N","Tomorrow River","","Mid/Jr Hi Schools","224",104,46.428500,120,53.571400,0,.000000,1,.446400,2,.892800,3,1.339200,218,97.321400
"2006","12359","05","0126","","03","Elem. Schools","N","Tomorrow River","","Elem. Schools","434",210,48.387000,224,51.612900,1,.230400,5,1.152000,7,1.612900,7,1.612900,414,95.391700
"2006","12359","05","0126","","03","El/Sec Combined Schls","N","Tomorrow River","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","12359","05","0126","","03","Summary","N","Tomorrow River","","Summary","912",426,46.710500,486,53.289400,1,.109600,7,.767500,9,.986800,13,1.425400,882,96.710500
"2006","12354","05","0126","0020","04","Elem. Schools","N","Tomorrow River","Amherst Elementary","Elem. Schools","434",210,48.387000,224,51.612900,1,.230400,5,1.152000,7,1.612900,7,1.612900,414,95.391700
"2006","12355","05","0126","0060","04","High Schools","N","Tomorrow River","Amherst High","High Schools","254",112,44.094400,142,55.905500,0,.000000,1,.393700,0,.000000,3,1.181100,250,98.425100
"2006","12356","05","0126","0080","04","Mid/Jr Hi Schools","N","Tomorrow River","Amherst Middle","Mid/Jr Hi Schools","224",104,46.428500,120,53.571400,0,.000000,1,.446400,2,.892800,3,1.339200,218,97.321400
"2006","12472","05","0203","","03","High Schools","N","Auburndale","","High Schools","425",192,45.176400,233,54.823500,1,.235200,0,.000000,1,.235200,7,1.647000,416,97.882300
"2006","12472","05","0203","","03","Mid/Jr Hi Schools","N","Auburndale","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","12472","05","0203","","03","Elem. Schools","N","Auburndale","","Elem. Schools","438",210,47.945200,228,52.054700,0,.000000,0,.000000,3,.684900,7,1.598100,428,97.716800
"2006","12472","05","0203","","03","El/Sec Combined Schls","N","Auburndale","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","12472","05","0203","","03","Summary","N","Auburndale","","Summary","863",402,46.581600,461,53.418300,1,.115800,0,.000000,4,.463400,14,1.622200,844,97.798300
"2006","12467","05","0203","0040","04","Elem. Schools","N","Auburndale","Auburndale Elementary","Elem. Schools","438",210,47.945200,228,52.054700,0,.000000,0,.000000,3,.684900,7,1.598100,428,97.716800
"2006","12468","05","0203","0060","04","High Schools","N","Auburndale","Auburndale High","High Schools","425",192,45.176400,233,54.823500,1,.235200,0,.000000,1,.235200,7,1.647000,416,97.882300
"2006","09326","05","0280","","03","High Schools","N","Baraboo","","High Schools","1031",513,49.757500,518,50.242400,17,1.648800,14,1.357900,14,1.357900,18,1.745800,968,93.889400
"2006","09326","05","0280","","03","Mid/Jr Hi Schools","N","Baraboo","","Mid/Jr Hi Schools","723",341,47.164500,382,52.835400,18,2.489600,8,1.106500,16,2.213000,25,3.457800,656,90.733000
"2006","09326","05","0280","","03","Elem. Schools","N","Baraboo","","Elem. Schools","1217",573,47.082900,644,52.917000,41,3.368900,13,1.068200,26,2.136400,55,4.519300,1082,88.907100
"2006","09326","05","0280","","03","El/Sec Combined Schls","N","Baraboo","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","09326","05","0280","","03","Summary","N","Baraboo","","Summary","2971",1427,48.030900,1544,51.969000,76,2.558000,35,1.178000,56,1.884800,98,3.298500,2706,91.080400
"2006","09314","05","0280","0020","04","Mid/Jr Hi Schools","N","Baraboo","Jack Young Middle School","Mid/Jr Hi Schools","723",341,47.164500,382,52.835400,18,2.489600,8,1.106500,16,2.213000,25,3.457800,656,90.733000
"2006","09315","05","0280","0040","04","High Schools","N","Baraboo","Baraboo High","High Schools","1031",513,49.757500,518,50.242400,17,1.648800,14,1.357900,14,1.357900,18,1.745800,968,93.889400
"2006","09316","05","0280","0060","04","Elem. Schools","N","Baraboo","East Elementary","Elem. Schools","362",168,46.408800,194,53.591100,17,4.696100,6,1.657400,6,1.657400,10,2.762400,323,89.226500
"2006","09318","05","0280","0110","04","Elem. Schools","N","Baraboo","Willson Elementary","Elem. Schools","290",130,44.827500,160,55.172400,5,1.724100,4,1.379300,10,3.448200,18,6.206800,253,87.241300
"2006","00066","05","0280","0120","04","Elem. Schools","N","Baraboo","West Elementary-Kindergarten Center","Elem. Schools","125",65,52.000000,60,48.000000,3,2.400000,0,.000000,2,1.600000,6,4.800000,114,91.200000
"2006","09712","05","0280","0140","04","Elem. Schools","N","Baraboo","North Freedom Elementary","Elem. Schools","156",70,44.871700,86,55.128200,5,3.205100,1,.641000,1,.641000,0,.000000,149,95.512800
"2006","09319","05","0280","0180","04","Elem. Schools","N","Baraboo","South Elementary","Elem. Schools","284",140,49.295700,144,50.704200,11,3.873200,2,.704200,7,2.464700,21,7.394300,243,85.563300
"2006","09458","05","0882","","03","High Schools","N","Cambria-Friesland","","High Schools","251",126,50.199200,125,49.800700,0,.000000,0,.000000,1,.398400,46,18.326600,204,81.274900
"2006","09458","05","0882","","03","Mid/Jr Hi Schools","N","Cambria-Friesland","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","09458","05","0882","","03","Elem. Schools","N","Cambria-Friesland","","Elem. Schools","219",96,43.835600,123,56.164300,0,.000000,0,.000000,0,.000000,29,13.242000,190,86.757900
