"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2003","53574","08","0602","","03","Elem      ","N","Bonduel","","Elementary School Type/ Prek-12","All Races","Both Genders",340,119,"35.0000000000                 ",221,"65.0000000000                 "
"2003","53574","08","0602","","03","Mid/Jr Hi ","N","Bonduel","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",207,59,"28.5024154500                 ",148,"71.4975845400                 "
"2003","53574","08","0602","","03","High      ","N","Bonduel","","High School Type/ PreK-12","All Races","Both Genders",342,63,"18.4210526300                 ",279,"81.5789473600                 "
"2003","53574","08","0602","","03","El/Sec    ","N","Bonduel","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53574","08","0602","","03","Summary   ","N","Bonduel","","Grades PreK-12","All Races","Both Genders",889,241,"27.1091113600                 ",648,"72.8908886300                 "
"2003","51922","08","0602","0020","04","Elem      ","N","Bonduel","Bonduel El","Grades PreK-12","All Races","Both Genders",234,83,"35.4700854700                 ",151,"64.5299145200                 "
"2003","51923","08","0602","0021","04","Mid/Jr Hi ","N","Bonduel","Bonduel Mid","Grades PreK-12","All Races","Both Genders",207,59,"28.5024154500                 ",148,"71.4975845400                 "
"2003","54571","08","0602","0040","04","High      ","N","Bonduel","Bonduel Hi","Grades PreK-12","All Races","Both Genders",342,63,"18.4210526300                 ",279,"81.5789473600                 "
"2003","52648","08","0602","0060","04","Elem      ","N","Bonduel","Cecil El","Grades PreK-12","All Races","Both Genders",54,26,"48.1481481400                 ",28,"51.8518518500                 "
"2003","51924","08","0602","0080","04","Elem      ","N","Bonduel","Navarino El","Grades PreK-12","All Races","Both Genders",52,10,"19.2307692300                 ",42,"80.7692307600                 "
"2003","53398","08","0623","","03","Elem      ","N","Bowler","","Elementary School Type/ Prek-12","All Races","Both Genders",276,121,"43.8405797100                 ",155,"56.1594202800                 "
"2003","53398","08","0623","","03","Mid/Jr Hi ","N","Bowler","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53398","08","0623","","03","High      ","N","Bowler","","High School Type/ PreK-12","All Races","Both Genders",251,126,"50.1992031800                 ",125,"49.8007968100                 "
"2003","53398","08","0623","","03","El/Sec    ","N","Bowler","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53398","08","0623","","03","Summary   ","N","Bowler","","Grades PreK-12","All Races","Both Genders",527,247,"46.8690702000                 ",280,"53.1309297900                 "
"2003","52006","08","0623","0020","04","Elem      ","N","Bowler","Bowler El","Grades PreK-12","All Races","Both Genders",276,121,"43.8405797100                 ",155,"56.1594202800                 "
