"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2004","67121","08","0602","","03","Elem      ","N","Bonduel","","Elementary School Type/ Prek-12","337",147,"43.620100                     ",190,"56.379800                     ",6,"1.780400                      ",0,"0.000000                      ",1,"0.296700                      ",15,"4.451000                      ",315,"93.471800                     "
"2004","67121","08","0602","","03","Mid/Jr Hi ","N","Bonduel","","Middle/Junior High School Type/ Prek-12","192",94,"48.958300                     ",98,"51.041600                     ",1,"0.520800                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",191,"99.479100                     "
"2004","67121","08","0602","","03","High      ","N","Bonduel","","High School Type/ PreK-12","331",165,"49.848900                     ",166,"50.151000                     ",4,"1.208400                      ",2,"0.604200                      ",3,"0.906300                      ",2,"0.604200                      ",320,"96.676700                     "
"2004","67121","08","0602","","03","El/Sec    ","N","Bonduel","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2004","67121","08","0602","","03","Summary   ","N","Bonduel","","Grades PreK-12","860",406,"47.209300                     ",454,"52.790600                     ",11,"1.279000                      ",2,"0.232500                      ",4,"0.465100                      ",17,"1.976700                      ",826,"96.046500                     "
"2004","67135","08","0602","0020","04","Elem      ","N","Bonduel","Bonduel El","Grades PreK-12","294",127,"43.197200                     ",167,"56.802700                     ",6,"2.040800                      ",0,"0.000000                      ",1,"0.340100                      ",13,"4.421700                      ",274,"93.197200                     "
"2004","67136","08","0602","0021","04","Mid/Jr Hi ","N","Bonduel","Bonduel Mid","Grades PreK-12","192",94,"48.958300                     ",98,"51.041600                     ",1,"0.520800                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",191,"99.479100                     "
"2004","67137","08","0602","0040","04","High      ","N","Bonduel","Bonduel Hi","Grades PreK-12","331",165,"49.848900                     ",166,"50.151000                     ",4,"1.208400                      ",2,"0.604200                      ",3,"0.906300                      ",2,"0.604200                      ",320,"96.676700                     "
"2004","67138","08","0602","0080","04","Elem      ","N","Bonduel","Navarino El","Grades PreK-12","43",20,"46.511600                     ",23,"53.488300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",2,"4.651100                      ",41,"95.348800                     "
"2004","66720","08","0623","","03","Elem      ","N","Bowler","","Elementary School Type/ Prek-12","261",133,"50.957800                     ",128,"49.042100                     ",99,"37.931000                     ",3,"1.149400                      ",4,"1.532500                      ",2,"0.766200                      ",153,"58.620600                     "
"2004","66720","08","0623","","03","Mid/Jr Hi ","N","Bowler","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2004","66720","08","0623","","03","High      ","N","Bowler","","High School Type/ PreK-12","227",115,"50.660700                     ",112,"49.339200                     ",84,"37.004400                     ",1,"0.440500                      ",1,"0.440500                      ",0,"0.000000                      ",141,"62.114500                     "
"2004","66720","08","0623","","03","El/Sec    ","N","Bowler","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2004","66720","08","0623","","03","Summary   ","N","Bowler","","Grades PreK-12","488",248,"50.819600                     ",240,"49.180300                     ",183,"37.500000                     ",4,"0.819600                      ",5,"1.024500                      ",2,"0.409800                      ",294,"60.245900                     "
"2004","66718","08","0623","0020","04","Elem      ","N","Bowler","Bowler El","Grades PreK-12","261",133,"50.957800                     ",128,"49.042100                     ",99,"37.931000                     ",3,"1.149400                      ",4,"1.532500                      ",2,"0.766200                      ",153,"58.620600                     "
