"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2005","77956","01","0714","","03","High Schools","N","Elmbrook","","PreK-12","2735                          ","281                           ","10.274200                     ","2454                          ","89.725700                     "
"2005","77956","01","0714","","03","Mid/Jr Hi Schools","N","Elmbrook","","PreK-12","1796                          ","223                           ","12.416400                     ","1573                          ","87.583500                     "
"2005","77956","01","0714","","03","Elem. Schools","N","Elmbrook","","PreK-12","3050                          ","435                           ","14.262200                     ","2615                          ","85.737700                     "
"2005","77956","01","0714","","03","El/Sec Combined Schls","N","Elmbrook","","PreK-12","36                            ","20                            ","55.555500                     ","16                            ","44.444400                     "
"2005","77967","01","0714","0020","04","High Schools","N","Elmbrook","Central High","PreK-12","1352                          ","137                           ","10.133100                     ","1215                          ","89.866800                     "
"2005","77854","01","0714","0040","04","Elem. Schools","N","Elmbrook","Brookfield Elementary","PreK-12","463                           ","53                            ","11.447000                     ","410                           ","88.552900                     "
"2005","77968","01","0714","0060","04","High Schools","N","Elmbrook","East High","PreK-12","1383                          ","144                           ","10.412100                     ","1239                          ","89.587800                     "
"2005","79638","01","0714","0080","04","Elem. Schools","N","Elmbrook","Burleigh Elementary","PreK-12","783                           ","139                           ","17.752200                     ","644                           ","82.247700                     "
"2005","77969","01","0714","0100","04","Elem. Schools","N","Elmbrook","Dixon Elementary","PreK-12","426                           ","61                            ","14.319200                     ","365                           ","85.680700                     "
"2005","77631","01","0714","0150","04","Mid/Jr Hi Schools","N","Elmbrook","Pilgrim Park Middle","PreK-12","879                           ","124                           ","14.106900                     ","755                           ","85.893000                     "
"2005","79614","01","0714","0160","04","El/Sec Combined Schls","N","Elmbrook","Fairview South","PreK-12","36                            ","20                            ","55.555500                     ","16                            ","44.444400                     "
"2005","77855","01","0714","0170","04","Elem. Schools","N","Elmbrook","Hillside Elementary","PreK-12","393                           ","45                            ","11.450300                     ","348                           ","88.549600                     "
"2005","75217","01","0714","0190","04","Elem. Schools","N","Elmbrook","Swanson Elementary","PreK-12","608                           ","96                            ","15.789400                     ","512                           ","84.210500                     "
"2005","77632","01","0714","0250","04","Elem. Schools","N","Elmbrook","Tonawanda Elementary","PreK-12","377                           ","41                            ","10.875300                     ","336                           ","89.124600                     "
"2005","77856","01","0714","0270","04","Mid/Jr Hi Schools","N","Elmbrook","Wisconsin Hills Middle","PreK-12","917                           ","99                            ","10.796000                     ","818                           ","89.203900                     "
"2005","77186","01","0721","","03","El/Sec Combined Schls","N","Brown Deer","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77186","01","0721","","03","Elem. Schools","N","Brown Deer","","PreK-12","562                           ","76                            ","13.523100                     ","486                           ","86.476800                     "
"2005","77186","01","0721","","03","Mid/Jr Hi Schools","N","Brown Deer","","PreK-12","577                           ","67                            ","11.611700                     ","510                           ","88.388200                     "
"2005","77186","01","0721","","03","High Schools","N","Brown Deer","","PreK-12","711                           ","63                            ","8.860700                      ","648                           ","91.139200                     "
"2005","77193","01","0721","0040","04","High Schools","N","Brown Deer","Brown Deer High","PreK-12","711                           ","63                            ","8.860700                      ","648                           ","91.139200                     "
"2005","77194","01","0721","0060","04","Mid/Jr Hi Schools","N","Brown Deer","Brown Deer Middle","PreK-12","577                           ","67                            ","11.611700                     ","510                           ","88.388200                     "
"2005","77195","01","0721","0080","04","Elem. Schools","N","Brown Deer","Dean Elementary","PreK-12","330                           ","40                            ","12.121200                     ","290                           ","87.878700                     "
"2005","77196","01","0721","0090","04","Elem. Schools","N","Brown Deer","Algonquin Elementary","PreK-12","232                           ","36                            ","15.517200                     ","196                           ","84.482700                     "
"2005","78891","01","0721","9200","4C","Mid/Jr Hi Schools","Y","Brown Deer","Passage Middle School","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79635","01","1015","","03","High Schools","N","Cedarburg","","PreK-12","1175                          ","97                            ","8.255300                      ","1078                          ","91.744600                     "
"2005","79635","01","1015","","03","Mid/Jr Hi Schools","N","Cedarburg","","PreK-12","747                           ","65                            ","8.701400                      ","682                           ","91.298500                     "
"2005","79635","01","1015","","03","Elem. Schools","N","Cedarburg","","PreK-12","1239                          ","174                           ","14.043500                     ","1065                          ","85.956400                     "
"2005","79635","01","1015","","03","El/Sec Combined Schls","N","Cedarburg","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79633","01","1015","0020","04","High Schools","N","Cedarburg","Cedarburg High","PreK-12","1175                          ","97                            ","8.255300                      ","1078                          ","91.744600                     "
"2005","77951","01","1015","0070","04","Elem. Schools","N","Cedarburg","Parkview Elementary","PreK-12","445                           ","90                            ","20.224700                     ","355                           ","79.775200                     "
"2005","77952","01","1015","0075","04","Elem. Schools","N","Cedarburg","Westlawn Elementary","PreK-12","321                           ","43                            ","13.395600                     ","278                           ","86.604300                     "
"2005","79634","01","1015","0090","04","Elem. Schools","N","Cedarburg","Thorson Elementary","PreK-12","473                           ","41                            ","8.668000                      ","432                           ","91.331900                     "
"2005","77953","01","1015","0100","04","Mid/Jr Hi Schools","N","Cedarburg","Webster Middle","PreK-12","747                           ","65                            ","8.701400                      ","682                           ","91.298500                     "
"2005","77651","01","1253","","03","El/Sec Combined Schls","N","Cudahy","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
