"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2005","77113","03","0161","","03","High Schools","N","Argyle","","High Schools","198",96,48.484800,102,51.515100,4,2.020200,0,.000000,0,.000000,3,1.515100,191,96.464600
"2005","77113","03","0161","","03","Mid/Jr Hi Schools","N","Argyle","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77113","03","0161","","03","Elem. Schools","N","Argyle","","Elem. Schools","166",79,47.590300,87,52.409600,2,1.204800,0,.000000,0,.000000,4,2.409600,160,96.385500
"2005","77113","03","0161","","03","El/Sec Combined Schls","N","Argyle","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77113","03","0161","","03","Summary","N","Argyle","","Summary","364",175,48.076900,189,51.923000,6,1.648300,0,.000000,0,.000000,7,1.923000,351,96.428500
"2005","77111","03","0161","0020","04","Elem. Schools","N","Argyle","Argyle Elementary","Elem. Schools","166",79,47.590300,87,52.409600,2,1.204800,0,.000000,0,.000000,4,2.409600,160,96.385500
"2005","77112","03","0161","0040","04","High Schools","N","Argyle","Argyle High","High Schools","198",96,48.484800,102,51.515100,4,2.020200,0,.000000,0,.000000,3,1.515100,191,96.464600
"2005","79878","03","0161","0430","04","High Schools","Y","Argyle","ALEA Argyle Land Ethic Academy","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","74918","03","0161","9412","04","High Schools","Y","Argyle","Lafayette County Community","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77100","03","0287","","03","High Schools","N","Barneveld","","High Schools","213",97,45.539900,116,54.460000,0,.000000,0,.000000,0,.000000,2,.938900,211,99.061000
"2005","77100","03","0287","","03","Mid/Jr Hi Schools","N","Barneveld","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77100","03","0287","","03","Elem. Schools","N","Barneveld","","Elem. Schools","186",90,48.387000,96,51.612900,0,.000000,0,.000000,0,.000000,1,.537600,185,99.462300
"2005","77100","03","0287","","03","El/Sec Combined Schls","N","Barneveld","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77100","03","0287","","03","Summary","N","Barneveld","","Summary","399",187,46.867100,212,53.132800,0,.000000,0,.000000,0,.000000,3,.751800,396,99.248100
"2005","77098","03","0287","0020","04","Elem. Schools","N","Barneveld","Barneveld Elementary","Elem. Schools","186",90,48.387000,96,51.612900,0,.000000,0,.000000,0,.000000,1,.537600,185,99.462300
"2005","77099","03","0287","0040","04","High Schools","N","Barneveld","Barneveld High","High Schools","213",97,45.539900,116,54.460000,0,.000000,0,.000000,0,.000000,2,.938900,211,99.061000
"2005","79044","03","0287","9412","4C","High Schools","Y","Barneveld","Lafayette County Community","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77089","03","0364","","03","High Schools","N","Belmont Community","","High Schools","183",100,54.644800,83,45.355100,0,.000000,3,1.639300,1,.546400,0,.000000,179,97.814200
"2005","77089","03","0364","","03","Mid/Jr Hi Schools","N","Belmont Community","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77089","03","0364","","03","Elem. Schools","N","Belmont Community","","Elem. Schools","167",77,46.107700,90,53.892200,0,.000000,3,1.796400,2,1.197600,0,.000000,162,97.005900
"2005","77089","03","0364","","03","El/Sec Combined Schls","N","Belmont Community","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77089","03","0364","","03","Summary","N","Belmont Community","","Summary","350",177,50.571400,173,49.428500,0,.000000,6,1.714200,3,.857100,0,.000000,341,97.428500
"2005","77104","03","0364","0020","04","Elem. Schools","N","Belmont Community","Belmont Elementary","Elem. Schools","167",77,46.107700,90,53.892200,0,.000000,3,1.796400,2,1.197600,0,.000000,162,97.005900
"2005","77088","03","0364","0040","04","High Schools","N","Belmont Community","Belmont High","High Schools","183",100,54.644800,83,45.355100,0,.000000,3,1.639300,1,.546400,0,.000000,179,97.814200
"2005","79045","03","0364","9412","4C","High Schools","Y","Belmont Community","Lafayette County Community","High Schools","2",0,.000000,2,100.000000,0,.000000,0,.000000,0,.000000,0,.000000,2,100.000000
"2005","76792","03","0427","","03","High Schools","N","Benton","","High Schools","18",5,27.777700,13,72.222200,0,.000000,0,.000000,0,.000000,0,.000000,18,100.000000
"2005","76792","03","0427","","03","Mid/Jr Hi Schools","N","Benton","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76792","03","0427","","03","Elem. Schools","N","Benton","","Elem. Schools","25",7,28.000000,18,72.000000,1,4.000000,0,.000000,0,.000000,0,.000000,24,96.000000
"2005","76792","03","0427","","03","El/Sec Combined Schls","N","Benton","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76792","03","0427","","03","Summary","N","Benton","","Summary","43",12,27.906900,31,72.093000,1,2.325500,0,.000000,0,.000000,0,.000000,42,97.674400
"2005","76790","03","0427","0020","04","Elem. Schools","N","Benton","Benton Elementary","Elem. Schools","25",7,28.000000,18,72.000000,1,4.000000,0,.000000,0,.000000,0,.000000,24,96.000000
"2005","76791","03","0427","0040","04","High Schools","N","Benton","Benton High","High Schools","18",5,27.777700,13,72.222200,0,.000000,0,.000000,0,.000000,0,.000000,18,100.000000
"2005","79046","03","0427","9412","4C","High Schools","Y","Benton","Lafayette County Community","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77067","03","0490","","03","High Schools","N","Pecatonica Area","","High Schools","238",106,44.537800,132,55.462100,0,.000000,0,.000000,2,.840300,1,.420100,235,98.739400
"2005","77067","03","0490","","03","Mid/Jr Hi Schools","N","Pecatonica Area","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77067","03","0490","","03","Elem. Schools","N","Pecatonica Area","","Elem. Schools","224",110,49.107100,114,50.892800,0,.000000,0,.000000,1,.446400,0,.000000,223,99.553500
"2005","77067","03","0490","","03","El/Sec Combined Schls","N","Pecatonica Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77067","03","0490","","03","Summary","N","Pecatonica Area","","Summary","462",216,46.753200,246,53.246700,0,.000000,0,.000000,3,.649300,1,.216400,458,99.134100
"2005","77022","03","0490","0020","04","Elem. Schools","N","Pecatonica Area","Pecatonica Elementary","Elem. Schools","224",110,49.107100,114,50.892800,0,.000000,0,.000000,1,.446400,0,.000000,223,99.553500
