"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2004","67818","03","0161","","03","Elem      ","N","Argyle","","Elementary School Type/ Prek-12","All Races","Both Genders",166,38,"22.8915662600                 ",128,"77.1084337300                 "
"2004","67818","03","0161","","03","Mid/Jr Hi ","N","Argyle","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67818","03","0161","","03","High      ","N","Argyle","","High School Type/ PreK-12","All Races","Both Genders",174,38,"21.8390804500                 ",136,"78.1609195400                 "
"2004","67818","03","0161","","03","El/Sec    ","N","Argyle","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67818","03","0161","","03","Summary   ","N","Argyle","","Grades PreK-12","All Races","Both Genders",340,76,"22.3529411700                 ",264,"77.6470588200                 "
"2004","67816","03","0161","0020","04","Elem      ","N","Argyle","Argyle El","Grades PreK-12","All Races","Both Genders",166,38,"22.8915662600                 ",128,"77.1084337300                 "
"2004","67817","03","0161","0040","04","High      ","N","Argyle","Argyle Hi","Grades PreK-12","All Races","Both Genders",174,38,"21.8390804500                 ",136,"78.1609195400                 "
"2004","65141","03","0161","9412","04","High      ","Y","Argyle","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67804","03","0287","","03","Elem      ","N","Barneveld","","Elementary School Type/ Prek-12","All Races","Both Genders",204,17,"8.3333333300                  ",187,"91.6666666600                 "
"2004","67804","03","0287","","03","Mid/Jr Hi ","N","Barneveld","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67804","03","0287","","03","High      ","N","Barneveld","","High School Type/ PreK-12","All Races","Both Genders",223,10,"4.4843049300                  ",213,"95.5156950600                 "
"2004","67804","03","0287","","03","El/Sec    ","N","Barneveld","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67804","03","0287","","03","Summary   ","N","Barneveld","","Grades PreK-12","All Races","Both Genders",427,27,"6.3231850100                  ",400,"93.6768149800                 "
"2004","67802","03","0287","0020","04","Elem      ","N","Barneveld","Barneveld El","Grades PreK-12","All Races","Both Genders",204,17,"8.3333333300                  ",187,"91.6666666600                 "
"2004","67803","03","0287","0040","04","High      ","N","Barneveld","Barneveld Hi","Grades PreK-12","All Races","Both Genders",223,10,"4.4843049300                  ",213,"95.5156950600                 "
"2004","70028","03","0287","9412","4C","High      ","Y","Barneveld","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67792","03","0364","","03","Elem      ","N","Belmont Community","","Elementary School Type/ Prek-12","All Races","Both Genders",166,33,"19.8795180700                 ",133,"80.1204819200                 "
"2004","67792","03","0364","","03","Mid/Jr Hi ","N","Belmont Community","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67792","03","0364","","03","High      ","N","Belmont Community","","High School Type/ PreK-12","All Races","Both Genders",185,25,"13.5135135100                 ",160,"86.4864864800                 "
"2004","67792","03","0364","","03","El/Sec    ","N","Belmont Community","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67792","03","0364","","03","Summary   ","N","Belmont Community","","Grades PreK-12","All Races","Both Genders",351,58,"16.5242165200                 ",293,"83.4757834700                 "
"2004","67809","03","0364","0020","04","Elem      ","N","Belmont Community","Belmont El","Grades PreK-12","All Races","Both Genders",166,33,"19.8795180700                 ",133,"80.1204819200                 "
"2004","67791","03","0364","0040","04","High      ","N","Belmont Community","Belmont Hi","Grades PreK-12","All Races","Both Genders",185,25,"13.5135135100                 ",160,"86.4864864800                 "
"2004","70029","03","0364","9412","4C","High      ","Y","Belmont Community","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",2,,"",,""
"2004","67416","03","0427","","03","Elem      ","N","Benton","","Elementary School Type/ Prek-12","All Races","Both Genders",165,63,"38.1818181800                 ",102,"61.8181818100                 "
"2004","67416","03","0427","","03","Mid/Jr Hi ","N","Benton","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67416","03","0427","","03","High      ","N","Benton","","High School Type/ PreK-12","All Races","Both Genders",126,28,"22.2222222200                 ",98,"77.7777777700                 "
"2004","67416","03","0427","","03","El/Sec    ","N","Benton","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67416","03","0427","","03","Summary   ","N","Benton","","Grades PreK-12","All Races","Both Genders",291,91,"31.2714776600                 ",200,"68.7285223300                 "
"2004","67414","03","0427","0020","04","Elem      ","N","Benton","Benton El","Grades PreK-12","All Races","Both Genders",165,63,"38.1818181800                 ",102,"61.8181818100                 "
"2004","67415","03","0427","0040","04","High      ","N","Benton","Benton Hi","Grades PreK-12","All Races","Both Genders",126,28,"22.2222222200                 ",98,"77.7777777700                 "
"2004","70030","03","0427","9412","4C","High      ","Y","Benton","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",2,,"",,""
"2004","67763","03","0490","","03","Elem      ","N","Pecatonica Area","","Elementary School Type/ Prek-12","All Races","Both Genders",220,43,"19.5454545400                 ",177,"80.4545454500                 "
"2004","67763","03","0490","","03","Mid/Jr Hi ","N","Pecatonica Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67763","03","0490","","03","High      ","N","Pecatonica Area","","High School Type/ PreK-12","All Races","Both Genders",262,17,"6.4885496100                  ",245,"93.5114503800                 "
"2004","67763","03","0490","","03","El/Sec    ","N","Pecatonica Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67763","03","0490","","03","Summary   ","N","Pecatonica Area","","Grades PreK-12","All Races","Both Genders",482,60,"12.4481327800                 ",422,"87.5518672100                 "
"2004","67706","03","0490","0020","04","Elem      ","N","Pecatonica Area","Pecatonica El","Grades PreK-12","All Races","Both Genders",220,43,"19.5454545400                 ",177,"80.4545454500                 "
"2004","67762","03","0490","0040","04","High      ","N","Pecatonica Area","Pecatonica Hi","Grades PreK-12","All Races","Both Genders",262,17,"6.4885496100                  ",245,"93.5114503800                 "
"2004","69826","03","0490","9412","4C","High      ","Y","Pecatonica Area","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67422","03","0609","","03","Elem      ","N","Boscobel Area","","Elementary School Type/ Prek-12","All Races","Both Genders",482,218,"45.2282157600                 ",264,"54.7717842300                 "
"2004","67422","03","0609","","03","Mid/Jr Hi ","N","Boscobel Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",154,67,"43.5064935000                 ",87,"56.4935064900                 "
"2004","67422","03","0609","","03","High      ","N","Boscobel Area","","High School Type/ PreK-12","All Races","Both Genders",315,80,"25.3968253900                 ",235,"74.6031746000                 "
"2004","67422","03","0609","","03","El/Sec    ","N","Boscobel Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67422","03","0609","","03","Summary   ","N","Boscobel Area","","Grades PreK-12","All Races","Both Genders",951,365,"38.3806519400                 ",586,"61.6193480500                 "
"2004","67419","03","0609","0020","04","Elem      ","N","Boscobel Area","Boscobel El","Grades PreK-12","All Races","Both Genders",482,218,"45.2282157600                 ",264,"54.7717842300                 "
"2004","67420","03","0609","0040","04","High      ","N","Boscobel Area","Boscobel Hi","Grades PreK-12","All Races","Both Genders",315,80,"25.3968253900                 ",235,"74.6031746000                 "
"2004","67421","03","0609","0060","04","Mid/Jr Hi ","N","Boscobel Area","Boscobel Jr","Grades PreK-12","All Races","Both Genders",154,67,"43.5064935000                 ",87,"56.4935064900                 "
"2004","67405","03","0994","","03","Elem      ","N","Cassville","","Elementary School Type/ Prek-12","All Races","Both Genders",128,34,"26.5625000000                 ",94,"73.4375000000                 "
"2004","67405","03","0994","","03","Mid/Jr Hi ","N","Cassville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67405","03","0994","","03","High      ","N","Cassville","","High School Type/ PreK-12","All Races","Both Genders",198,36,"18.1818181800                 ",162,"81.8181818100                 "
"2004","67405","03","0994","","03","El/Sec    ","N","Cassville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67405","03","0994","","03","Summary   ","N","Cassville","","Grades PreK-12","All Races","Both Genders",326,70,"21.4723926300                 ",256,"78.5276073600                 "
"2004","67403","03","0994","0020","04","Elem      ","N","Cassville","Cassville El","Grades PreK-12","All Races","Both Genders",128,34,"26.5625000000                 ",94,"73.4375000000                 "
"2004","67404","03","0994","0040","04","High      ","N","Cassville","Cassville Hi","Grades PreK-12","All Races","Both Genders",198,36,"18.1818181800                 ",162,"81.8181818100                 "
"2004","67410","03","1246","","03","Elem      ","N","Cuba City","","Elementary School Type/ Prek-12","All Races","Both Genders",308,84,"27.2727272700                 ",224,"72.7272727200                 "
"2004","67410","03","1246","","03","Mid/Jr Hi ","N","Cuba City","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",83,12,"14.4578313200                 ",71,"85.5421686700                 "
"2004","67410","03","1246","","03","High      ","N","Cuba City","","High School Type/ PreK-12","All Races","Both Genders",289,22,"7.6124567400                  ",267,"92.3875432500                 "
"2004","67410","03","1246","","03","El/Sec    ","N","Cuba City","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67410","03","1246","","03","Summary   ","N","Cuba City","","Grades PreK-12","All Races","Both Genders",680,118,"17.3529411700                 ",562,"82.6470588200                 "
"2004","67406","03","1246","0020","04","Elem      ","N","Cuba City","Cuba City El","Grades PreK-12","All Races","Both Genders",233,74,"31.7596566500                 ",159,"68.2403433400                 "
"2004","67407","03","1246","0030","04","Mid/Jr Hi ","N","Cuba City","Cuba City Jr","Grades PreK-12","All Races","Both Genders",83,12,"14.4578313200                 ",71,"85.5421686700                 "
"2004","67408","03","1246","0040","04","High      ","N","Cuba City","Cuba City Hi","Grades PreK-12","All Races","Both Genders",289,22,"7.6124567400                  ",267,"92.3875432500                 "
"2004","67411","03","1246","0060","04","Elem      ","N","Cuba City","Dickeyville El","Grades PreK-12","All Races","Both Genders",75,10,"13.3333333300                 ",65,"86.6666666600                 "
"2004","67745","03","1295","","03","Elem      ","N","Darlington Community","","Elementary School Type/ Prek-12","All Races","Both Genders",559,89,"15.9212880100                 ",470,"84.0787119800                 "
"2004","67745","03","1295","","03","Mid/Jr Hi ","N","Darlington Community","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67745","03","1295","","03","High      ","N","Darlington Community","","High School Type/ PreK-12","All Races","Both Genders",301,42,"13.9534883700                 ",259,"86.0465116200                 "
"2004","67745","03","1295","","03","El/Sec    ","N","Darlington Community","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67745","03","1295","","03","Summary   ","N","Darlington Community","","Grades PreK-12","All Races","Both Genders",860,131,"15.2325581300                 ",729,"84.7674418600                 "
"2004","67743","03","1295","0040","04","High      ","N","Darlington Community","Darlington Hi","Grades PreK-12","All Races","Both Genders",301,42,"13.9534883700                 ",259,"86.0465116200                 "
"2004","65591","03","1295","0160","04","Elem      ","N","Darlington Community","Darlington El/Mid","Grades PreK-12","All Races","Both Genders",559,89,"15.9212880100                 ",470,"84.0787119800                 "
"2004","69834","03","1295","9412","4C","High      ","Y","Darlington Community","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67740","03","1428","","03","Elem      ","N","Dodgeville","","Elementary School Type/ Prek-12","All Races","Both Genders",583,130,"22.2984562600                 ",453,"77.7015437300                 "
"2004","67740","03","1428","","03","Mid/Jr Hi ","N","Dodgeville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",266,61,"22.9323308200                 ",205,"77.0676691700                 "
"2004","67740","03","1428","","03","High      ","N","Dodgeville","","High School Type/ PreK-12","All Races","Both Genders",435,69,"15.8620689600                 ",366,"84.1379310300                 "
"2004","67740","03","1428","","03","El/Sec    ","N","Dodgeville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67740","03","1428","","03","Summary   ","N","Dodgeville","","Grades PreK-12","All Races","Both Genders",1284,260,"20.2492211800                 ",1024,"79.7507788100                 "
"2004","67736","03","1428","0020","04","Elem      ","N","Dodgeville","Dodgeville El","Grades PreK-12","All Races","Both Genders",395,79,"20.0000000000                 ",316,"80.0000000000                 "
"2004","67737","03","1428","0040","04","High      ","N","Dodgeville","Dodgeville Hi","Grades PreK-12","All Races","Both Genders",435,69,"15.8620689600                 ",366,"84.1379310300                 "
"2004","67738","03","1428","0050","04","Mid/Jr Hi ","N","Dodgeville","Dodgeville Mid","Grades PreK-12","All Races","Both Genders",266,61,"22.9323308200                 ",205,"77.0676691700                 "
"2004","67574","03","1428","0060","04","Elem      ","N","Dodgeville","Ridgeway El","Grades PreK-12","All Races","Both Genders",188,51,"27.1276595700                 ",137,"72.8723404200                 "
"2004","70031","03","1428","9412","4C","High      ","Y","Dodgeville","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67396","03","1813","","03","Elem      ","N","Fennimore Community","","Elementary School Type/ Prek-12","All Races","Both Genders",409,115,"28.1173594100                 ",294,"71.8826405800                 "
"2004","67396","03","1813","","03","Mid/Jr Hi ","N","Fennimore Community","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67396","03","1813","","03","High      ","N","Fennimore Community","","High School Type/ PreK-12","All Races","Both Genders",372,70,"18.8172043000                 ",302,"81.1827956900                 "
"2004","67396","03","1813","","03","El/Sec    ","N","Fennimore Community","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67396","03","1813","","03","Summary   ","N","Fennimore Community","","Grades PreK-12","All Races","Both Genders",781,185,"23.6875800200                 ",596,"76.3124199700                 "
"2004","67394","03","1813","0020","04","Elem      ","N","Fennimore Community","Fennimore El","Grades PreK-12","All Races","Both Genders",409,115,"28.1173594100                 ",294,"71.8826405800                 "
"2004","67395","03","1813","0040","04","High      ","N","Fennimore Community","Fennimore Hi","Grades PreK-12","All Races","Both Genders",372,70,"18.8172043000                 ",302,"81.1827956900                 "
"2004","66339","03","2016","","03","Elem      ","N","North Crawford","","Elementary School Type/ Prek-12","All Races","Both Genders",349,135,"38.6819484200                 ",214,"61.3180515700                 "
"2004","66339","03","2016","","03","Mid/Jr Hi ","N","North Crawford","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66339","03","2016","","03","High      ","N","North Crawford","","High School Type/ PreK-12","All Races","Both Genders",212,61,"28.7735849000                 ",151,"71.2264150900                 "
"2004","66339","03","2016","","03","El/Sec    ","N","North Crawford","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","66339","03","2016","","03","Summary   ","N","North Crawford","","Grades PreK-12","All Races","Both Genders",561,196,"34.9376114000                 ",365,"65.0623885900                 "
"2004","66337","03","2016","0110","04","Elem      ","N","North Crawford","North Crawford El","Grades PreK-12","All Races","Both Genders",349,135,"38.6819484200                 ",214,"61.3180515700                 "
"2004","66338","03","2016","0120","04","High      ","N","North Crawford","North Crawford Hi","Grades PreK-12","All Races","Both Genders",212,61,"28.7735849000                 ",151,"71.2264150900                 "
"2004","67550","03","2240","","03","Elem      ","N","Black Hawk","","Elementary School Type/ Prek-12","All Races","Both Genders",188,65,"34.5744680800                 ",123,"65.4255319100                 "
"2004","67550","03","2240","","03","Mid/Jr Hi ","N","Black Hawk","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",155,34,"21.9354838700                 ",121,"78.0645161200                 "
"2004","67550","03","2240","","03","High      ","N","Black Hawk","","High School Type/ PreK-12","All Races","Both Genders",200,33,"16.5000000000                 ",167,"83.5000000000                 "
"2004","67550","03","2240","","03","El/Sec    ","N","Black Hawk","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2004","67550","03","2240","","03","Summary   ","N","Black Hawk","","Grades PreK-12","All Races","Both Genders",543,132,"24.3093922600                 ",411,"75.6906077300                 "
"2004","67548","03","2240","0020","04","High      ","N","Black Hawk","Black Hawk Hi","Grades PreK-12","All Races","Both Genders",200,33,"16.5000000000                 ",167,"83.5000000000                 "
"2004","67702","03","2240","0040","04","Mid/Jr Hi ","N","Black Hawk","Black Hawk Mid","Grades PreK-12","All Races","Both Genders",155,34,"21.9354838700                 ",121,"78.0645161200                 "
"2004","67549","03","2240","0160","04","Elem      ","N","Black Hawk","Black Hawk El","Grades PreK-12","All Races","Both Genders",188,65,"34.5744680800                 ",123,"65.4255319100                 "
"2004","69843","03","2240","9412","4C","High      ","Y","Black Hawk","Lafayette County Academy","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
