"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"1999","23135","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","All Races","Both Genders",515,2,"0.3883495100                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",513,"99.6116504800                 "
"1999","23135","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",685,0,"0.0000000000                  ",0,"0.0000000000                  ",1,"0.1459854000                  ",684,"99.8540145900                 "
"1999","23135","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","All Races","Both Genders",596,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",596,"100.0000000000                "
"1999","23135","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"1999","23135","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","All Races","Both Genders",1796,2,"0.1113585700                  ",0,"0.0000000000                  ",1,"0.0556792800                  ",1793,"99.8329621300                 "
"1999","23130","11","0119","0020","04","Elem      ","N","Amery","Lien El","Grades PreK-12","All Races","Both Genders",515,2,"0.3883495100                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",513,"99.6116504800                 "
"1999","23131","11","0119","0040","04","High      ","N","Amery","Amery Hi","Grades PreK-12","All Races","Both Genders",596,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",596,"100.0000000000                "
"1999","23132","11","0119","0050","04","Mid/Jr Hi ","N","Amery","Lakeview Intermediate","Grades PreK-12","All Races","Both Genders",254,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",254,"100.0000000000                "
"1999","23133","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Mid","Grades PreK-12","All Races","Both Genders",431,0,"0.0000000000                  ",0,"0.0000000000                  ",1,"0.2320185600                  ",430,"99.7679814300                 "
"1999","23139","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","All Races","Both Genders",425,0,"0.0000000000                  ",3,"0.7058823500                  ",0,"0.0000000000                  ",422,"99.2941176400                 "
"1999","23139","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",408,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",408,"100.0000000000                "
"1999","23139","11","0231","","03","High      ","N","Baldwin-Woodville Area","","High School Type/ PreK-12","All Races","Both Genders",434,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",434,"100.0000000000                "
"1999","23139","11","0231","","03","El/Sec    ","N","Baldwin-Woodville Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"1999","23139","11","0231","","03","Summary   ","N","Baldwin-Woodville Area","","Grades PreK-12","All Races","Both Genders",1267,0,"0.0000000000                  ",3,"0.2367797900                  ",0,"0.0000000000                  ",1264,"99.7632202000                 "
"1999","23136","11","0231","0040","04","High      ","N","Baldwin-Woodville Area","Baldwin-Woodville Hi","Grades PreK-12","All Races","Both Genders",434,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",434,"100.0000000000                "
"1999","23137","11","0231","0070","04","Elem      ","N","Baldwin-Woodville Area","Greenfield El","Grades PreK-12","All Races","Both Genders",425,0,"0.0000000000                  ",3,"0.7058823500                  ",0,"0.0000000000                  ",422,"99.2941176400                 "
"1999","23211","11","0231","0090","04","Mid/Jr Hi ","N","Baldwin-Woodville Area","Viking Mid","Grades PreK-12","All Races","Both Genders",408,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",408,"100.0000000000                "
"1999","24376","11","0238","","03","Elem      ","N","Unity","","Elementary School Type/ Prek-12","All Races","Both Genders",525,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",525,"100.0000000000                "
"1999","24376","11","0238","","03","Mid/Jr Hi ","N","Unity","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",279,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",279,"100.0000000000                "
"1999","24376","11","0238","","03","High      ","N","Unity","","High School Type/ PreK-12","All Races","Both Genders",407,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",407,"100.0000000000                "
"1999","24376","11","0238","","03","El/Sec    ","N","Unity","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"1999","24376","11","0238","","03","Summary   ","N","Unity","","Grades PreK-12","All Races","Both Genders",1211,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1211,"100.0000000000                "
"1999","24373","11","0238","0060","04","Elem      ","N","Unity","Unity El","Grades PreK-12","All Races","Both Genders",525,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",525,"100.0000000000                "
"1999","24374","11","0238","0100","04","High      ","N","Unity","Unity Hi","Grades PreK-12","All Races","Both Genders",407,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",407,"100.0000000000                "
"1999","24375","11","0238","0120","04","Mid/Jr Hi ","N","Unity","Unity Mid","Grades PreK-12","All Races","Both Genders",279,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",279,"100.0000000000                "
"1999","24383","11","0308","","03","Elem      ","N","Barron Area","","Elementary School Type/ Prek-12","All Races","Both Genders",660,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",660,"100.0000000000                "
"1999","24383","11","0308","","03","Mid/Jr Hi ","N","Barron Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",372,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",372,"100.0000000000                "
"1999","24383","11","0308","","03","High      ","N","Barron Area","","High School Type/ PreK-12","All Races","Both Genders",551,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",551,"100.0000000000                "
"1999","24383","11","0308","","03","El/Sec    ","N","Barron Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"1999","24383","11","0308","","03","Summary   ","N","Barron Area","","Grades PreK-12","All Races","Both Genders",1583,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1583,"100.0000000000                "
"1999","24360","11","0308","0020","04","Elem      ","N","Barron Area","Almena El","Grades PreK-12","All Races","Both Genders",107,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",107,"100.0000000000                "
"1999","24378","11","0308","0030","04","High      ","N","Barron Area","Barron Hi","Grades PreK-12","All Races","Both Genders",551,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",551,"100.0000000000                "
"1999","24245","11","0308","0080","04","Elem      ","N","Barron Area","Dallas Early Learning Center","Grades PreK-12","All Races","Both Genders",19,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",19,"100.0000000000                "
"1999","24321","11","0308","0120","04","Elem      ","N","Barron Area","Ridgeland El","Grades PreK-12","All Races","Both Genders",90,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",90,"100.0000000000                "
"1999","24379","11","0308","0140","04","Mid/Jr Hi ","N","Barron Area","Riverview Mid","Grades PreK-12","All Races","Both Genders",372,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",372,"100.0000000000                "
"1999","24380","11","0308","0160","04","Elem      ","N","Barron Area","Woodland El","Grades PreK-12","All Races","Both Genders",444,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",444,"100.0000000000                "
"1999","24392","11","0441","","03","Elem      ","N","Birchwood","","Elementary School Type/ Prek-12","All Races","Both Genders",227,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",227,"100.0000000000                "
"1999","24392","11","0441","","03","Mid/Jr Hi ","N","Birchwood","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"1999","24392","11","0441","","03","High      ","N","Birchwood","","High School Type/ PreK-12","All Races","Both Genders",106,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",106,"100.0000000000                "
"1999","24392","11","0441","","03","El/Sec    ","N","Birchwood","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"1999","24392","11","0441","","03","Summary   ","N","Birchwood","","Grades PreK-12","All Races","Both Genders",333,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",333,"100.0000000000                "
"1999","24390","11","0441","0020","04","Elem      ","N","Birchwood","Birchwood El","Grades PreK-12","All Races","Both Genders",227,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",227,"100.0000000000                "
"1999","24391","11","0441","0040","04","High      ","N","Birchwood","Birchwood Hi","Grades PreK-12","All Races","Both Genders",106,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",106,"100.0000000000                "
"1999","24208","11","0637","","03","Elem      ","N","Boyceville Community","","Elementary School Type/ Prek-12","All Races","Both Genders",522,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",522,"100.0000000000                "
"1999","24208","11","0637","","03","Mid/Jr Hi ","N","Boyceville Community","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
