"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1998","10240","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","422",215,"50.947800                     ",207,"49.052100                     ",3,"0.710900                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",419,"99.289000                     "
"1998","10240","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10240","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","311",162,"52.090000                     ",149,"47.909900                     ",3,"0.964600                      ",0,"0.000000                      ",0,"0.000000                      ",2,"0.643000                      ",306,"98.392200                     "
"1998","10240","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10240","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","733",377,"51.432400                     ",356,"48.567500                     ",6,"0.818500                      ",0,"0.000000                      ",0,"0.000000                      ",2,"0.272800                      ",725,"98.908500                     "
"1998","14242","07","0070","0020","04","Elem      ","N","Algoma","Algoma El","Grades PreK-12","422",215,"50.947800                     ",207,"49.052100                     ",3,"0.710900                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",419,"99.289000                     "
"1998","14243","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","311",162,"52.090000                     ",149,"47.909900                     ",3,"0.964600                      ",0,"0.000000                      ",0,"0.000000                      ",2,"0.643000                      ",306,"98.392200                     "
"1998","10252","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","1459",709,"48.594900                     ",750,"51.405000                     ",18,"1.233700                      ",32,"2.193200                      ",18,"1.233700                      ",13,"0.891000                      ",1378,"94.448200                     "
"1998","10252","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","784",402,"51.275500                     ",382,"48.724400                     ",4,"0.510200                      ",12,"1.530600                      ",1,"0.127500                      ",4,"0.510200                      ",763,"97.321400                     "
"1998","10252","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","981",514,"52.395500                     ",467,"47.604400                     ",11,"1.121300                      ",14,"1.427100                      ",4,"0.407700                      ",5,"0.509600                      ",947,"96.534100                     "
"1998","10252","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10252","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","3224",1625,"50.403200                     ",1599,"49.596700                     ",33,"1.023500                      ",58,"1.799000                      ",23,"0.713300                      ",22,"0.682300                      ",3088,"95.781600                     "
"1998","14163","07","0182","0020","04","High      ","N","Ashwaubenon","Ashwaubenon Hi","Grades PreK-12","981",514,"52.395500                     ",467,"47.604400                     ",11,"1.121300                      ",14,"1.427100                      ",4,"0.407700                      ",5,"0.509600                      ",947,"96.534100                     "
"1998","14164","07","0182","0045","04","Mid/Jr Hi ","N","Ashwaubenon","Parkview Mid","Grades PreK-12","784",402,"51.275500                     ",382,"48.724400                     ",4,"0.510200                      ",12,"1.530600                      ",1,"0.127500                      ",4,"0.510200                      ",763,"97.321400                     "
"1998","14191","07","0182","0050","04","Elem      ","N","Ashwaubenon","Pioneer El","Grades PreK-12","463",219,"47.300200                     ",244,"52.699700                     ",6,"1.295800                      ",9,"1.943800                      ",6,"1.295800                      ",7,"1.511800                      ",435,"93.952400                     "
"1998","17489","07","0182","0055","04","Elem      ","N","Ashwaubenon","Cormier Early Childhood Center","Grades PreK-12","267",133,"49.812700                     ",134,"50.187200                     ",2,"0.749000                      ",9,"3.370700                      ",5,"1.872600                      ",1,"0.374500                      ",250,"93.632900                     "
"1998","14165","07","0182","0060","04","Elem      ","N","Ashwaubenon","Valleyview El","Grades PreK-12","729",357,"48.971100                     ",372,"51.028800                     ",10,"1.371700                      ",14,"1.920400                      ",7,"0.960200                      ",5,"0.685800                      ",693,"95.061700                     "
"1998","10213","07","0658","","03","Elem      ","N","Brillion","","Elementary School Type/ Prek-12","362",185,"51.104900                     ",177,"48.895000                     ",6,"1.657400                      ",1,"0.276200                      ",1,"0.276200                      ",4,"1.104900                      ",350,"96.685000                     "
"1998","10213","07","0658","","03","Mid/Jr Hi ","N","Brillion","","Middle/Junior High School Type/ Prek-12","177",91,"51.412400                     ",86,"48.587500                     ",3,"1.694900                      ",3,"1.694900                      ",0,"0.000000                      ",0,"0.000000                      ",171,"96.610100                     "
"1998","10213","07","0658","","03","High      ","N","Brillion","","High School Type/ PreK-12","335",178,"53.134300                     ",157,"46.865600                     ",0,"0.000000                      ",1,"0.298500                      ",0,"0.000000                      ",5,"1.492500                      ",329,"98.208900                     "
"1998","10213","07","0658","","03","El/Sec    ","N","Brillion","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10213","07","0658","","03","Summary   ","N","Brillion","","Grades PreK-12","874",454,"51.945000                     ",420,"48.054900                     ",9,"1.029700                      ",5,"0.572000                      ",1,"0.114400                      ",9,"1.029700                      ",850,"97.254000                     "
"1998","14339","07","0658","0020","04","Elem      ","N","Brillion","Brillion El","Grades PreK-12","362",185,"51.104900                     ",177,"48.895000                     ",6,"1.657400                      ",1,"0.276200                      ",1,"0.276200                      ",4,"1.104900                      ",350,"96.685000                     "
"1998","14340","07","0658","0021","04","Mid/Jr Hi ","N","Brillion","Brillion Mid","Grades PreK-12","177",91,"51.412400                     ",86,"48.587500                     ",3,"1.694900                      ",3,"1.694900                      ",0,"0.000000                      ",0,"0.000000                      ",171,"96.610100                     "
"1998","14341","07","0658","0040","04","High      ","N","Brillion","Brillion Hi","Grades PreK-12","335",178,"53.134300                     ",157,"46.865600                     ",0,"0.000000                      ",1,"0.298500                      ",0,"0.000000                      ",5,"1.492500                      ",329,"98.208900                     "
"1998","10004","07","1029","","03","Elem      ","N","Cedar Grove-Belgium Area","","Elementary School Type/ Prek-12","470",233,"49.574400                     ",237,"50.425500                     ",1,"0.212700                      ",0,"0.000000                      ",2,"0.425500                      ",31,"6.595700                      ",436,"92.765900                     "
"1998","10004","07","1029","","03","Mid/Jr Hi ","N","Cedar Grove-Belgium Area","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10004","07","1029","","03","High      ","N","Cedar Grove-Belgium Area","","High School Type/ PreK-12","479",228,"47.599100                     ",251,"52.400800                     ",3,"0.626300                      ",1,"0.208700                      ",1,"0.208700                      ",38,"7.933100                      ",436,"91.022900                     "
"1998","10004","07","1029","","03","El/Sec    ","N","Cedar Grove-Belgium Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10004","07","1029","","03","Summary   ","N","Cedar Grove-Belgium Area","","Grades PreK-12","949",461,"48.577400                     ",488,"51.422500                     ",4,"0.421400                      ",1,"0.105300                      ",3,"0.316100                      ",69,"7.270800                      ",872,"91.886100                     "
"1998","15386","07","1029","0020","04","Elem      ","N","Cedar Grove-Belgium Area","Cedar Grove El","Grades PreK-12","470",233,"49.574400                     ",237,"50.425500                     ",1,"0.212700                      ",0,"0.000000                      ",2,"0.425500                      ",31,"6.595700                      ",436,"92.765900                     "
"1998","15387","07","1029","0040","04","High      ","N","Cedar Grove-Belgium Area","Cedar Grove Hi","Grades PreK-12","479",228,"47.599100                     ",251,"52.400800                     ",3,"0.626300                      ",1,"0.208700                      ",1,"0.208700                      ",38,"7.933100                      ",436,"91.022900                     "
"1998","10005","07","1085","","03","Elem      ","N","Chilton","","Elementary School Type/ Prek-12","440",191,"43.409000                     ",249,"56.590900                     ",0,"0.000000                      ",1,"0.227200                      ",2,"0.454500                      ",4,"0.909000                      ",433,"98.409000                     "
"1998","10005","07","1085","","03","Mid/Jr Hi ","N","Chilton","","Middle/Junior High School Type/ Prek-12","427",224,"52.459000                     ",203,"47.540900                     ",1,"0.234100                      ",2,"0.468300                      ",0,"0.000000                      ",0,"0.000000                      ",424,"99.297400                     "
"1998","10005","07","1085","","03","High      ","N","Chilton","","High School Type/ PreK-12","469",239,"50.959400                     ",230,"49.040500                     ",0,"0.000000                      ",1,"0.213200                      ",0,"0.000000                      ",0,"0.000000                      ",468,"99.786700                     "
"1998","10005","07","1085","","03","El/Sec    ","N","Chilton","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10005","07","1085","","03","Summary   ","N","Chilton","","Grades PreK-12","1336",654,"48.952000                     ",682,"51.047900                     ",1,"0.074800                      ",4,"0.299400                      ",2,"0.149700                      ",4,"0.299400                      ",1325,"99.176600                     "
"1998","15388","07","1085","0020","04","Elem      ","N","Chilton","Chilton El","Grades PreK-12","440",191,"43.409000                     ",249,"56.590900                     ",0,"0.000000                      ",1,"0.227200                      ",2,"0.454500                      ",4,"0.909000                      ",433,"98.409000                     "
