"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"1999","24587","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","All Races","Both Genders",7530,,"",,""
"1999","24587","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",2387,,"",,""
"1999","24587","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","All Races","Both Genders",4619,,"",,""
"1999","24587","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1999","24587","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders",14536,,"",,""
"1999","24592","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders",1472,,"",,""
"1999","24819","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders",1720,,"",,""
"1999","24588","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders",1344,,"",,""
"1999","24560","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders",294,,"",,""
"1999","24561","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders",266,,"",,""
"1999","24562","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","All Races","Both Genders",391,,"",,""
"1999","24563","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","All Races","Both Genders",665,,"",,""
"1999","24564","06","0147","0130","04","Elem      ","N","Appleton Area","Edna Ferber El","Grades PreK-12","All Races","Both Genders",599,,"",,""
"1999","24565","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","All Races","Both Genders",274,,"",,""
"1999","24566","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","All Races","Both Genders",517,,"",,""
"1999","24567","06","0147","0180","04","Elem      ","N","Appleton Area","Highlands El","Grades PreK-12","All Races","Both Genders",717,,"",,""
"1999","24593","06","0147","0190","04","Elem      ","N","Appleton Area","Horizons El","Grades PreK-12","All Races","Both Genders",513,,"",,""
"1999","24594","06","0147","0195","04","Elem      ","N","Appleton Area","Houdini El","Grades PreK-12","All Races","Both Genders",632,,"",,""
"1999","24568","06","0147","0200","04","Elem      ","N","Appleton Area","Huntley El","Grades PreK-12","All Races","Both Genders",576,,"",,""
"1999","24595","06","0147","0220","04","Elem      ","N","Appleton Area","Janet Berry El","Grades PreK-12","All Races","Both Genders",477,,"",,""
"1999","24569","06","0147","0240","04","Elem      ","N","Appleton Area","Jefferson El","Grades PreK-12","All Races","Both Genders",488,,"",,""
"1999","24570","06","0147","0260","04","Elem      ","N","Appleton Area","Johnston El","Grades PreK-12","All Races","Both Genders",548,,"",,""
"1999","24571","06","0147","0280","04","Elem      ","N","Appleton Area","Lincoln El","Grades PreK-12","All Races","Both Genders",387,,"",,""
"1999","24572","06","0147","0300","04","Mid/Jr Hi ","N","Appleton Area","Madison Mid","Grades PreK-12","All Races","Both Genders",706,,"",,""
"1999","24573","06","0147","0320","04","Elem      ","N","Appleton Area","McKinley El","Grades PreK-12","All Races","Both Genders",525,,"",,""
