"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2005","76549","08","0602","","03","Elem      ","N","Bonduel","","Elementary School Type/ Prek-12","All Races","Both Genders",343,7,"2.0408163200                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",336,"97.9591836700                 "
"2005","76549","08","0602","","03","Mid/Jr Hi ","N","Bonduel","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",177,4,"2.2598870000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",173,"97.7401129900                 "
"2005","76549","08","0602","","03","High      ","N","Bonduel","","High School Type/ PreK-12","All Races","Both Genders",342,2,"0.5847953200                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",340,"99.4152046700                 "
"2005","76549","08","0602","","03","El/Sec    ","N","Bonduel","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76549","08","0602","","03","Summary   ","N","Bonduel","","Grades PreK-12","All Races","Both Genders",862,13,"1.5081206400                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",849,"98.4918793500                 "
"2005","76560","08","0602","0020","04","Elem      ","N","Bonduel","Bonduel El","Grades PreK-12","All Races","Both Genders",286,7,"2.4475524400                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",279,"97.5524475500                 "
"2005","76561","08","0602","0021","04","Mid/Jr Hi ","N","Bonduel","Bonduel Mid","Grades PreK-12","All Races","Both Genders",177,4,"2.2598870000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",173,"97.7401129900                 "
"2005","76562","08","0602","0040","04","High      ","N","Bonduel","Bonduel Hi","Grades PreK-12","All Races","Both Genders",342,2,"0.5847953200                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",340,"99.4152046700                 "
"2005","76563","08","0602","0080","04","Elem      ","N","Bonduel","Navarino El","Grades PreK-12","All Races","Both Genders",57,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",57,"100.0000000000                "
"2005","76212","08","0623","","03","Elem      ","N","Bowler","","Elementary School Type/ Prek-12","All Races","Both Genders",234,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",234,"100.0000000000                "
"2005","76212","08","0623","","03","Mid/Jr Hi ","N","Bowler","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76212","08","0623","","03","High      ","N","Bowler","","High School Type/ PreK-12","All Races","Both Genders",228,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",228,"100.0000000000                "
"2005","76212","08","0623","","03","El/Sec    ","N","Bowler","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76212","08","0623","","03","Summary   ","N","Bowler","","Grades PreK-12","All Races","Both Genders",462,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",462,"100.0000000000                "
"2005","76210","08","0623","0020","04","Elem      ","N","Bowler","Bowler El","Grades PreK-12","All Races","Both Genders",234,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",234,"100.0000000000                "
"2005","76211","08","0623","0040","04","High      ","N","Bowler","Bowler Hi","Grades PreK-12","All Races","Both Genders",228,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",228,"100.0000000000                "
"2005","79155","08","1141","","03","Elem      ","N","Clintonville","","Elementary School Type/ Prek-12","All Races","Both Genders",521,21,"4.0307101700                  ",0,"0.0000000000                  ",1,"0.1919385700                  ",499,"95.7773512400                 "
"2005","79155","08","1141","","03","Mid/Jr Hi ","N","Clintonville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",388,5,"1.2886597900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",383,"98.7113402000                 "
"2005","79155","08","1141","","03","High      ","N","Clintonville","","High School Type/ PreK-12","All Races","Both Genders",626,6,"0.9584664500                  ",0,"0.0000000000                  ",1,"0.1597444000                  ",619,"98.8817891300                 "
"2005","79155","08","1141","","03","El/Sec    ","N","Clintonville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","79155","08","1141","","03","Summary   ","N","Clintonville","","Grades PreK-12","All Races","Both Genders",1535,32,"2.0846905500                  ",0,"0.0000000000                  ",2,"0.1302931500                  ",1501,"97.7850162800                 "
"2005","75478","08","1141","0015","04","Elem      ","N","Clintonville","Bear Creek El","Grades PreK-12","All Races","Both Genders",54,2,"3.7037037000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",52,"96.2962962900                 "
"2005","75464","08","1141","0020","04","Mid/Jr Hi ","N","Clintonville","Clintonville Mid","Grades PreK-12","All Races","Both Genders",388,5,"1.2886597900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",383,"98.7113402000                 "
"2005","79154","08","1141","0040","04","High      ","N","Clintonville","Clintonville Hi","Grades PreK-12","All Races","Both Genders",626,6,"0.9584664500                  ",0,"0.0000000000                  ",1,"0.1597444000                  ",619,"98.8817891300                 "
"2005","75465","08","1141","0060","04","Elem      ","N","Clintonville","Dellwood Early Learning Ctr","Grades PreK-12","All Races","Both Genders",97,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",97,"100.0000000000                "
"2005","75466","08","1141","0100","04","Elem      ","N","Clintonville","Longfellow El","Grades PreK-12","All Races","Both Genders",370,19,"5.1351351300                  ",0,"0.0000000000                  ",1,"0.2702702700                  ",350,"94.5945945900                 "
"2005","78894","08","1141","9408","4C","High      ","Y","Clintonville","Waupaca County Charter","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76542","08","1169","","03","Elem      ","N","Coleman","","Elementary School Type/ Prek-12","All Races","Both Genders",516,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",516,"100.0000000000                "
"2005","76542","08","1169","","03","Mid/Jr Hi ","N","Coleman","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76542","08","1169","","03","High      ","N","Coleman","","High School Type/ PreK-12","All Races","Both Genders",267,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",267,"100.0000000000                "
"2005","76542","08","1169","","03","El/Sec    ","N","Coleman","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76542","08","1169","","03","Summary   ","N","Coleman","","Grades PreK-12","All Races","Both Genders",783,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",783,"100.0000000000                "
"2005","76555","08","1169","0040","04","Elem      ","N","Coleman","Coleman El/Mid","Grades PreK-12","All Races","Both Genders",516,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",516,"100.0000000000                "
"2005","76556","08","1169","0060","04","High      ","N","Coleman","Coleman Hi","Grades PreK-12","All Races","Both Genders",267,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",267,"100.0000000000                "
"2005","79243","08","1218","","03","Elem      ","N","Crandon","","Elementary School Type/ Prek-12","All Races","Both Genders",396,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",396,"100.0000000000                "
"2005","79243","08","1218","","03","Mid/Jr Hi ","N","Crandon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",247,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",247,"100.0000000000                "
"2005","79243","08","1218","","03","High      ","N","Crandon","","High School Type/ PreK-12","All Races","Both Genders",289,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",289,"100.0000000000                "
"2005","79243","08","1218","","03","El/Sec    ","N","Crandon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",26,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",26,"100.0000000000                "
"2005","79243","08","1218","","03","Summary   ","N","Crandon","","Grades PreK-12","All Races","Both Genders",958,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",958,"100.0000000000                "
