"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2003","53302","01","0714","","03","Elem      ","N","Elmbrook","","Elementary School Type/ Prek-12","All Races","Both Genders",3056,12,"0.3926701500                  ",45,"1.4725130800                  ",56,"1.8324607300                  ",2943,"96.3023560200                 "
"2003","53302","01","0714","","03","Mid/Jr Hi ","N","Elmbrook","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",1828,2,"0.1094091900                  ",6,"0.3282275700                  ",19,"1.0393873000                  ",1801,"98.5229759200                 "
"2003","53302","01","0714","","03","High      ","N","Elmbrook","","High School Type/ PreK-12","All Races","Both Genders",2683,4,"0.1490868400                  ",14,"0.5218039500                  ",15,"0.5590756600                  ",2650,"98.7700335400                 "
"2003","53302","01","0714","","03","El/Sec    ","N","Elmbrook","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",66,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",66,"100.0000000000                "
"2003","53302","01","0714","","03","Summary   ","N","Elmbrook","","Grades PreK-12","All Races","Both Genders",7633,18,"0.2358181500                  ",65,"0.8515655700                  ",90,"1.1790907800                  ",7460,"97.7335254800                 "
"2003","51550","01","0714","0020","04","High      ","N","Elmbrook","Central Hi","Grades PreK-12","All Races","Both Genders",1342,2,"0.1490312900                  ",4,"0.2980625900                  ",5,"0.3725782400                  ",1331,"99.1803278600                 "
"2003","51520","01","0714","0040","04","Elem      ","N","Elmbrook","Brookfield El","Grades PreK-12","All Races","Both Genders",416,1,"0.2403846100                  ",5,"1.2019230700                  ",7,"1.6826923000                  ",403,"96.8750000000                 "
"2003","51551","01","0714","0060","04","High      ","N","Elmbrook","East Hi","Grades PreK-12","All Races","Both Genders",1341,2,"0.1491424300                  ",10,"0.7457121500                  ",10,"0.7457121500                  ",1319,"98.3594332500                 "
"2003","51552","01","0714","0080","04","Elem      ","N","Elmbrook","Burleigh El","Grades PreK-12","All Races","Both Genders",792,1,"0.1262626200                  ",13,"1.6414141400                  ",16,"2.0202020200                  ",762,"96.2121212100                 "
"2003","51553","01","0714","0100","04","Elem      ","N","Elmbrook","Dixon El","Grades PreK-12","All Races","Both Genders",438,2,"0.4566210000                  ",5,"1.1415525100                  ",0,"0.0000000000                  ",431,"98.4018264800                 "
"2003","51430","01","0714","0150","04","Mid/Jr Hi ","N","Elmbrook","Pilgrim Park Mid","Grades PreK-12","All Races","Both Genders",876,1,"0.1141552500                  ",5,"0.5707762500                  ",13,"1.4840182600                  ",857,"97.8310502200                 "
"2003","51521","01","0714","0160","04","El/Sec    ","N","Elmbrook","Fairview South","Grades PreK-12","All Races","Both Genders",66,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",66,"100.0000000000                "
"2003","51522","01","0714","0170","04","Elem      ","N","Elmbrook","Hillside El","Grades PreK-12","All Races","Both Genders",404,0,"0.0000000000                  ",3,"0.7425742500                  ",10,"2.4752475200                  ",391,"96.7821782100                 "
"2003","53219","01","0714","0190","04","Elem      ","N","Elmbrook","Swanson El","Grades PreK-12","All Races","Both Genders",610,7,"1.1475409800                  ",6,"0.9836065500                  ",18,"2.9508196700                  ",579,"94.9180327800                 "
"2003","51431","01","0714","0250","04","Elem      ","N","Elmbrook","Tonawanda El","Grades PreK-12","All Races","Both Genders",396,1,"0.2525252500                  ",13,"3.2828282800                  ",5,"1.2626262600                  ",377,"95.2020202000                 "
"2003","51523","01","0714","0270","04","Mid/Jr Hi ","N","Elmbrook","Wisconsin Hills Mid","Grades PreK-12","All Races","Both Genders",952,1,"0.1050420100                  ",1,"0.1050420100                  ",6,"0.6302521000                  ",944,"99.1596638600                 "
"2003","53510","01","0721","","03","Elem      ","N","Brown Deer","","Elementary School Type/ Prek-12","All Races","Both Genders",563,4,"0.7104795700                  ",18,"3.1971580800                  ",12,"2.1314387200                  ",529,"93.9609236200                 "
"2003","53510","01","0721","","03","Mid/Jr Hi ","N","Brown Deer","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",584,6,"1.0273972600                  ",6,"1.0273972600                  ",10,"1.7123287600                  ",562,"96.2328767100                 "
"2003","53510","01","0721","","03","High      ","N","Brown Deer","","High School Type/ PreK-12","All Races","Both Genders",654,1,"0.1529051900                  ",0,"0.0000000000                  ",6,"0.9174311900                  ",647,"98.9296636000                 "
"2003","53510","01","0721","","03","El/Sec    ","N","Brown Deer","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2003","53510","01","0721","","03","Summary   ","N","Brown Deer","","Grades PreK-12","All Races","Both Genders",1801,11,"0.6107717900                  ",24,"1.3325930000                  ",28,"1.5546918300                  ",1738,"96.5019433600                 "
"2003","52384","01","0721","0040","04","High      ","N","Brown Deer","Brown Deer Hi","Grades PreK-12","All Races","Both Genders",654,1,"0.1529051900                  ",0,"0.0000000000                  ",6,"0.9174311900                  ",647,"98.9296636000                 "
