"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2000","32921","05","0014","","03","Elem      ","N","Adams-Friendship Area","","Elementary School Type/ Prek-12","916",403,"43.995600                     ",513,"56.004300                     ",4,"0.436600                      ",4,"0.436600                      ",4,"0.436600                      ",26,"2.838400                      ",878,"95.851500                     "
"2000","32921","05","0014","","03","Mid/Jr Hi ","N","Adams-Friendship Area","","Middle/Junior High School Type/ Prek-12","477",229,"48.008300                     ",248,"51.991600                     ",9,"1.886700                      ",4,"0.838500                      ",5,"1.048200                      ",25,"5.241000                      ",434,"90.985300                     "
"2000","32921","05","0014","","03","High      ","N","Adams-Friendship Area","","High School Type/ PreK-12","646",282,"43.653200                     ",364,"56.346700                     ",6,"0.928700                      ",5,"0.773900                      ",6,"0.928700                      ",16,"2.476700                      ",613,"94.891600                     "
"2000","32921","05","0014","","03","El/Sec    ","N","Adams-Friendship Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","32921","05","0014","","03","Summary   ","N","Adams-Friendship Area","","Grades PreK-12","2039",914,"44.825800                     ",1125,"55.174100                     ",19,"0.931800                      ",13,"0.637500                      ",15,"0.735600                      ",67,"3.285900                      ",1925,"94.409000                     "
"2000","31255","05","0014","0040","04","High      ","N","Adams-Friendship Area","Adams-Friendship Hi","Grades PreK-12","646",282,"43.653200                     ",364,"56.346700                     ",6,"0.928700                      ",5,"0.773900                      ",6,"0.928700                      ",16,"2.476700                      ",613,"94.891600                     "
"2000","31254","05","0014","0080","04","Elem      ","N","Adams-Friendship Area","Castle Rock El","Grades PreK-12","140",52,"37.142800                     ",88,"62.857100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",2,"1.428500                      ",138,"98.571400                     "
"2000","32806","05","0014","0130","04","Elem      ","N","Adams-Friendship Area","Adams-Friendship El","Grades PreK-12","495",228,"46.060600                     ",267,"53.939300                     ",0,"0.000000                      ",4,"0.808000                      ",2,"0.404000                      ",15,"3.030300                      ",474,"95.757500                     "
"2000","32171","05","0014","0140","04","Elem      ","N","Adams-Friendship Area","Grand Marsh El","Grades PreK-12","117",50,"42.735000                     ",67,"57.264900                     ",2,"1.709400                      ",0,"0.000000                      ",2,"1.709400                      ",3,"2.564100                      ",110,"94.017000                     "
"2000","32170","05","0014","0180","04","Elem      ","N","Adams-Friendship Area","Pine Land El","Grades PreK-12","78",31,"39.743500                     ",47,"60.256400                     ",2,"2.564100                      ",0,"0.000000                      ",0,"0.000000                      ",5,"6.410200                      ",71,"91.025600                     "
"2000","32492","05","0014","0200","04","Elem      ","N","Adams-Friendship Area","Roche A Cri El","Grades PreK-12","86",42,"48.837200                     ",44,"51.162700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"1.162700                      ",85,"98.837200                     "
"2000","32805","05","0014","0210","04","Mid/Jr Hi ","N","Adams-Friendship Area","Adams-Friendship Mid","Grades PreK-12","477",229,"48.008300                     ",248,"51.991600                     ",9,"1.886700                      ",4,"0.838500                      ",5,"1.048200                      ",25,"5.241000                      ",434,"90.985300                     "
"2000","33010","05","0105","","03","Elem      ","N","Almond-Bancroft","","Elementary School Type/ Prek-12","229",89,"38.864600                     ",140,"61.135300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",23,"10.043600                     ",206,"89.956300                     "
"2000","33010","05","0105","","03","Mid/Jr Hi ","N","Almond-Bancroft","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","33010","05","0105","","03","High      ","N","Almond-Bancroft","","High School Type/ PreK-12","309",152,"49.190900                     ",157,"50.809000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",28,"9.061400                      ",281,"90.938500                     "
