"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2005","80092","07","1407","9204","4C","High Schools","Y","Denmark","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","1                             ","*                             ","*                             ","*                             ","*                             "
"2005","76538","07","1414","","03","High Schools","N","De Pere","","PreK-12","1113                          ","108                           ","9.703500                      ","1005                          ","90.296400                     "
"2005","76538","07","1414","","03","Mid/Jr Hi Schools","N","De Pere","","PreK-12","1051                          ","94                            ","8.943800                      ","957                           ","91.056100                     "
"2005","76538","07","1414","","03","Elem. Schools","N","De Pere","","PreK-12","1258                          ","123                           ","9.777400                      ","1135                          ","90.222500                     "
"2005","76538","07","1414","","03","El/Sec Combined Schls","N","De Pere","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76547","07","1414","0020","04","High Schools","N","De Pere","De Pere High","PreK-12","1113                          ","108                           ","9.703500                      ","1005                          ","90.296400                     "
"2005","76548","07","1414","0030","04","Mid/Jr Hi Schools","N","De Pere","De Pere Middle","PreK-12","549                           ","50                            ","9.107400                      ","499                           ","90.892500                     "
"2005","76532","07","1414","0040","04","Elem. Schools","N","De Pere","Dickinson Elementary","PreK-12","550                           ","65                            ","11.818100                     ","485                           ","88.181800                     "
"2005","75218","07","1414","0050","04","Elem. Schools","N","De Pere","Heritage Elementary","PreK-12","708                           ","58                            ","8.192000                      ","650                           ","91.807900                     "
"2005","75012","07","1414","0200","04","Mid/Jr Hi Schools","N","De Pere","Intermediate School","PreK-12","502                           ","44                            ","8.764900                      ","458                           ","91.235000                     "
"2005","80093","07","1414","9204","4C","High Schools","Y","De Pere","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77924","07","1631","","03","El/Sec Combined Schls","N","Elkhart Lake-Glenbeulah","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77924","07","1631","","03","Elem. Schools","N","Elkhart Lake-Glenbeulah","","PreK-12","375                           ","68                            ","18.133300                     ","307                           ","81.866600                     "
"2005","77924","07","1631","","03","Mid/Jr Hi Schools","N","Elkhart Lake-Glenbeulah","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77924","07","1631","","03","High Schools","N","Elkhart Lake-Glenbeulah","","PreK-12","189                           ","24                            ","12.698400                     ","165                           ","87.301500                     "
"2005","77939","07","1631","0020","04","Elem. Schools","N","Elkhart Lake-Glenbeulah","Elkhart Lake Elementary/Middle","PreK-12","375                           ","68                            ","18.133300                     ","307                           ","81.866600                     "
"2005","77940","07","1631","0040","04","High Schools","N","Elkhart Lake-Glenbeulah","Elkhart Lake High","PreK-12","189                           ","24                            ","12.698400                     ","165                           ","87.301500                     "
"2005","80094","07","1631","9204","4C","High Schools","Y","Elkhart Lake-Glenbeulah","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76395","07","2114","","03","High Schools","N","Gibraltar Area","","PreK-12","206                           ","26                            ","12.621300                     ","180                           ","87.378600                     "
"2005","76395","07","2114","","03","Mid/Jr Hi Schools","N","Gibraltar Area","","PreK-12","147                           ","11                            ","7.482900                      ","136                           ","92.517000                     "
"2005","76395","07","2114","","03","Elem. Schools","N","Gibraltar Area","","PreK-12","273                           ","50                            ","18.315000                     ","223                           ","81.684900                     "
"2005","76395","07","2114","","03","El/Sec Combined Schls","N","Gibraltar Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76394","07","2114","0100","04","Elem. Schools","N","Gibraltar Area","Gibraltar Elementary","PreK-12","273                           ","50                            ","18.315000                     ","223                           ","81.684900                     "
"2005","79307","07","2114","0120","04","High Schools","N","Gibraltar Area","Gibraltar High","PreK-12","200                           ","26                            ","13.000000                     ","174                           ","87.000000                     "
"2005","75180","07","2114","0200","04","Mid/Jr Hi Schools","N","Gibraltar Area","Gibraltar Middle","PreK-12","147                           ","11                            ","7.482900                      ","136                           ","92.517000                     "
"2005","80095","07","2114","9204","4C","High Schools","Y","Gibraltar Area","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","6                             ","0                             ","0.000000                      ","6                             ","100.000000                    "
"2005","78904","07","2114","9411","4C","High Schools","Y","Gibraltar Area","Door County Charter","PreK-12","5                             ","*                             ","*                             ","*                             ","*                             "
"2005","76281","07","2289","","03","El/Sec Combined Schls","N","Green Bay Area","","PreK-12","147                           ","70                            ","47.619000                     ","77                            ","52.380900                     "
"2005","76281","07","2289","","03","Elem. Schools","N","Green Bay Area","","PreK-12","9793                          ","1619                          ","16.532200                     ","8174                          ","83.467700                     "
"2005","76281","07","2289","","03","Mid/Jr Hi Schools","N","Green Bay Area","","PreK-12","3972                          ","775                           ","19.511500                     ","3197                          ","80.488400                     "
"2005","76281","07","2289","","03","High Schools","N","Green Bay Area","","PreK-12","6388                          ","1213                          ","18.988700                     ","5175                          ","81.011200                     "
"2005","76331","07","2289","0020","04","Elem. Schools","N","Green Bay Area","Aldo Leopold Community Sch K-8","PreK-12","395                           ","60                            ","15.189800                     ","335                           ","84.810100                     "
"2005","76286","07","2289","0030","04","Elem. Schools","N","Green Bay Area","Baird Elementary","PreK-12","304                           ","52                            ","17.105200                     ","252                           ","82.894700                     "
"2005","75238","07","2289","0040","04","El/Sec Combined Schls","N","Green Bay Area","Bay View","PreK-12","147                           ","70                            ","47.619000                     ","77                            ","52.380900                     "
"2005","79285","07","2289","0060","04","Elem. Schools","N","Green Bay Area","Beaumont Elementary","PreK-12","295                           ","46                            ","15.593200                     ","249                           ","84.406700                     "
"2005","76317","07","2289","0100","04","Elem. Schools","N","Green Bay Area","Chappell Elementary","PreK-12","234                           ","68                            ","29.059800                     ","166                           ","70.940100                     "
"2005","76325","07","2289","0140","04","Elem. Schools","N","Green Bay Area","Danz Elementary","PreK-12","437                           ","52                            ","11.899300                     ","385                           ","88.100600                     "
"2005","75103","07","2289","0160","04","Elem. Schools","N","Green Bay Area","Red Smith K-8","PreK-12","778                           ","127                           ","16.323900                     ","651                           ","83.676000                     "
"2005","76332","07","2289","0175","04","Elem. Schools","N","Green Bay Area","Doty Elementary","PreK-12","331                           ","58                            ","17.522600                     ","273                           ","82.477300                     "
"2005","76333","07","2289","0180","04","High Schools","N","Green Bay Area","East High","PreK-12","1455                          ","282                           ","19.381400                     ","1173                          ","80.618500                     "
"2005","76310","07","2289","0190","04","Mid/Jr Hi Schools","N","Green Bay Area","Edison Middle","PreK-12","1181                          ","170                           ","14.394500                     ","1011                          ","85.605400                     "
"2005","79291","07","2289","0200","04","Elem. Schools","N","Green Bay Area","Eisenhower Elementary","PreK-12","381                           ","29                            ","7.611500                      ","352                           ","92.388400                     "
"2005","79289","07","2289","0220","04","Elem. Schools","N","Green Bay Area","Elmore Elementary","PreK-12","245                           ","37                            ","15.102000                     ","208                           ","84.897900                     "
"2005","76302","07","2289","0280","04","Elem. Schools","N","Green Bay Area","Fort Howard Elementary","PreK-12","271                           ","50                            ","18.450100                     ","221                           ","81.549800                     "
"2005","76303","07","2289","0300","04","Mid/Jr Hi Schools","N","Green Bay Area","Franklin Middle","PreK-12","847                           ","225                           ","26.564300                     ","622                           ","73.435600                     "
"2005","76318","07","2289","0320","04","Elem. Schools","N","Green Bay Area","Howe Elementary","PreK-12","457                           ","100                           ","21.881800                     ","357                           ","78.118100                     "
"2005","78973","07","2289","0340","04","Elem. Schools","N","Green Bay Area","Jackson Elementary","PreK-12","340                           ","62                            ","18.235200                     ","278                           ","81.764700                     "
"2005","76304","07","2289","0360","04","Elem. Schools","N","Green Bay Area","Jefferson Elementary","PreK-12","157                           ","31                            ","19.745200                     ","126                           ","80.254700                     "
"2005","79290","07","2289","0370","04","Elem. Schools","N","Green Bay Area","Keller Elementary","PreK-12","424                           ","56                            ","13.207500                     ","368                           ","86.792400                     "
"2005","76287","07","2289","0380","04","Elem. Schools","N","Green Bay Area","Kennedy Elementary","PreK-12","300                           ","87                            ","29.000000                     ","213                           ","71.000000                     "
"2005","76275","07","2289","0390","04","Elem. Schools","N","Green Bay Area","King Elementary","PreK-12","419                           ","54                            ","12.887800                     ","365                           ","87.112100                     "
"2005","79293","07","2289","0400","04","Elem. Schools","N","Green Bay Area","Langlade Elementary","PreK-12","347                           ","43                            ","12.391900                     ","304                           ","87.608000                     "
"2005","76305","07","2289","0420","04","Elem. Schools","N","Green Bay Area","Lincoln Elementary","PreK-12","244                           ","57                            ","23.360600                     ","187                           ","76.639300                     "
"2005","76276","07","2289","0425","04","Mid/Jr Hi Schools","N","Green Bay Area","Lombardi Middle","PreK-12","946                           ","168                           ","17.758900                     ","778                           ","82.241000                     "
"2005","76288","07","2289","0430","04","Elem. Schools","N","Green Bay Area","MacArthur Elementary","PreK-12","311                           ","31                            ","9.967800                      ","280                           ","90.032100                     "
"2005","76311","07","2289","0435","04","Elem. Schools","N","Green Bay Area","Martin Elementary","PreK-12","394                           ","50                            ","12.690300                     ","344                           ","87.309600                     "
"2005","76271","07","2289","0437","04","Elem. Schools","N","Green Bay Area","McAuliffe Elementary","PreK-12","554                           ","68                            ","12.274300                     ","486                           ","87.725600                     "
"2005","76312","07","2289","0440","04","Elem. Schools","N","Green Bay Area","Nicolet Elementary","PreK-12","522                           ","78                            ","14.942500                     ","444                           ","85.057400                     "
"2005","76313","07","2289","0540","04","High Schools","N","Green Bay Area","Preble High","PreK-12","2180                          ","360                           ","16.513700                     ","1820                          ","83.486200                     "
"2005","76314","07","2289","0590","04","Elem. Schools","N","Green Bay Area","Sullivan Elementary","PreK-12","499                           ","108                           ","21.643200                     ","391                           ","78.356700                     "
"2005","76289","07","2289","0600","04","High Schools","N","Green Bay Area","Southwest High","PreK-12","1443                          ","275                           ","19.057500                     ","1168                          ","80.942400                     "
"2005","76290","07","2289","0640","04","Elem. Schools","N","Green Bay Area","Tank Elementary","PreK-12","178                           ","48                            ","26.966200                     ","130                           ","73.033700                     "
"2005","76319","07","2289","0660","04","Mid/Jr Hi Schools","N","Green Bay Area","Washington Middle","PreK-12","998                           ","212                           ","21.242400                     ","786                           ","78.757500                     "
"2005","76320","07","2289","0680","04","Elem. Schools","N","Green Bay Area","Webster Elementary","PreK-12","365                           ","84                            ","23.013600                     ","281                           ","76.986300                     "
"2005","79282","07","2289","0700","04","Elem. Schools","N","Green Bay Area","Wequiock Elementary","PreK-12","157                           ","14                            ","8.917100                      ","143                           ","91.082800                     "
"2005","76306","07","2289","0720","04","High Schools","N","Green Bay Area","West High","PreK-12","1310                          ","296                           ","22.595400                     ","1014                          ","77.404500                     "
"2005","76272","07","2289","0730","04","Elem. Schools","N","Green Bay Area","Wilder Elementary","PreK-12","454                           ","69                            ","15.198200                     ","385                           ","84.801700                     "
"2005","80096","07","2289","9204","4C","High Schools","Y","Green Bay Area","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76511","07","2534","","03","High Schools","N","Hilbert","","PreK-12","196                           ","17                            ","8.673400                      ","179                           ","91.326500                     "
"2005","76511","07","2534","","03","Mid/Jr Hi Schools","N","Hilbert","","PreK-12","77                            ","4                             ","5.194800                      ","73                            ","94.805100                     "
"2005","76511","07","2534","","03","Elem. Schools","N","Hilbert","","PreK-12","199                           ","10                            ","5.025100                      ","189                           ","94.974800                     "
"2005","76511","07","2534","","03","El/Sec Combined Schls","N","Hilbert","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76509","07","2534","0020","04","Elem. Schools","N","Hilbert","Hilbert Elementary","PreK-12","199                           ","10                            ","5.025100                      ","189                           ","94.974800                     "
"2005","76510","07","2534","0040","04","High Schools","N","Hilbert","Hilbert High","PreK-12","196                           ","17                            ","8.673400                      ","179                           ","91.326500                     "
"2005","75177","07","2534","0200","04","Mid/Jr Hi Schools","N","Hilbert","Hilbert Middle","PreK-12","77                            ","4                             ","5.194800                      ","73                            ","94.805100                     "
"2005","80097","07","2534","9204","4C","High Schools","Y","Hilbert","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76266","07","2604","","03","El/Sec Combined Schls","N","Howard-Suamico","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76266","07","2604","","03","Elem. Schools","N","Howard-Suamico","","PreK-12","2570                          ","290                           ","11.284000                     ","2280                          ","88.715900                     "
"2005","76266","07","2604","","03","Mid/Jr Hi Schools","N","Howard-Suamico","","PreK-12","778                           ","88                            ","11.311000                     ","690                           ","88.688900                     "
"2005","76266","07","2604","","03","High Schools","N","Howard-Suamico","","PreK-12","1538                          ","162                           ","10.533100                     ","1376                          ","89.466800                     "
"2005","76277","07","2604","0020","04","High Schools","N","Howard-Suamico","Bay Port High","PreK-12","1538                          ","162                           ","10.533100                     ","1376                          ","89.466800                     "
"2005","76278","07","2604","0030","04","Mid/Jr Hi Schools","N","Howard-Suamico","Bay View Middle","PreK-12","778                           ","88                            ","11.311000                     ","690                           ","88.688900                     "
"2005","76263","07","2604","0040","04","Elem. Schools","N","Howard-Suamico","Forest Glen Elementary","PreK-12","713                           ","84                            ","11.781200                     ","629                           ","88.218700                     "
"2005","79281","07","2604","0050","04","Elem. Schools","N","Howard-Suamico","Meadowbrook Elementary","PreK-12","396                           ","60                            ","15.151500                     ","336                           ","84.848400                     "
"2005","76307","07","2604","0060","04","Elem. Schools","N","Howard-Suamico","Howard Elementary","PreK-12","207                           ","19                            ","9.178700                      ","188                           ","90.821200                     "
"2005","76264","07","2604","0100","04","Elem. Schools","N","Howard-Suamico","Suamico Elementary","PreK-12","544                           ","46                            ","8.455800                      ","498                           ","91.544100                     "
"2005","75079","07","2604","0110","04","Elem. Schools","N","Howard-Suamico","Lineville Intermediate Sch","PreK-12","710                           ","81                            ","11.408400                     ","629                           ","88.591500                     "
"2005","80098","07","2604","9204","4C","High Schools","Y","Howard-Suamico","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79588","07","2605","","03","High Schools","N","Howards Grove","","PreK-12","336                           ","37                            ","11.011900                     ","299                           ","88.988000                     "
"2005","79588","07","2605","","03","Mid/Jr Hi Schools","N","Howards Grove","","PreK-12","311                           ","43                            ","13.826300                     ","268                           ","86.173600                     "
"2005","79588","07","2605","","03","Elem. Schools","N","Howards Grove","","PreK-12","330                           ","37                            ","11.212100                     ","293                           ","88.787800                     "
"2005","79588","07","2605","","03","El/Sec Combined Schls","N","Howards Grove","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79587","07","2605","0060","04","High Schools","N","Howards Grove","Howards Grove High","PreK-12","336                           ","37                            ","11.011900                     ","299                           ","88.988000                     "
"2005","77737","07","2605","0110","04","Elem. Schools","N","Howards Grove","Northview Elementary","PreK-12","330                           ","37                            ","11.212100                     ","293                           ","88.787800                     "
"2005","77738","07","2605","0125","04","Mid/Jr Hi Schools","N","Howards Grove","Howards Grove Middle","PreK-12","311                           ","43                            ","13.826300                     ","268                           ","86.173600                     "
"2005","80099","07","2605","9204","4C","High Schools","Y","Howards Grove","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79305","07","2814","","03","El/Sec Combined Schls","N","Kewaunee","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79305","07","2814","","03","Elem. Schools","N","Kewaunee","","PreK-12","680                           ","93                            ","13.676400                     ","587                           ","86.323500                     "
"2005","79305","07","2814","","03","Mid/Jr Hi Schools","N","Kewaunee","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79305","07","2814","","03","High Schools","N","Kewaunee","","PreK-12","406                           ","55                            ","13.546700                     ","351                           ","86.453200                     "
"2005","76385","07","2814","0100","04","High Schools","N","Kewaunee","Kewaunee High","PreK-12","395                           ","55                            ","13.924000                     ","340                           ","86.075900                     "
"2005","76397","07","2814","0160","04","Elem. Schools","N","Kewaunee","Kewaunee Grade Sch","PreK-12","680                           ","93                            ","13.676400                     ","587                           ","86.323500                     "
"2005","75046","07","2814","0400","04","High Schools","Y","Kewaunee","Lakeshore Alternative School","PreK-12","11                            ","0                             ","0.000000                      ","11                            ","100.000000                    "
"2005","80100","07","2814","9204","4C","High Schools","Y","Kewaunee","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77867","07","2828","","03","High Schools","N","Kiel Area","","PreK-12","528                           ","56                            ","10.606000                     ","472                           ","89.393900                     "
"2005","77867","07","2828","","03","Mid/Jr Hi Schools","N","Kiel Area","","PreK-12","426                           ","61                            ","14.319200                     ","365                           ","85.680700                     "
"2005","77867","07","2828","","03","Elem. Schools","N","Kiel Area","","PreK-12","466                           ","80                            ","17.167300                     ","386                           ","82.832600                     "
"2005","77867","07","2828","","03","El/Sec Combined Schls","N","Kiel Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77863","07","2828","0040","04","High Schools","N","Kiel Area","Kiel High","PreK-12","528                           ","56                            ","10.606000                     ","472                           ","89.393900                     "
"2005","77864","07","2828","0060","04","Mid/Jr Hi Schools","N","Kiel Area","Kiel Middle","PreK-12","426                           ","61                            ","14.319200                     ","365                           ","85.680700                     "
"2005","77821","07","2828","0080","04","Elem. Schools","N","Kiel Area","Meeme Elementary","PreK-12","71                            ","8                             ","11.267600                     ","63                            ","88.732300                     "
"2005","77865","07","2828","0100","04","Elem. Schools","N","Kiel Area","Zielanis Elementary","PreK-12","395                           ","72                            ","18.227800                     ","323                           ","81.772100                     "
"2005","74932","07","2828","0405","04","El/Sec Combined Schls","Y","Kiel Area","Kiel Integr Electr Learning Center","PreK-12","2                             ","*                             ","*                             ","*                             ","*                             "
"2005","77853","07","2842","","03","El/Sec Combined Schls","N","Kohler","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77853","07","2842","","03","Elem. Schools","N","Kohler","","PreK-12","331                           ","29                            ","8.761300                      ","302                           ","91.238600                     "
"2005","77853","07","2842","","03","Mid/Jr Hi Schools","N","Kohler","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","77853","07","2842","","03","High Schools","N","Kohler","","PreK-12","216                           ","7                             ","3.240700                      ","209                           ","96.759200                     "
"2005","77868","07","2842","0020","04","Elem. Schools","N","Kohler","Kohler Elementary","PreK-12","331                           ","29                            ","8.761300                      ","302                           ","91.238600                     "
"2005","77852","07","2842","0040","04","High Schools","N","Kohler","Kohler High","PreK-12","216                           ","7                             ","3.240700                      ","209                           ","96.759200                     "
"2005","79957","07","2842","9204","04","High Schools","Y","Kohler","Northeast WI Online Charter Sch (NEWOCS)","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76390","07","3220","","03","High Schools","N","Luxemburg-Casco","","PreK-12","657                           ","55                            ","8.371300                      ","602                           ","91.628600                     "
"2005","76390","07","3220","","03","Mid/Jr Hi Schools","N","Luxemburg-Casco","","PreK-12","331                           ","33                            ","9.969700                      ","298                           ","90.030200                     "
"2005","76390","07","3220","","03","Elem. Schools","N","Luxemburg-Casco","","PreK-12","944                           ","131                           ","13.877100                     ","813                           ","86.122800                     "
"2005","76390","07","3220","","03","El/Sec Combined Schls","N","Luxemburg-Casco","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","78980","07","3220","0100","04","Elem. Schools","N","Luxemburg-Casco","Luxemburg-Casco Intermediate","PreK-12","535                           ","68                            ","12.710200                     ","467                           ","87.289700                     "
"2005","75031","07","3220","0110","04","Elem. Schools","N","Luxemburg-Casco","Luxemburg-Casco Primary","PreK-12","409                           ","63                            ","15.403400                     ","346                           ","84.596500                     "
