"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1998","10199","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","513",275,"53.606200                     ",238,"46.393700                     ",10,"1.949300                      ",3,"0.584700                      ",3,"0.584700                      ",7,"1.364500                      ",490,"95.516500                     "
"1998","10199","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","716",358,"50.000000                     ",358,"50.000000                     ",26,"3.631200                      ",3,"0.418900                      ",1,"0.139600                      ",5,"0.698300                      ",681,"95.111700                     "
"1998","10199","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","587",296,"50.425800                     ",291,"49.574100                     ",22,"3.747800                      ",0,"0.000000                      ",3,"0.511000                      ",4,"0.681400                      ",558,"95.059600                     "
"1998","10199","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10199","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","1816",929,"51.156300                     ",887,"48.843600                     ",58,"3.193800                      ",6,"0.330300                      ",7,"0.385400                      ",16,"0.881000                      ",1729,"95.209200                     "
"1998","14396","11","0119","0020","04","Elem      ","N","Amery","Lien El","Grades PreK-12","513",275,"53.606200                     ",238,"46.393700                     ",10,"1.949300                      ",3,"0.584700                      ",3,"0.584700                      ",7,"1.364500                      ",490,"95.516500                     "
"1998","14397","11","0119","0040","04","High      ","N","Amery","Amery Hi","Grades PreK-12","587",296,"50.425800                     ",291,"49.574100                     ",22,"3.747800                      ",0,"0.000000                      ",3,"0.511000                      ",4,"0.681400                      ",558,"95.059600                     "
"1998","14398","11","0119","0050","04","Mid/Jr Hi ","N","Amery","Lakeview Intermediate","Grades PreK-12","260",133,"51.153800                     ",127,"48.846100                     ",11,"4.230700                      ",1,"0.384600                      ",1,"0.384600                      ",2,"0.769200                      ",245,"94.230700                     "
"1998","14399","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Mid","Grades PreK-12","456",225,"49.342100                     ",231,"50.657800                     ",15,"3.289400                      ",2,"0.438500                      ",0,"0.000000                      ",3,"0.657800                      ",436,"95.614000                     "
"1998","10200","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","422",208,"49.289000                     ",214,"50.710900                     ",0,"0.000000                      ",3,"0.710900                      ",1,"0.236900                      ",1,"0.236900                      ",417,"98.815100                     "
