"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1998","10001","01","0714","","03","Elem      ","N","Elmbrook","","Elementary School Type/ Prek-12","3055",1462,"47.855900                     ",1593,"52.144000                     ",3,"0.098100                      ",175,"5.728300                      ",152,"4.975400                      ",31,"1.014700                      ",2694,"88.183300                     "
"1998","10001","01","0714","","03","Mid/Jr Hi ","N","Elmbrook","","Middle/Junior High School Type/ Prek-12","1696",851,"50.176800                     ",845,"49.823100                     ",2,"0.117900                      ",79,"4.658000                      ",109,"6.426800                      ",17,"1.002300                      ",1489,"87.794800                     "
"1998","10001","01","0714","","03","High      ","N","Elmbrook","","High School Type/ PreK-12","2445",1221,"49.938600                     ",1224,"50.061300                     ",3,"0.122600                      ",107,"4.376200                      ",68,"2.781100                      ",27,"1.104200                      ",2240,"91.615500                     "
"1998","10001","01","0714","","03","El/Sec    ","N","Elmbrook","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10001","01","0714","","03","Summary   ","N","Elmbrook","","Grades PreK-12","7196",3534,"49.110600                     ",3662,"50.889300                     ",8,"0.111100                      ",361,"5.016600                      ",329,"4.571900                      ",75,"1.042200                      ",6423,"89.257900                     "
"1998","15371","01","0714","0020","04","High      ","N","Elmbrook","Central Hi","Grades PreK-12","1189",610,"51.303600                     ",579,"48.696300                     ",3,"0.252300                      ",59,"4.962100                      ",25,"2.102600                      ",20,"1.682000                      ",1082,"91.000800                     "
"1998","15346","01","0714","0040","04","Elem      ","N","Elmbrook","Brookfield El","Grades PreK-12","453",217,"47.902800                     ",236,"52.097100                     ",0,"0.000000                      ",32,"7.064000                      ",26,"5.739500                      ",3,"0.662200                      ",392,"86.534200                     "
"1998","15372","01","0714","0060","04","High      ","N","Elmbrook","East Hi","Grades PreK-12","1181",584,"49.449600                     ",597,"50.550300                     ",0,"0.000000                      ",48,"4.064300                      ",38,"3.217600                      ",6,"0.508000                      ",1089,"92.209900                     "
"1998","15373","01","0714","0080","04","Elem      ","N","Elmbrook","Burleigh El","Grades PreK-12","779",344,"44.159100                     ",435,"55.840800                     ",2,"0.256700                      ",64,"8.215600                      ",28,"3.594300                      ",7,"0.898500                      ",678,"87.034600                     "
"1998","15374","01","0714","0100","04","Elem      ","N","Elmbrook","Dixon El","Grades PreK-12","410",195,"47.560900                     ",215,"52.439000                     ",0,"0.000000                      ",13,"3.170700                      ",32,"7.804800                      ",3,"0.731700                      ",362,"88.292600                     "
"1998","15185","01","0714","0150","04","Mid/Jr Hi ","N","Elmbrook","Pilgrim Park Mid","Grades PreK-12","813",420,"51.660500                     ",393,"48.339400                     ",2,"0.246000                      ",26,"3.198000                      ",61,"7.503000                      ",3,"0.369000                      ",721,"88.683800                     "
"1998","15347","01","0714","0160","04","High      ","N","Elmbrook","Fairview South Hi","Grades PreK-12","75",27,"36.000000                     ",48,"64.000000                     ",0,"0.000000                      ",0,"0.000000                      ",5,"6.666600                      ",1,"1.333300                      ",69,"92.000000                     "
"1998","15349","01","0714","0170","04","Elem      ","N","Elmbrook","Hillside El","Grades PreK-12","390",193,"49.487100                     ",197,"50.512800                     ",1,"0.256400                      ",11,"2.820500                      ",18,"4.615300                      ",4,"1.025600                      ",356,"91.282000                     "
"1998","17592","01","0714","0190","04","Elem      ","N","Elmbrook","Swanson El","Grades PreK-12","622",321,"51.607700                     ",301,"48.392200                     ",0,"0.000000                      ",43,"6.913100                      ",24,"3.858500                      ",13,"2.090000                      ",542,"87.138200                     "
"1998","15186","01","0714","0250","04","Elem      ","N","Elmbrook","Tonawanda El","Grades PreK-12","401",192,"47.880200                     ",209,"52.119700                     ",0,"0.000000                      ",12,"2.992500                      ",24,"5.985000                      ",1,"0.249300                      ",364,"90.773000                     "
"1998","15328","01","0714","0270","04","Mid/Jr Hi ","N","Elmbrook","Wisconsin Hills Mid","Grades PreK-12","883",431,"48.810800                     ",452,"51.189100                     ",0,"0.000000                      ",53,"6.002200                      ",48,"5.436000                      ",14,"1.585500                      ",768,"86.976200                     "
"1998","10109","01","0721","","03","Elem      ","N","Brown Deer","","Elementary School Type/ Prek-12","591",276,"46.700500                     ",315,"53.299400                     ",2,"0.338400                      ",16,"2.707200                      ",125,"21.150500                     ",20,"3.384000                      ",428,"72.419600                     "
"1998","10109","01","0721","","03","Mid/Jr Hi ","N","Brown Deer","","Middle/Junior High School Type/ Prek-12","564",258,"45.744600                     ",306,"54.255300                     ",1,"0.177300                      ",18,"3.191400                      ",115,"20.390000                     ",17,"3.014100                      ",413,"73.226900                     "
"1998","10109","01","0721","","03","High      ","N","Brown Deer","","High School Type/ PreK-12","571",268,"46.935200                     ",303,"53.064700                     ",2,"0.350200                      ",12,"2.101500                      ",113,"19.789800                     ",12,"2.101500                      ",432,"75.656700                     "
"1998","10109","01","0721","","03","El/Sec    ","N","Brown Deer","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10109","01","0721","","03","Summary   ","N","Brown Deer","","Grades PreK-12","1726",802,"46.465800                     ",924,"53.534100                     ",5,"0.289600                      ",46,"2.665100                      ",353,"20.451900                     ",49,"2.838900                      ",1273,"73.754300                     "
"1998","14848","01","0721","0040","04","High      ","N","Brown Deer","Brown Deer Hi","Grades PreK-12","571",268,"46.935200                     ",303,"53.064700                     ",2,"0.350200                      ",12,"2.101500                      ",113,"19.789800                     ",12,"2.101500                      ",432,"75.656700                     "
"1998","14849","01","0721","0060","04","Mid/Jr Hi ","N","Brown Deer","Brown Deer Mid","Grades PreK-12","564",258,"45.744600                     ",306,"54.255300                     ",1,"0.177300                      ",18,"3.191400                      ",115,"20.390000                     ",17,"3.014100                      ",413,"73.226900                     "
"1998","14850","01","0721","0080","04","Elem      ","N","Brown Deer","Dean El","Grades PreK-12","367",155,"42.234300                     ",212,"57.765600                     ",2,"0.544900                      ",8,"2.179800                      ",76,"20.708400                     ",9,"2.452300                      ",272,"74.114400                     "
"1998","14851","01","0721","0090","04","Elem      ","N","Brown Deer","Algonquin El","Grades PreK-12","224",121,"54.017800                     ",103,"45.982100                     ",0,"0.000000                      ",8,"3.571400                      ",49,"21.875000                     ",11,"4.910700                      ",156,"69.642800                     "
"1998","10003","01","1015","","03","Elem      ","N","Cedarburg","","Elementary School Type/ Prek-12","1212",565,"46.617100                     ",647,"53.382800                     ",0,"0.000000                      ",9,"0.742500                      ",3,"0.247500                      ",7,"0.577500                      ",1193,"98.432300                     "
"1998","10003","01","1015","","03","Mid/Jr Hi ","N","Cedarburg","","Middle/Junior High School Type/ Prek-12","612",298,"48.692800                     ",314,"51.307100                     ",1,"0.163300                      ",11,"1.797300                      ",2,"0.326700                      ",7,"1.143700                      ",591,"96.568600                     "
"1998","10003","01","1015","","03","High      ","N","Cedarburg","","High School Type/ PreK-12","998",477,"47.795500                     ",521,"52.204400                     ",2,"0.200400                      ",5,"0.501000                      ",2,"0.200400                      ",7,"0.701400                      ",982,"98.396700                     "
"1998","10003","01","1015","","03","El/Sec    ","N","Cedarburg","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10003","01","1015","","03","Summary   ","N","Cedarburg","","Grades PreK-12","2822",1340,"47.484000                     ",1482,"52.515900                     ",3,"0.106300                      ",25,"0.885800                      ",7,"0.248000                      ",21,"0.744100                      ",2766,"98.015500                     "
"1998","15381","01","1015","0020","04","High      ","N","Cedarburg","Cedarburg Hi","Grades PreK-12","998",477,"47.795500                     ",521,"52.204400                     ",2,"0.200400                      ",5,"0.501000                      ",2,"0.200400                      ",7,"0.701400                      ",982,"98.396700                     "
"1998","15382","01","1015","0070","04","Elem      ","N","Cedarburg","Parkview El","Grades PreK-12","438",198,"45.205400                     ",240,"54.794500                     ",0,"0.000000                      ",2,"0.456600                      ",0,"0.000000                      ",0,"0.000000                      ",436,"99.543300                     "
"1998","15383","01","1015","0075","04","Elem      ","N","Cedarburg","Westlawn El","Grades PreK-12","297",139,"46.801300                     ",158,"53.198600                     ",0,"0.000000                      ",5,"1.683500                      ",1,"0.336700                      ",1,"0.336700                      ",290,"97.643000                     "
"1998","15384","01","1015","0090","04","Elem      ","N","Cedarburg","Thorson El","Grades PreK-12","477",228,"47.798700                     ",249,"52.201200                     ",0,"0.000000                      ",2,"0.419200                      ",2,"0.419200                      ",6,"1.257800                      ",467,"97.903500                     "
