"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2006","17423","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","All Races","Both Genders",7862,246,"3.1289748100                  ",502,"6.3851437200                  ",125,"1.5899262200                  ",6989,"88.8959552200                 "
"2006","17423","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",2281,54,"2.3673827200                  ",160,"7.0144673300                  ",22,"0.9644892500                  ",2045,"89.6536606700                 "
"2006","17423","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","All Races","Both Genders",5069,53,"1.0455711100                  ",190,"3.7482738200                  ",36,"0.7101992500                  ",4790,"94.4959558000                 "
"2006","17423","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2006","17423","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders",15212,353,"2.3205364100                  ",852,"5.6008414400                  ",183,"1.2029976300                  ",13824,"90.8756245000                 "
"2006","17469","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders",1530,3,"0.1960784300                  ",39,"2.5490196000                  ",4,"0.2614379000                  ",1484,"96.9934640500                 "
"2006","26962","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders",1719,32,"1.8615474100                  ",92,"5.3519488000                  ",22,"1.2798138400                  ",1573,"91.5066899300                 "
"2006","17448","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders",1433,17,"1.1863224000                  ",57,"3.9776692200                  ",9,"0.6280530300                  ",1350,"94.2079553300                 "
"2006","17331","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders",287,40,"13.9372822200                 ",15,"5.2264808300                  ",9,"3.1358885000                  ",223,"77.7003484300                 "
"2006","17332","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders",182,3,"1.6483516400                  ",34,"18.6813186800                 ",4,"2.1978021900                  ",141,"77.4725274700                 "
