"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2001","43264","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","376",181,"48.138200                     ",195,"51.861700                     ",5,"1.329700                      ",0,"0.000000                      ",2,"0.531900                      ",13,"3.457400                      ",356,"94.680800                     "
"2001","43264","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43264","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","330",160,"48.484800                     ",170,"51.515100                     ",3,"0.909000                      ",1,"0.303000                      ",4,"1.212100                      ",4,"1.212100                      ",318,"96.363600                     "
"2001","43264","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43264","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","706",341,"48.300200                     ",365,"51.699700                     ",8,"1.133100                      ",1,"0.141600                      ",6,"0.849800                      ",17,"2.407900                      ",674,"95.467400                     "
"2001","42339","07","0070","0020","04","Elem      ","N","Algoma","Algoma El","Grades PreK-12","376",181,"48.138200                     ",195,"51.861700                     ",5,"1.329700                      ",0,"0.000000                      ",2,"0.531900                      ",13,"3.457400                      ",356,"94.680800                     "
"2001","42340","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","330",160,"48.484800                     ",170,"51.515100                     ",3,"0.909000                      ",1,"0.303000                      ",4,"1.212100                      ",4,"1.212100                      ",318,"96.363600                     "
"2001","43271","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","1403",663,"47.255800                     ",740,"52.744100                     ",13,"0.926500                      ",36,"2.565900                      ",20,"1.425500                      ",24,"1.710600                      ",1310,"93.371300                     "
"2001","43271","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","720",348,"48.333300                     ",372,"51.666600                     ",14,"1.944400                      ",17,"2.361100                      ",6,"0.833300                      ",4,"0.555500                      ",679,"94.305500                     "
"2001","43271","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","1077",550,"51.067700                     ",527,"48.932200                     ",7,"0.649900                      ",22,"2.042700                      ",6,"0.557100                      ",6,"0.557100                      ",1036,"96.193100                     "
"2001","43271","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43271","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","3200",1561,"48.781200                     ",1639,"51.218700                     ",34,"1.062500                      ",75,"2.343700                      ",32,"1.000000                      ",34,"1.062500                      ",3025,"94.531200                     "
"2001","42383","07","0182","0020","04","High      ","N","Ashwaubenon","Ashwaubenon Hi","Grades PreK-12","1077",550,"51.067700                     ",527,"48.932200                     ",7,"0.649900                      ",22,"2.042700                      ",6,"0.557100                      ",6,"0.557100                      ",1036,"96.193100                     "
"2001","42384","07","0182","0045","04","Mid/Jr Hi ","N","Ashwaubenon","Parkview Mid","Grades PreK-12","720",348,"48.333300                     ",372,"51.666600                     ",14,"1.944400                      ",17,"2.361100                      ",6,"0.833300                      ",4,"0.555500                      ",679,"94.305500                     "
"2001","42372","07","0182","0050","04","Elem      ","N","Ashwaubenon","Pioneer El","Grades PreK-12","458",205,"44.759800                     ",253,"55.240100                     ",4,"0.873300                      ",13,"2.838400                      ",6,"1.310000                      ",4,"0.873300                      ",431,"94.104800                     "
"2001","42385","07","0182","0055","04","Elem      ","N","Ashwaubenon","Cormier School and Early Learning","Grades PreK-12","256",120,"46.875000                     ",136,"53.125000                     ",2,"0.781200                      ",4,"1.562500                      ",6,"2.343700                      ",6,"2.343700                      ",238,"92.968700                     "
"2001","42386","07","0182","0060","04","Elem      ","N","Ashwaubenon","Valley View El","Grades PreK-12","689",338,"49.056600                     ",351,"50.943300                     ",7,"1.015900                      ",19,"2.757600                      ",8,"1.161100                      ",14,"2.031900                      ",641,"93.033300                     "
"2001","43242","07","0658","","03","Elem      ","N","Brillion","","Elementary School Type/ Prek-12","354",164,"46.327600                     ",190,"53.672300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",354,"100.000000                    "
"2001","43242","07","0658","","03","Mid/Jr Hi ","N","Brillion","","Middle/Junior High School Type/ Prek-12","202",109,"53.960300                     ",93,"46.039600                     ",0,"0.000000                      ",1,"0.495000                      ",0,"0.000000                      ",2,"0.990000                      ",199,"98.514800                     "
"2001","43242","07","0658","","03","High      ","N","Brillion","","High School Type/ PreK-12","305",160,"52.459000                     ",145,"47.540900                     ",2,"0.655700                      ",3,"0.983600                      ",0,"0.000000                      ",2,"0.655700                      ",298,"97.704900                     "
"2001","43242","07","0658","","03","El/Sec    ","N","Brillion","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43242","07","0658","","03","Summary   ","N","Brillion","","Grades PreK-12","861",433,"50.290300                     ",428,"49.709600                     ",2,"0.232200                      ",4,"0.464500                      ",0,"0.000000                      ",4,"0.464500                      ",851,"98.838500                     "
"2001","42274","07","0658","0020","04","Elem      ","N","Brillion","Brillion El","Grades PreK-12","354",164,"46.327600                     ",190,"53.672300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",354,"100.000000                    "
