"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2006","12401","09","0140","","03","Elem      ","N","Antigo","","Elementary School Type/ Prek-12","All Races","Both Genders",1089,543,"49.8622589500                 ",546,"50.1377410400                 "
"2006","12401","09","0140","","03","Mid/Jr Hi ","N","Antigo","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",581,293,"50.4302925900                 ",288,"49.5697074000                 "
"2006","12401","09","0140","","03","High      ","N","Antigo","","High School Type/ PreK-12","All Races","Both Genders",1033,349,"33.7850919600                 ",684,"66.2149080300                 "
"2006","12401","09","0140","","03","El/Sec    ","N","Antigo","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","12401","09","0140","","03","Summary   ","N","Antigo","","Grades PreK-12","All Races","Both Genders",2703,1185,"43.8401775800                 ",1518,"56.1598224100                 "
"2006","12387","09","0140","0050","04","Mid/Jr Hi ","N","Antigo","Antigo Middle","Grades PreK-12","All Races","Both Genders",581,293,"50.4302925900                 ",288,"49.5697074000                 "
"2006","12388","09","0140","0070","04","High      ","N","Antigo","Antigo High","Grades PreK-12","All Races","Both Genders",1033,349,"33.7850919600                 ",684,"66.2149080300                 "
"2006","12389","09","0140","0080","04","Elem      ","N","Antigo","Crestwood Elementary","Grades PreK-12","All Races","Both Genders",139,49,"35.2517985600                 ",90,"64.7482014300                 "
"2006","12390","09","0140","0100","04","Elem      ","N","Antigo","East Elementary","Grades PreK-12","All Races","Both Genders",136,70,"51.4705882300                 ",66,"48.5294117600                 "
"2006","12789","09","0140","0160","04","Elem      ","N","Antigo","Mattoon Elementary","Grades PreK-12","All Races","Both Genders",100,58,"58.0000000000                 ",42,"42.0000000000                 "
"2006","12391","09","0140","0180","04","Elem      ","N","Antigo","North Elementary","Grades PreK-12","All Races","Both Genders",183,108,"59.0163934400                 ",75,"40.9836065500                 "
"2006","12392","09","0140","0200","04","Elem      ","N","Antigo","Pleasant View Elementary","Grades PreK-12","All Races","Both Genders",102,38,"37.2549019600                 ",64,"62.7450980300                 "
