"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2005","76734","05","0014","","03","High Schools","N","Adams-Friendship Area","","High Schools","660",298,45.151500,362,54.848400,11,1.666600,0,.000000,3,.454500,30,4.545400,616,93.333300
"2005","76734","05","0014","","03","Mid/Jr Hi Schools","N","Adams-Friendship Area","","Mid/Jr Hi Schools","462",215,46.536700,247,53.463200,6,1.298700,3,.649300,4,.865800,17,3.679600,432,93.506400
"2005","76734","05","0014","","03","Elem. Schools","N","Adams-Friendship Area","","Elem. Schools","927",444,47.896400,483,52.103500,10,1.078700,1,.107800,8,.862900,43,4.638600,865,93.311700
"2005","76734","05","0014","","03","El/Sec Combined Schls","N","Adams-Friendship Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76734","05","0014","","03","Summary","N","Adams-Friendship Area","","Summary","2049",957,46.705700,1092,53.294200,27,1.317700,4,.195200,15,.732000,90,4.392300,1913,93.362600
"2005","75135","05","0014","0040","04","High Schools","N","Adams-Friendship Area","Adams-Friendship High","High Schools","660",298,45.151500,362,54.848400,11,1.666600,0,.000000,3,.454500,30,4.545400,616,93.333300
"2005","76731","05","0014","0080","04","Elem. Schools","N","Adams-Friendship Area","Castle Rock Elementary","Elem. Schools","154",69,44.805100,85,55.194800,1,.649300,0,.000000,2,1.298700,2,1.298700,149,96.753200
"2005","76733","05","0014","0130","04","Elem. Schools","N","Adams-Friendship Area","Adams-Friendship Elementary","Elem. Schools","444",215,48.423400,229,51.576500,7,1.576500,1,.225200,2,.450400,34,7.657600,400,90.090000
"2005","76686","05","0014","0140","04","Elem. Schools","N","Adams-Friendship Area","Grand Marsh Elementary","Elem. Schools","153",79,51.633900,74,48.366000,0,.000000,0,.000000,2,1.307100,5,3.267900,146,95.424800
"2005","76700","05","0014","0180","04","Elem. Schools","N","Adams-Friendship Area","Pine Land Elementary","Elem. Schools","68",32,47.058800,36,52.941100,2,2.941100,0,.000000,0,.000000,1,1.470500,65,95.588200
"2005","75938","05","0014","0200","04","Elem. Schools","N","Adams-Friendship Area","Roche A Cri Elementary","Elem. Schools","108",49,45.370300,59,54.629600,0,.000000,0,.000000,2,1.851800,1,.925900,105,97.222200
"2005","76732","05","0014","0210","04","Mid/Jr Hi Schools","N","Adams-Friendship Area","Adams-Friendship Middle","Mid/Jr Hi Schools","462",215,46.536700,247,53.463200,6,1.298700,3,.649300,4,.865800,17,3.679600,432,93.506400
"2005","75087","05","0014","0400","04","High Schools","N","Adams-Friendship Area","Alternative Education School","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75503","05","0105","","03","High Schools","N","Almond-Bancroft","","High Schools","286",127,44.405500,159,55.594400,0,.000000,0,.000000,0,.000000,29,10.139800,257,89.860100
"2005","75503","05","0105","","03","Mid/Jr Hi Schools","N","Almond-Bancroft","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75503","05","0105","","03","Elem. Schools","N","Almond-Bancroft","","Elem. Schools","218",94,43.119200,124,56.880700,1,.458700,0,.000000,0,.000000,33,15.137600,184,84.403600
"2005","75503","05","0105","","03","El/Sec Combined Schls","N","Almond-Bancroft","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75503","05","0105","","03","Summary","N","Almond-Bancroft","","Summary","504",221,43.849200,283,56.150700,1,.198400,0,.000000,0,.000000,62,12.301500,441,87.500000
"2005","75518","05","0105","0020","04","Elem. Schools","N","Almond-Bancroft","Almond Elementary","Elem. Schools","183",83,45.355100,100,54.644800,0,.000000,0,.000000,0,.000000,24,13.114700,159,86.885200
