"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2004","65860","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","7895",3757,"47.587000                     ",4138,"52.412900                     ",79,"1.000600                      ",846,"10.715600                     ",224,"2.837200                      ",425,"5.383100                      ",6321,"80.063300                     "
"2004","65860","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","2236",1111,"49.686900                     ",1125,"50.313000                     ",18,"0.805000                      ",261,"11.672600                     ",42,"1.878300                      ",77,"3.443600                      ",1838,"82.200300                     "
"2004","65860","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","5144",2486,"48.328100                     ",2658,"51.671800                     ",38,"0.738700                      ",453,"8.806300                      ",93,"1.807900                      ",132,"2.566000                      ",4428,"86.080800                     "
"2004","65860","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2004","65860","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","15275",7354,"48.144000                     ",7921,"51.855900                     ",135,"0.883700                      ",1560,"10.212700                     ",359,"2.350200                      ",634,"4.150500                      ",12587,"82.402600                     "
"2004","65845","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","1498",727,"48.531300                     ",771,"51.468600                     ",6,"0.400500                      ",117,"7.810400                      ",23,"1.535300                      ",21,"1.401800                      ",1331,"88.851800                     "
"2004","65629","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","1775",878,"49.464700                     ",897,"50.535200                     ",8,"0.450700                      ",183,"10.309800                     ",23,"1.295700                      ",63,"3.549200                      ",1498,"84.394300                     "
"2004","65841","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","1517",716,"47.198400                     ",801,"52.801500                     ",12,"0.791000                      ",139,"9.162800                      ",40,"2.636700                      ",39,"2.570800                      ",1287,"84.838400                     "
"2004","65874","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","304",150,"49.342100                     ",154,"50.657800                     ",5,"1.644700                      ",24,"7.894700                      ",14,"4.605200                      ",69,"22.697300                     ",192,"63.157800                     "
"2004","65875","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","207",99,"47.826000                     ",108,"52.173900                     ",4,"1.932300                      ",64,"30.917800                     ",13,"6.280100                      ",15,"7.246300                      ",111,"53.623100                     "
"2004","65876","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","306",144,"47.058800                     ",162,"52.941100                     ",9,"2.941100                      ",31,"10.130700                     ",17,"5.555500                      ",5,"1.633900                      ",244,"79.738500                     "
"2004","70019","06","0147","0105","04","Elem      ","N","Appleton Area","Child Learning Center","Grades PreK-12","39",15,"38.461500                     ",24,"61.538400                     ",1,"2.564100                      ",1,"2.564100                      ",0,"0.000000                      ",0,"0.000000                      ",37,"94.871700                     "
"2004","65394","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","377",183,"48.541100                     ",194,"51.458800                     ",0,"0.000000                      ",14,"3.713500                      ",6,"1.591500                      ",3,"0.795700                      ",354,"93.899200                     "
"2004","65877","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","441",218,"49.433100                     ",223,"50.566800                     ",2,"0.453500                      ",18,"4.081600                      ",4,"0.907000                      ",1,"0.226700                      ",416,"94.331000                     "
"2004","65175","06","0147","0125","04","Elem      ","Y","Appleton Area","Wisconsin Connections Academy","Grades PreK-12","375",181,"48.266600                     ",194,"51.733300                     ",6,"1.600000                      ",2,"0.533300                      ",7,"1.866600                      ",8,"2.133300                      ",352,"93.866600                     "
"2004","65878","06","0147","0130","04","Elem      ","N","Appleton Area","Ferber El","Grades PreK-12","702",327,"46.581100                     ",375,"53.418800                     ",7,"0.997100                      ",75,"10.683700                     ",15,"2.136700                      ",14,"1.994300                      ",591,"84.188000                     "
"2004","65879","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","240",122,"50.833300                     ",118,"49.166600                     ",0,"0.000000                      ",67,"27.916600                     ",13,"5.416600                      ",5,"2.083300                      ",155,"64.583300                     "
"2004","65880","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","420",186,"44.285700                     ",234,"55.714200                     ",6,"1.428500                      ",52,"12.380900                     ",9,"2.142800                      ",11,"2.619000                      ",342,"81.428500                     "
"2004","65861","06","0147","0180","04","Elem      ","N","Appleton Area","Highlands El","Grades PreK-12","594",309,"52.020200                     ",285,"47.979700                     ",3,"0.505000                      ",102,"17.171700                     ",22,"3.703700                      ",62,"10.437700                     ",405,"68.181800                     "
"2004","65846","06","0147","0190","04","Elem      ","N","Appleton Area","Horizons El","Grades PreK-12","471",225,"47.770700                     ",246,"52.229200                     ",3,"0.636900                      ",58,"12.314200                     ",14,"2.972300                      ",70,"14.861900                     ",326,"69.214400                     "
"2004","65847","06","0147","0195","04","Elem      ","N","Appleton Area","Houdini El","Grades PreK-12","664",329,"49.548100                     ",335,"50.451800                     ",4,"0.602400                      ",23,"3.463800                      ",13,"1.957800                      ",7,"1.054200                      ",617,"92.921600                     "
"2004","65862","06","0147","0200","04","Elem      ","N","Appleton Area","Huntley El","Grades PreK-12","571",267,"46.760000                     ",304,"53.239900                     ",11,"1.926400                      ",35,"6.129500                      ",11,"1.926400                      ",16,"2.802100                      ",498,"87.215400                     "
"2004","65333","06","0147","0210","04","Mid/Jr Hi ","Y","Appleton Area","The Odyssey-Magellan Charter","Grades PreK-12","91",40,"43.956000                     ",51,"56.043900                     ",0,"0.000000                      ",9,"9.890100                      ",1,"1.098900                      ",1,"1.098900                      ",80,"87.912000                     "
"2004","65848","06","0147","0220","04","Elem      ","N","Appleton Area","Berry El","Grades PreK-12","518",258,"49.806900                     ",260,"50.193000                     ",3,"0.579100                      ",16,"3.088800                      ",7,"1.351300                      ",7,"1.351300                      ",485,"93.629300                     "
"2004","65383","06","0147","0230","04","Mid/Jr Hi ","Y","Appleton Area","Appleton Community Learning Center","Grades PreK-12","10",2,"20.000000                     ",8,"80.000000                     ",0,"0.000000                      ",0,"0.000000                      ",2,"20.000000                     ",1,"10.000000                     ",7,"70.000000                     "
"2004","65863","06","0147","0240","04","Elem      ","N","Appleton Area","Jefferson El","Grades PreK-12","402",207,"51.492500                     ",195,"48.507400                     ",8,"1.990000                      ",54,"13.432800                     ",20,"4.975100                      ",28,"6.965100                      ",292,"72.636800                     "
"2004","65864","06","0147","0260","04","Elem      ","N","Appleton Area","Johnston El","Grades PreK-12","491",207,"42.158800                     ",284,"57.841100                     ",1,"0.203600                      ",72,"14.663900                     ",8,"1.629300                      ",29,"5.906300                      ",381,"77.596700                     "
"2004","65865","06","0147","0280","04","Elem      ","N","Appleton Area","Lincoln El","Grades PreK-12","399",175,"43.859600                     ",224,"56.140300                     ",3,"0.751800                      ",88,"22.055100                     ",16,"4.010000                      ",23,"5.764400                      ",269,"67.418500                     "
"2004","65866","06","0147","0300","04","Mid/Jr Hi ","N","Appleton Area","Madison Mid","Grades PreK-12","736",380,"51.630400                     ",356,"48.369500                     ",3,"0.407600                      ",76,"10.326000                     ",7,"0.951000                      ",35,"4.755400                      ",615,"83.559700                     "
"2004","65867","06","0147","0320","04","Elem      ","N","Appleton Area","McKinley El","Grades PreK-12","558",244,"43.727500                     ",314,"56.272400                     ",4,"0.716800                      ",56,"10.035800                     ",14,"2.508900                      ",48,"8.602100                      ",436,"78.136200                     "
"2004","65868","06","0147","0340","04","Elem      ","N","Appleton Area","Richmond El","Grades PreK-12","257",129,"50.194500                     ",128,"49.805400                     ",1,"0.389100                      ",12,"4.669200                      ",5,"1.945500                      ",5,"1.945500                      ",234,"91.050500                     "
"2004","65869","06","0147","0360","04","Mid/Jr Hi ","N","Appleton Area","Roosevelt Mid","Grades PreK-12","452",218,"48.230000                     ",234,"51.769900                     ",4,"0.884900                      ",62,"13.716800                     ",12,"2.654800                      ",16,"3.539800                      ",358,"79.203500                     "
