"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"1999","22502","03","0161","","03","Summary   ","N","Argyle","","Grades PreK-12","All Races","Both Genders","369",18,"4.878000                      ",35,"9.485000                      ",26,"7.046000                      ",31,"8.401000                      ",22,"5.962000                      ",20,"5.420000                      ",23,"6.233000                      ",22,"5.962000                      ",16,"4.336000                      ",24,"6.504000                      ",48,"13.008100                     ",34,"9.214000                      ",23,"6.233000                      ",27,"7.317000                      "
"1999","22500","03","0161","0020","04","Elem      ","N","Argyle","Argyle El","Grades PreK-12","All Races","Both Genders","197",18,"9.137000                      ",35,"17.766400                     ",26,"13.197900                     ",31,"15.736000                     ",22,"11.167500                     ",20,"10.152200                     ",23,"11.675100                     ",22,"11.167500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1999","22501","03","0161","0040","04","High      ","N","Argyle","Argyle Hi","Grades PreK-12","All Races","Both Genders","172",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",16,"9.302300                      ",24,"13.953400                     ",48,"27.906900                     ",34,"19.767400                     ",23,"13.372000                     ",27,"15.697600                     "
"1999","22506","03","0287","","03","Summary   ","N","Barneveld","","Grades PreK-12","All Races","Both Genders","436",0,"0.000000                      ",31,"7.110000                      ",43,"9.862300                      ",38,"8.715500                      ",27,"6.192600                      ",30,"6.880700                      ",28,"6.422000                      ",33,"7.568800                      ",33,"7.568800                      ",40,"9.174300                      ",31,"7.110000                      ",35,"8.027500                      ",33,"7.568800                      ",34,"7.798100                      "
"1999","22504","03","0287","0020","04","Elem      ","N","Barneveld","Barneveld El","Grades PreK-12","All Races","Both Genders","230",0,"0.000000                      ",31,"13.478200                     ",43,"18.695600                     ",38,"16.521700                     ",27,"11.739100                     ",30,"13.043400                     ",28,"12.173900                     ",33,"14.347800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1999","22505","03","0287","0040","04","High      ","N","Barneveld","Barneveld Hi","Grades PreK-12","All Races","Both Genders","206",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",33,"16.019400                     ",40,"19.417400                     ",31,"15.048500                     ",35,"16.990200                     ",33,"16.019400                     ",34,"16.504800                     "
"1999","22513","03","0364","","03","Summary   ","N","Belmont Community","","Grades PreK-12","All Races","Both Genders","423",0,"0.000000                      ",16,"3.782500                      ",28,"6.619300                      ",28,"6.619300                      ",33,"7.801400                      ",36,"8.510600                      ",22,"5.200900                      ",35,"8.274200                      ",36,"8.510600                      ",33,"7.801400                      ",45,"10.638200                     ",35,"8.274200                      ",39,"9.219800                      ",37,"8.747000                      "
"1999","22511","03","0364","0020","04","Elem      ","N","Belmont Community","Belmont El","Grades PreK-12","All Races","Both Genders","198",0,"0.000000                      ",16,"8.080800                      ",28,"14.141400                     ",28,"14.141400                     ",33,"16.666600                     ",36,"18.181800                     ",22,"11.111100                     ",35,"17.676700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1999","22512","03","0364","0040","04","High      ","N","Belmont Community","Belmont Hi","Grades PreK-12","All Races","Both Genders","225",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",36,"16.000000                     ",33,"14.666600                     ",45,"20.000000                     ",35,"15.555500                     ",39,"17.333300                     ",37,"16.444400                     "
"1999","22910","03","0427","","03","Summary   ","N","Benton","","Grades PreK-12","All Races","Both Genders","313",20,"6.389700                      ",28,"8.945600                      ",21,"6.709200                      ",19,"6.070200                      ",21,"6.709200                      ",21,"6.709200                      ",21,"6.709200                      ",22,"7.028700                      ",25,"7.987200                      ",27,"8.626100                      ",22,"7.028700                      ",18,"5.750700                      ",25,"7.987200                      ",23,"7.348200                      "
