"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2005","79337","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","All Races","Both Genders",822,248,"30.1703163000                 ",574,"69.8296836900                 "
"2005","79337","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",377,86,"22.8116710800                 ",291,"77.1883289100                 "
"2005","79337","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","All Races","Both Genders",625,148,"23.6800000000                 ",477,"76.3200000000                 "
"2005","79337","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","79337","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","All Races","Both Genders",1824,482,"26.4254385900                 ",1342,"73.5745614000                 "
"2005","76636","11","0119","0020","04","Elem      ","N","Amery","Lien Elementary","Grades PreK-12","All Races","Both Genders",431,142,"32.9466357300                 ",289,"67.0533642600                 "
"2005","76637","11","0119","0040","04","High      ","N","Amery","Amery High","Grades PreK-12","All Races","Both Genders",625,148,"23.6800000000                 ",477,"76.3200000000                 "
"2005","76622","11","0119","0050","04","Elem      ","N","Amery","Amery Intermediate","Grades PreK-12","All Races","Both Genders",391,106,"27.1099744200                 ",285,"72.8900255700                 "
"2005","76623","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Middle","Grades PreK-12","All Races","Both Genders",377,86,"22.8116710800                 ",291,"77.1883289100                 "
"2005","76627","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","All Races","Both Genders",554,91,"16.4259927700                 ",463,"83.5740072200                 "
"2005","76627","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",447,79,"17.6733780700                 ",368,"82.3266219200                 "
