"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"1999","23399","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","All Races","Both Genders",395,,"",,""
"1999","23399","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1999","23399","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","All Races","Both Genders",328,,"",,""
"1999","23399","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1999","23399","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","All Races","Both Genders",723,,"",,""
"1999","23395","07","0070","0020","04","Elem      ","N","Algoma","Algoma El","Grades PreK-12","All Races","Both Genders",395,,"",,""
"1999","23396","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","All Races","Both Genders",328,,"",,""
"1999","23557","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","All Races","Both Genders",1410,,"",,""
"1999","23557","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",768,,"",,""
"1999","23557","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","All Races","Both Genders",1003,,"",,""
"1999","23557","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1999","23557","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","All Races","Both Genders",3181,,"",,""
"1999","23541","07","0182","0020","04","High      ","N","Ashwaubenon","Ashwaubenon Hi","Grades PreK-12","All Races","Both Genders",1003,,"",,""
"1999","23542","07","0182","0045","04","Mid/Jr Hi ","N","Ashwaubenon","Parkview Mid","Grades PreK-12","All Races","Both Genders",768,,"",,""
"1999","23523","07","0182","0050","04","Elem      ","N","Ashwaubenon","Pioneer El","Grades PreK-12","All Races","Both Genders",473,,"",,""
"1999","23543","07","0182","0055","04","Elem      ","N","Ashwaubenon","Cormier Early Childhood Center","Grades PreK-12","All Races","Both Genders",215,,"",,""
"1999","23544","07","0182","0060","04","Elem      ","N","Ashwaubenon","Valleyview El","Grades PreK-12","All Races","Both Genders",722,,"",,""
"1999","23227","07","0658","","03","Elem      ","N","Brillion","","Elementary School Type/ Prek-12","All Races","Both Genders",355,,"",,""
"1999","23227","07","0658","","03","Mid/Jr Hi ","N","Brillion","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",196,,"",,""
"1999","23227","07","0658","","03","High      ","N","Brillion","","High School Type/ PreK-12","All Races","Both Genders",333,,"",,""
"1999","23227","07","0658","","03","El/Sec    ","N","Brillion","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"1999","23227","07","0658","","03","Summary   ","N","Brillion","","Grades PreK-12","All Races","Both Genders",884,,"",,""
