distid,year,electiontype,candidateid,first,last,votes,winner,incumbent,repeat,minor,Race ID,Area ID,districtwide,notes
287,2002,1,1,Tami,Bowser,117,1,0,0,0,1,1,1,
287,2002,1,2,Sue,Nechkash,154,1,1,1,0,1,1,1,
287,2002,1,NA,Scatter,,6,0,0,0,1,1,1,1,
287,2003,1,3,Greg,Parman,323,1,1,1,0,2,2,1,
287,2003,1,4,Wanda,Owens,245,1,0,0,0,2,2,1,
287,2003,1,5,Russ,Moyer,142,0,0,0,0,2,2,1,
287,2003,1,NA,Scatter,,8,0,0,0,1,2,2,1,
287,2004,1,6,Amy,Perry,108,1,0,0,0,3,3,1,
287,2004,1,7,Rhonda,Hazen,87,0,0,0,0,3,3,1,
287,2004,1,8,Kathleen,Murphy,153,1,1,1,0,3,3,1,
287,2004,1,9,Ted,Thompson,163,1,1,1,0,3,3,1,
287,2004,1,NA,Scatter,,5,0,0,0,1,3,3,1,
287,2007,1,9,Ted,Thompson,501,1,1,1,0,4,4,1,
287,2007,1,6,Amy,Perry,473,1,1,1,0,4,4,1,
287,2007,1,10,Lori,Parks,480,1,0,0,0,4,4,1,
287,2007,1,NA,Scatter,,6,0,0,0,1,4,4,1,
287,2008,1,1,Tami,Bowser,295,1,1,1,0,5,5,1,
287,2008,1,11,Tory,Laube,288,1,0,0,0,5,5,1,
287,2008,1,12,Peter,Shatrawka,114,1,0,0,0,5,5,1,
287,2008,1,13,Mark,Butteris,68,0,0,0,1,5,5,1,
287,2008,1,NA,Scatter,,37,0,0,0,1,5,5,1,
287,2009,1,11,Tory,Laube,300,1,1,1,0,6,6,1,
287,2009,1,4,Wanda,Owens,310,1,1,1,0,6,6,1,
287,2009,1,NA,Scatter,,15,0,0,0,1,6,6,1,
287,2010,1,9,Ted,Thompson,455,1,1,1,0,7,7,1,
287,2010,1,6,Amy,Perry,439,1,1,1,0,7,7,1,
287,2010,1,10,Lori,Parks,415,1,1,1,0,7,7,1,
287,2010,1,NA,Scatter,,19,0,0,0,1,7,7,1,
287,2011,1,14,Thomas,Hodgson,209,0,0,0,0,8,8,1,
287,2011,1,1,Tami,Bowser,381,1,1,1,0,8,8,1,
287,2011,1,12,Peter,Shatrawka,273,1,1,1,0,8,8,1,
287,2011,1,6,Amy,Perry,459,1,1,1,0,8,8,1,
287,2011,1,NA,Scatter,,7,0,0,0,1,8,8,1,
287,2012,1,4,Wanda,Owens,245,1,1,1,0,9,9,1,
287,2012,1,11,Tory,Laube,244,1,1,1,0,9,9,1,
287,2012,1,NA,Scatter,,55,0,0,0,1,9,9,1,
