distid,year,electiontype,candidateid,first,last,votes,winner,incumbent,repeat,minor,Race ID,Area ID,districtwide,notes
1141,2007,1,1,Dirk,Weber,1140,1,1,1,0,1,1,1,
1141,2007,1,2,Mike,Petruzates,653,0,0,0,0,1,1,1,
1141,2007,1,3,Tim,Schultz,1143,1,0,0,0,1,1,1,
1141,2007,1,NA,Scatter,,21,0,0,0,1,1,1,1,
1141,2009,1,4,Pat,Schley,847,1,0,0,0,2,2,1,
1141,2009,1,5,Clyde,Tellock,711,1,1,0,0,2,2,1,
1141,2009,1,6,Chuck,Mankske,489,0,0,0,0,2,2,1,
1141,2009,1,7,Jim,Dins,780,1,1,1,0,2,2,1,
1141,2009,1,NA,Scatter,,8,0,0,0,1,2,2,1,
1141,2011,1,8,Ben,Huber,1399,1,1,0,0,3,3,1,
1141,2011,1,9,Jodi,Keller,386,0,0,0,0,3,3,1,
1141,2011,1,10,Thomas,Neely,1353,1,1,0,0,3,3,1,
1141,2011,1,NA,Scatter,,14,0,0,0,1,3,3,1,
1141,2012,1,4,Pat,Schley,1119,1,1,1,0,4,4,1,
1141,2012,1,7,Jim,Dins,1144,1,1,1,0,4,4,1,
1141,2012,1,11,Lori,Martin,720,0,0,0,0,4,4,1,
1141,2012,1,5,Clyde,Tellock,950,1,1,1,0,4,4,1,
1141,2012,1,NA,Scatter,,13,0,0,0,1,4,4,1,
