distid,year,electiontype,candidateid,first,last,votes,winner,incumbent,repeat,minor,Race ID,Area ID,districtwide,notes
3941,2002,1,1,Paul,Rendall,1735,1,0,0,0,1,1,1,
3941,2002,1,2,Jeff,Hebl,1757,1,0,0,0,1,1,1,
3941,2002,1,3,Kathleen,Depies,877,0,1,1,0,1,1,1,
3941,2002,1,4,Larry,Petrie,1948,1,0,0,0,1,1,1,
3941,2002,1,5,Barb,Roepke,1127,0,1,1,0,1,1,1,
3941,2003,1,6,Lori,Hess,1282,1,0,0,0,2,2,1,
3941,2003,1,7,Oscar,Beilke,1277,1,0,0,0,2,2,1,
3941,2004,1,8,Cheryl,Heller,639,0,0,0,0,3,3,1,
3941,2004,1,9,Jerome,Bord,700,1,0,0,0,3,3,1,
3941,2004,1,10,Robert,Bosma,655,1,1,1,0,3,3,1,
3941,2005,1,2,Jeff,Hebl,771,1,1,1,0,4,4,1,
3941,2005,1,11,Terry,Thiessen,824,1,0,0,0,4,4,1,
3941,2005,1,4,Larry,Petrie,889,1,1,1,0,4,4,1,
3941,2006,1,12,Kathy,Fett,750,1,0,0,0,5,5,1,
3941,2006,1,7,Oscar,Beilke,741,1,1,1,0,5,5,1,
3941,2007,1,10,Robert,Bosma,1232,1,1,1,0,6,6,1,
3941,2007,1,13,Donald,Turba,1239,1,0,0,0,6,6,1,
3941,2007,1,NA,Scatter,,11,0,0,0,1,6,6,1,
3941,2008,1,11,Terry,Thiessen,840,0,1,1,0,7,7,1,
3941,2008,1,14,Kari,Arps,1319,1,0,0,0,7,7,1,
3941,2008,1,4,Larry,Petrie,1567,1,1,1,0,7,7,1,
3941,2008,1,2,Jeff,Hebl,1261,1,1,1,0,7,7,1,
3941,2008,1,NA,Scatter,,5,0,0,0,1,7,7,1,
3941,2009,1,12,Kathy,Fett,1321,1,1,1,0,8,8,1,
3941,2009,1,7,Oscar,Beilke,1293,1,1,1,0,8,8,1,
3941,2010,1,5,Barb,Roepke,575,1,0,1,0,9,9,1,
3941,2010,1,13,Donald,Turba,585,1,1,1,0,9,9,1,
3941,2011,1,4,Larry,Petrie,1853,1,1,1,0,10,10,1,
3941,2011,1,2,Jeff,Hebl,1472,1,1,1,0,10,10,1,
3941,2011,1,15,Nancy,Hebel,1307,0,0,0,0,10,10,1,
3941,2011,1,16,Brenda,Lefeber,1922,1,0,0,0,10,10,1,
3941,2012,1,12,Kathy,Fett,1774,1,1,1,0,11,11,1,
3941,2012,1,17,Doug,Kestell,208,1,0,0,0,11,11,1,
3941,2012,1,15,Nancy,Hebel,94,0,0,1,1,11,11,1,
3941,2012,1,NA,Scatter,,50,0,0,0,1,11,11,1,
